waiting_times,completion_times,turnaround_times
0.28980718086898705,9.2875,9.577307180868987
0.26671966179532625,17.43125,17.697969661795327
0.10267744867582529,15.278749999999999,15.381427448675824
0.19891634100192768,6.6875,6.886416341001928
0.3205896865467732,4.82,5.1405896865467735
0.18135397316952862,6.37875,6.560103973169529
0.385112652960899,12.11625,12.5013626529609
0.4732319140349617,26.8975,27.370731914034963
0.21382523841599976,11.817500000000003,12.031325238416002
0.2224639615066053,31.495000000000005,31.71746396150661
0.35990409613598473,10.553749999999994,10.913654096135978
2.057440042001012,6.335000000000001,8.392440042001013
0.7093578052983247,14.092500000000001,14.801857805298326
0.2747868944095586,11.04625,11.32103689440956
0.31784099032888946,14.891250000000014,15.209090990328903
0.37080230842020967,6.0249999999999915,6.395802308420201
0.1717184598109469,7.846250000000012,8.017968459810959
0.18795699136028077,10.581249999999983,10.769206991360264
0.09321458824005902,8.200000000000003,8.293214588240062
0.2724410714320271,6.757499999999993,7.02994107143202
0.49633371013752026,8.24624999999999,8.74258371013751
0.3046729284156555,29.619999999999976,29.92467292841563
0.3920393930336985,8.291249999999991,8.68328939303369
2.090728087846358,8.048749999999984,10.139478087846342
1.6901233315598603,6.462500000000006,8.152623331559866
0.13228318713170495,6.931249999999977,7.063533187131682
0.11489322005459712,21.390000000000015,21.504893220054612
0.38226490136230495,13.787499999999966,14.16976490136227
0.35642733959565476,6.964999999999975,7.32142733959563
0.277165094658244,5.02000000000001,5.297165094658254
0.46183094009654724,10.711249999999978,11.173080940096526
0.39173974638109144,7.038749999999993,7.430489746381085
0.3862108847031607,7.884999999999991,8.271210884703152
0.2472602928496883,8.991250000000008,9.238510292849696
0.1261416574283203,7.146249999999952,7.2723916574282725
0.19927491502218686,5.020000000000039,5.2192749150222255
0.380537442412475,8.92749999999998,9.308037442412456
0.3652648868390429,9.293750000000045,9.659014886839088
0.04364940082896851,6.509999999999934,6.553649400828903
0.20839000017991793,7.1425000000000125,7.35089000017993
0.07308293373324659,,
1.5722553747761765,,
1.9651695357842982,,
