time_bin_mid,avg_data_arrival_time
12.5,5.86039999999991
29.5,6.652299999999908
35.5,1.7411499999999478
53.5,1.946200000000161
65.5,1.9569500000001483
92.5,10.10069999999861
105.5,3.1723499999978344
117.5,4.69704999999712
139.5,14.983399999998397
147.5,4.006050000001636
159.5,5.413250000004325
170.5,5.045250000007542
184.5,3.2900000000107923
