waiting_times,completion_times,turnaround_time,mid_points
0.19891634100192768,6.6875,6.886416341001928,8.5
0.3627658417386215,8.305,8.667765841738621,9.5
0.3205896865467732,4.82,5.1405896865467735,15.5
0.41077995857766325,9.87875,10.289529958577663,21.5
0.18135397316952862,6.37875,6.560103973169529,25.5
0.385112652960899,12.11625,12.5013626529609,27.5
0.3168233532941187,5.988749999999996,6.305573353294115,39.5
0.3443344319085355,15.596249999999998,15.940584431908533,41.5
0.2224639615066053,6.0249999999999915,6.247463961506597,42.5
0.19626171597047914,31.495000000000005,31.691261715970484,45.5
0.37080230842020967,6.1000000000000085,6.470802308420218,67.5
0.4611267977614659,40.50999999999999,40.97112679776146,75.5
0.41754200618623827,6.6187499999999915,7.03629200618623,85.5
0.04604296566193966,11.333749999999995,11.379792965661935,87.5
0.09321458824005902,8.200000000000003,8.293214588240062,95.5
0.033440151963318954,8.24624999999999,8.279690151963308,100.5
0.49633371013752026,12.451249999999987,12.947583710137508,104.5
0.1570310192483646,7.248750000000001,7.405781019248366,109.5
1.160712975890391,8.405624999999986,9.566337975890377,112.5
1.6901233315598603,6.462500000000006,8.152623331559866,116.5
0.10283631548521299,7.010624999999976,7.113461315485189,122.5
0.11489322005459712,9.424999999999983,9.53989322005458,128.5
0.38226490136230495,13.787499999999966,14.16976490136227,130.5
0.19249712105727212,21.390000000000015,21.582497121057287,133.5
0.046092051285484104,9.329999999999956,9.37609205128544,147.5
0.1978805052447683,7.563750000000027,7.761630505244796,150.5
0.4126876126557022,10.383749999999992,10.796437612655694,154.5
0.19927491502218686,7.146249999999952,7.345524915022139,166.5
0.380537442412475,5.020000000000039,5.400537442412514,171.5
0.002350234693750508,6.508749999999992,6.5111002346937426,172.5
0.4010586078752283,5.721249999999941,6.122308607875169,180.5
0.04364940082896851,9.293750000000045,9.337399400829014,182.5
0.27029323594265975,6.509999999999934,6.780293235942594,183.5
0.07308293373324659,11.328749999999985,11.401832933733232,186.5
0.7812210642313175,5.468750000000057,6.249971064231374,191.5
