waiting_times,completion_times,turnaround_times
0.0,6.83,6.83
0.0,6.83,6.83
0.5,6.83,7.33
0.2937367805425959,4.414,4.707736780542596
0.22204427061836718,6.001999999999999,6.224044270618366
0.23017521433257926,5.07,5.3001752143325795
0.4142263039863501,6.602,7.01622630398635
0.4018362620849061,6.526,6.927836262084906
0.4533187858576486,7.152000000000001,7.60531878585765
0.14370953339199488,7.018000000000001,7.161709533391996
0.02046230700003271,9.783999999999999,9.804462307000032
0.17506293312436938,4.084,4.259062933124369
0.26717228252579517,5.118000000000002,5.385172282525797
0.15814803270097144,6.058,6.216148032700971
0.284963781328333,5.852000000000004,6.136963781328337
0.3803169298700553,3.6439999999999984,4.024316929870054
0.4012165780094996,9.501999999999995,9.903216578009495
0.14014856391989028,11.236000000000004,11.376148563919894
0.4527074419017083,4.7520000000000024,5.204707441901711
0.13744483281069364,8.147999999999996,8.28544483281069
0.13337877673730247,6.704000000000001,6.837378776737303
0.3129080386640055,7.450000000000003,7.762908038664008
0.19368571850638716,5.624000000000002,5.8176857185063895
0.12755765071166536,5.516000000000005,5.643557650711671
0.09169718408139715,4.7379999999999995,4.829697184081397
0.0364411781138827,8.595999999999997,8.63244117811388
0.3322070153603818,5.312000000000005,5.6442070153603865
0.1118996266671104,5.222000000000001,5.333899626667112
0.4890165744203543,7.253999999999991,7.743016574420345
0.3300722265456457,8.269999999999996,8.600072226545642
0.4977803589786447,4.884,5.381780358978645
0.22137093275408404,4.0319999999999965,4.2533709327540805
0.47580470092066207,9.328000000000003,9.803804700920665
0.2595907700764144,9.132000000000005,9.39159077007642
0.12916697049388404,4.240000000000009,4.369166970493893
0.25614486249124013,6.0260000000000105,6.282144862491251
0.09023670821315477,5.2520000000000095,5.342236708213164
0.2320766664384024,4.469999999999985,4.702076666438387
0.4557072685758925,7.549999999999997,8.00570726857589
0.3226149663057214,8.198000000000008,8.520614966305729
0.19409178263781257,5.385999999999996,5.580091782637808
0.42225383586601595,6.481999999999999,6.904253835866015
0.3418022403755856,4.981999999999999,5.323802240375585
0.3031416202552606,9.516000000000005,9.819141620255266
0.041500406455838856,4.550000000000011,4.59150040645585
0.10867893744735113,6.840000000000003,6.9486789374473545
0.17702601325808587,5.211999999999989,5.389026013258075
0.14194101893707511,7.108000000000004,7.249941018937079
0.2105561522987216,6.532000000000011,6.742556152298732
0.4692370157576704,5.875999999999991,6.345237015757661
0.12034557488010478,5.091999999999999,5.2123455748801035
0.3968462651148883,6.061999999999998,6.458846265114886
0.34401262625578966,5.701999999999998,6.046012626255788
0.05481444660912871,4.788000000000011,4.84281444660914
0.06636710621492625,7.200000000000003,7.266367106214929
0.3910891129476539,6.981999999999985,7.373089112947639
0.09374073281904316,5.308000000000007,5.40174073281905
0.31381701306376897,6.358000000000004,6.671817013063773
0.28725304188640166,7.173999999999992,7.461253041886394
0.01569884693483914,8.617999999999995,8.633698846934834
0.21777650353499212,8.555999999999997,8.77377650353499
0.19283977646226447,5.269999999999996,5.4628397764622605
0.1913628603144275,5.414000000000016,5.605362860314443
0.2508449543557987,6.873999999999995,7.124844954355794
0.49767374962914346,7.2339999999999804,7.731673749629124
0.3283297120367763,5.930000000000007,6.258329712036783
0.09550290681323759,6.385999999999996,6.481502906813233
0.1719822843240877,5.7339999999999804,5.905982284324068
0.47896212260428683,3.740000000000009,4.218962122604296
0.27535551817732085,4.015999999999991,4.291355518177312
0.2753286676506832,8.819999999999993,9.095328667650676
0.12317433216134077,8.74600000000001,8.86917433216135
0.1291561089835227,5.873999999999995,6.003156108983518
0.08886601288207885,3.6179999999999666,3.7068660128820454
0.04390409233826631,7.848000000000013,7.8919040923382795
0.029536011218169733,7.133999999999986,7.163536011218156
0.023117233970396,6.9599999999999795,6.9831172339703755
0.29009574923236414,4.756,5.046095749232364
0.3290934584516947,7.147999999999996,7.477093458451691
0.061070532721345216,7.271999999999991,7.333070532721337
0.48034184459444873,7.200000000000017,7.680341844594466
0.13034179515565825,3.9099999999999966,4.040341795155655
0.05614040489163585,6.263999999999953,6.320140404891589
0.3434421635635658,5.3940000000000055,5.737442163563571
0.39411362411416917,6.383999999999986,6.778113624114155
0.19943604615468757,4.069999999999993,4.269436046154681
0.2183358186629789,6.834000000000003,7.052335818662982
0.22533824684774117,5.912000000000006,6.137338246847747
0.32323272294297567,6.8940000000000055,7.217232722942981
0.26133794549744493,7.988000000000028,8.249337945497473
0.02119840892174807,8.382000000000005,8.403198408921753
0.39858763102236594,4.157999999999959,4.556587631022325
0.35601252043719,5.6340000000000146,5.990012520437205
0.3867521068431472,5.211999999999989,5.598752106843136
0.340262246037895,7.033999999999992,7.374262246037887
0.12230629439372365,4.6299999999999955,4.752306294393719
0.26653516532260824,4.427999999999997,4.6945351653226055
0.3649477323926362,7.195999999999998,7.560947732392634
0.24302631859487178,5.952000000000027,6.195026318594898
0.214476072100382,6.294000000000011,6.508476072100393
0.3070862653798656,4.827999999999946,5.135086265379812
0.31613948651755663,6.019999999999982,6.336139486517538
0.02710672693211791,,
0.46669187482984853,,
0.08415992180073317,,
0.4829439228035426,,
