time_bin_mid,avg_data_arrival_time
17.5,1.9052999999999258
37.5,4.516900000000149
64.5,10.617150000000436
73.5,1.966649999999845
92.5,8.88484999999875
103.5,4.977899999998044
116.5,2.3103999999972586
130.5,1.834150000000193
139.5,2.960350000003416
146.5,2.7416000000060308
162.5,1.9305000000082089
180.5,6.850850000010865
191.5,2.255900000013611
