time_bin,rtt,time_bin_mid
"[0, 1)",0.1387342307692299,0.5
"[1, 2)",0.4007931249999981,1.5
"[2, 3)",1.3083914285714286,2.5
"[8, 9)",0.10605115384616859,8.5
"[9, 10)",0.4068892063492455,9.5
"[10, 11)",0.16026000000000504,10.5
"[11, 12)",0.1915990909090927,11.5
"[12, 13)",0.10953562500000247,12.5
"[13, 14)",0.10032074074074232,13.5
"[14, 15)",0.12961890625000463,14.5
"[15, 16)",0.1007386842105302,15.5
"[16, 17)",0.2368282051281311,16.5
"[17, 18)",0.42464241379304957,17.5
"[18, 19)",0.1743126923076612,18.5
"[19, 20)",0.10402444444444114,19.5
"[20, 21)",0.190727142857093,20.5
"[21, 22)",0.10028499999999774,21.5
"[22, 23)",0.10072666666665574,22.5
"[23, 24)",0.18040185185178886,23.5
"[24, 25)",0.3466719999999217,24.5
"[25, 26)",0.2478253333332715,25.5
"[26, 27)",1.2771409999998369,26.5
"[27, 28)",0.14756262499997264,27.5
"[28, 29)",0.2957882456139568,28.5
"[29, 30)",0.45455022222216585,29.5
"[30, 31)",1.414249999999889,30.5
"[31, 32)",0.38899374999999003,31.5
"[32, 33)",0.1055531578947511,32.5
"[33, 34)",0.10029000000001531,33.5
"[34, 35)",0.10029000000001531,34.5
"[35, 36)",0.12766587301598792,35.5
"[36, 37)",0.3911602439027536,36.5
"[37, 38)",0.15283897849476105,37.5
"[38, 39)",0.4495831707321413,38.5
"[39, 40)",0.15623196428579567,39.5
"[40, 41)",0.12069361344544206,40.5
"[41, 42)",0.1417407142858386,41.5
"[42, 43)",0.37114655737738816,42.5
"[43, 44)",0.10061276923079976,43.5
"[44, 45)",0.23378893203905857,44.5
"[45, 46)",0.10029000000001531,45.5
"[46, 47)",0.10029000000001531,46.5
"[47, 48)",0.11140111111112658,47.5
"[48, 49)",0.10034285714287502,48.5
"[50, 51)",0.4297084210519269,50.5
"[51, 52)",0.15404880733962736,51.5
"[52, 53)",0.17919941176487028,52.5
"[53, 54)",0.10029000000001531,53.5
"[54, 55)",0.47163978070110774,54.5
"[55, 56)",0.29510730337109614,55.5
"[56, 57)",0.642973333333759,56.5
"[57, 58)",0.10048777777780533,57.5
"[58, 59)",0.1745460563382303,58.5
"[59, 60)",1.2062133333335965,59.5
"[63, 64)",3.4347550000002265,63.5
"[66, 67)",0.21071537383169656,66.5
"[67, 68)",0.3076037007872621,67.5
"[68, 69)",0.10122222222220027,68.5
"[69, 70)",0.10117951612901567,69.5
"[71, 72)",0.344157647058764,71.5
"[72, 73)",0.2122603278687517,72.5
"[73, 74)",0.18465193693684082,73.5
"[74, 75)",0.46408842465737515,74.5
"[75, 76)",0.11583436170210937,75.5
"[76, 77)",0.10072428571426767,76.5
"[77, 78)",0.10307977272725405,77.5
"[78, 79)",0.10493445544552449,78.5
"[79, 80)",0.19131029411755787,79.5
"[80, 81)",0.31642134328346,80.5
"[81, 82)",0.2695976315788455,81.5
"[82, 83)",2.0048399999999447,82.5
"[83, 84)",0.10072666666662826,83.5
"[84, 85)",0.21702062499988126,84.5
"[85, 86)",0.7608277777776414,85.5
"[86, 87)",0.25264776699019376,86.5
"[87, 88)",0.3361237078650313,87.5
"[88, 89)",0.12545504854361314,88.5
"[89, 90)",0.3397743119264611,89.5
"[90, 91)",0.10087799999997148,90.5
"[91, 92)",0.333978252427045,91.5
"[92, 93)",0.2776234567899752,92.5
"[93, 94)",0.6093615999998303,93.5
"[94, 95)",0.10072666666662826,94.5
"[95, 96)",0.14274621621619704,95.5
"[98, 99)",0.1300365789472863,98.5
"[99, 100)",0.22708680555542374,99.5
"[101, 102)",0.10072666666662826,101.5
"[102, 103)",0.21688999999986583,102.5
"[103, 104)",0.127172258064452,103.5
"[104, 105)",0.311305970149054,104.5
"[105, 106)",0.17720037037029804,105.5
"[106, 107)",0.16228378787867803,106.5
"[107, 108)",0.2526021428570319,107.5
"[108, 109)",0.17659018518505207,108.5
"[109, 110)",0.3835135135134443,109.5
"[110, 111)",0.4344522222221975,110.5
"[111, 112)",0.24050076923059038,111.5
"[112, 113)",0.25911124999993157,112.5
"[113, 114)",0.22115344827571448,113.5
"[114, 115)",0.4894906666665728,114.5
"[116, 117)",0.1453190624998868,116.5
"[117, 118)",0.47039789473645865,117.5
"[119, 120)",0.1005672727272404,119.5
"[120, 121)",0.9502807500006725,120.5
"[121, 122)",0.3762222222220216,121.5
"[122, 123)",0.2679567924527119,122.5
"[123, 124)",0.1892747872339803,123.5
"[124, 125)",0.13485047619039156,124.5
"[125, 126)",0.42271490196062317,125.5
"[126, 127)",0.11028999999998632,126.5
"[127, 128)",0.10028999999998689,127.5
"[128, 129)",0.1007462790698562,128.5
"[129, 130)",0.17441926470633612,129.5
"[130, 131)",0.2805400000003212,130.5
"[131, 132)",0.10047714285720417,131.5
"[132, 133)",0.1706580519484373,132.5
"[133, 134)",0.12091160714298509,133.5
"[136, 137)",0.16766253333380404,136.5
"[137, 138)",0.4264811764715036,137.5
"[138, 139)",0.1406618750004056,138.5
"[139, 140)",0.21995581818236576,139.5
"[140, 141)",0.23029807692347284,140.5
"[141, 142)",0.401437547170617,141.5
"[142, 143)",0.7845736842109545,142.5
"[144, 145)",0.10072666666677037,144.5
"[145, 146)",0.1615951851855889,145.5
"[146, 147)",0.25546566037773505,146.5
"[147, 148)",0.7542183333335544,147.5
"[148, 149)",0.15312906250040825,148.5
"[149, 150)",0.39076352112607937,149.5
"[150, 151)",0.3170029126221103,150.5
"[151, 152)",0.40635662650685783,151.5
"[152, 153)",0.10029000000002952,152.5
"[153, 154)",0.20614907407437394,153.5
"[154, 155)",0.9865587096778389,154.5
"[156, 157)",2.4865149999947107,156.5
"[157, 158)",0.13447468531507156,157.5
"[158, 159)",0.44520057971094323,158.5
"[159, 160)",0.5148045161294984,159.5
"[160, 161)",0.13304312500038512,160.5
"[161, 162)",0.28298354166728856,161.5
"[162, 163)",0.10209000000008928,162.5
"[164, 165)",0.17375634920636462,164.5
"[165, 166)",0.4153545714296984,165.5
"[166, 167)",0.7742679166674122,166.5
"[167, 168)",1.5926520000010584,167.5
"[168, 169)",1.7068049999994486,168.5
"[170, 171)",0.23806425531944767,170.5
"[171, 172)",0.15734020202061466,171.5
"[172, 173)",0.13517975609764984,172.5
"[173, 174)",0.10882919354846506,173.5
"[174, 175)",0.189906975309063,174.5
"[175, 176)",0.18053513043516764,175.5
"[176, 177)",0.3072798425203884,176.5
"[177, 178)",0.1263859574468874,177.5
"[178, 179)",0.4642591803280038,178.5
"[179, 180)",0.1055704444445458,179.5
"[180, 181)",0.14893492753615778,180.5
"[181, 182)",0.2872708771935044,181.5
"[182, 183)",0.30867888888905287,182.5
"[183, 184)",0.10063700000008709,183.5
"[184, 185)",0.11065750000024839,184.5
"[185, 186)",0.2372421656051994,185.5
"[186, 187)",0.28803793103525793,186.5
"[187, 188)",0.12345528301895677,187.5
"[188, 189)",0.2981864000007071,188.5
"[194, 195)",0.10025333333337016,194.5
"[195, 196)",0.12832800000046599,195.5
"[196, 197)",0.3104509459467896,196.5
"[197, 198)",0.14349223880635742,197.5
