time,throughput,connection_id,src,dst
1.0,0.0,65937,<entities.processor.Processor object at 0x0000027F6F65E520>,<entities.dtn.DTN object at 0x0000027F6F65E5B0>
1.1001,96.0,28519,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F65E520>
2.1001000000000003,54.0,28519,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F65E520>
3.1001000000000003,10.5,28519,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F65E520>
9.0,0.0,76732,<entities.processor.Processor object at 0x0000027F6F667C70>,<entities.dtn.DTN object at 0x0000027F6F65E5B0>
9.100099999999987,123.0,36294,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667C70>
10.100099999999987,199.5,36294,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667C70>
11.100099999999987,0.0,36294,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667C70>
12.100099999999987,2.5,36294,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667C70>
10.0,0.0,68174,<entities.processor.Processor object at 0x0000027F6F667F10>,<entities.dtn.DTN object at 0x0000027F6F65E5B0>
10.013770000000065,0.0,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
11.013770000000065,25.5,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
12.013770000000065,30.0,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
13.013770000000065,27.0,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
14.013770000000065,30.0,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
15.013770000000065,30.0,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
16.013770000000065,34.5,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
17.013770000000065,13.5,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
18.013770000000065,16.5,68984,<entities.dtn.DTN object at 0x0000027F6F65E5B0>,<entities.processor.Processor object at 0x0000027F6F667F10>
