time_bin_mid,Router_8_avg_load,Router_9_avg_load,Router_10_avg_load
0.5,25.090458488228006,0.0,0.0
1.5,0.0,0.0,0.0
2.5,0.0,0.0,0.0
3.5,0.0,0.0,0.0
4.5,0.0,0.0,0.0
5.5,0.0,0.0,0.0
6.5,0.0,0.0,0.0
7.5,0.0,0.0,0.0
8.5,0.0,0.0,46.59852216748769
9.5,0.0,0.0,82.12008577555396
10.5,0.0,0.0,0.0
11.5,0.0,0.0,0.0
12.5,0.0,0.0,0.0
13.5,11.800498753117207,0.0,0.0
14.5,24.399494310998737,0.0,0.0
15.5,0.0,0.0,0.0
16.5,0.0,0.0,47.02390670553936
17.5,0.0,0.0,0.0
18.5,16.556451612903224,0.0,0.0
19.5,0.0,0.0,0.0
20.5,0.0,0.0,0.0
21.5,0.0,0.0,0.0
22.5,0.0,0.2222222222222222,0.0
23.5,0.0,,0.0
24.5,1.5,,0.0
25.5,4.3,35.09292929292929,0.0
26.5,29.775335775335776,0.0,0.0
27.5,17.653333333333332,0.0,0.0
28.5,0.0,36.554379210779594,0.0
29.5,0.0,34.744,46.567129629629626
30.5,0.0,0.0,0.0
31.5,0.0,0.0,0.0
32.5,0.0,0.0,0.0
33.5,0.5,0.0,0.0
34.5,8.849315068493151,0.0,0.0
35.5,,0.0,47.95974576271186
36.5,19.35433070866142,0.0,45.29057591623037
37.5,0.0,0.0,0.0
38.5,23.088274044795785,0.0,0.0
39.5,0.0,0.0,0.0
40.5,0.0,0.0,0.0
41.5,0.0,0.0,0.0
42.5,0.0,0.0,46.76923076923077
43.5,0.0,0.0,0.0
44.5,0.0,0.0,0.0
45.5,0.0,0.0,0.0
46.5,0.0,0.0,44.52127659574468
47.5,0.0,0.0,40.45294117647059
48.5,0.0,31.273504273504273,0.0
49.5,0.0,0.0,0.0
50.5,0.0,0.0,0.0
51.5,0.0,73.3301617507136,0.0
52.5,21.881705639614857,0.0,46.5
53.5,0.0,0.0,0.0
54.5,0.2222222222222222,0.0,47.5625
55.5,18.258780036968577,0.0,0.0
56.5,0.0,0.0,0.0
57.5,0.2222222222222222,0.0,0.0
58.5,,0.0,0.0
59.5,,0.0,41.264367816091955
60.5,,0.0,0.0
61.5,18.12664907651715,0.0,0.0
62.5,24.063492063492063,0.0,0.2222222222222222
63.5,0.0,0.0,
64.5,0.0,0.0,
65.5,0.0,0.0,
66.5,0.0,36.70629991126886,35.46684709066306
67.5,0.0,0.2222222222222222,56.34140715109573
68.5,0.0,,0.0
69.5,19.633587786259543,36.78492647058823,0.0
70.5,0.0,39.88622754491018,0.0
71.5,0.0,0.0,0.0
72.5,0.0,0.0,0.0
73.5,18.17808219178082,0.0,0.0
74.5,0.0,0.0,0.0
75.5,0.0,0.0,45.8160621761658
76.5,0.0,0.0,0.0
77.5,0.0,64.50450450450451,0.0
78.5,0.0,0.0,0.0
79.5,0.0,37.60197368421053,0.0
80.5,10.861702127659575,0.0,0.0
81.5,0.0,0.0,0.0
82.5,0.0,0.0,0.0
83.5,0.0,32.98347107438016,0.0
84.5,0.0,0.0,0.0
85.5,0.0,0.2222222222222222,0.0
86.5,0.0,1.0,0.0
87.5,0.0,2.0,0.0
88.5,0.0,143.2498235709245,0.0
89.5,0.0,0.0,46.48798076923077
90.5,0.0,0.0,0.0
91.5,0.0,0.0,0.0
92.5,0.0,0.0,0.0
93.5,0.0,0.0,41.91242937853107
94.5,0.0,0.0,0.0
95.5,23.088274044795785,0.0,0.0
96.5,0.0,0.0,0.0
97.5,31.194303153611393,0.0,42.36033519553072
98.5,0.0,0.0,0.0
99.5,0.0,26.139423076923077,0.0
100.5,0.0,0.0,0.0
