time,Queue_1_load,Queue_2_load,Queue_3_load
7.930974999999983,,0.0,
7.941049999999983,,0.0,
7.999999999999988,0.0,,0.0
8.030974999999984,,0.0,
8.041049999999982,,0.0,
8.099999999999987,0.0,,0.0
8.130974999999983,,0.0,
8.141049999999982,,0.0,
8.199999999999987,0.0,,0.0
8.230974999999983,,0.0,
8.241049999999982,,0.0,
8.299999999999986,0.0,,0.0
8.330974999999983,,0.0,
8.341049999999981,,0.0,
8.399999999999986,0.0,,0.0
8.430974999999982,,0.0,
8.441049999999981,,0.0,
8.473165060424792,,1.0,
8.473195060424793,,2.0,
8.499999999999986,0.0,,0.0
8.530974999999982,,2.0,
8.530974999999982,,1.0,
8.54104999999998,,1.0,
8.54104999999998,,0.0,
8.541049999999982,,0.0,
8.551124999999981,,0.0,
8.575346302871692,,1.0,
8.57537630287169,,2.0,
8.587333640012728,,3.0,
8.587333640012728,,4.0,
8.587363640012729,,5.0,
8.587363640012729,,6.0,
8.599999999999985,0.0,,0.0
8.60164474000974,,7.0,
8.601674740009742,,8.0,
8.614119147508521,,9.0,
8.614119147508521,,10.0,
8.614149147508522,,11.0,
8.614149147508522,,12.0,
8.641049999999982,,12.0,
8.641049999999982,,11.0,
8.65112499999998,,11.0,
8.65112499999998,,10.0,
8.651124999999983,,10.0,
8.651124999999983,,9.0,
8.661199999999981,,9.0,
8.661199999999981,,8.0,
8.661199999999983,,8.0,
8.661199999999983,,7.0,
8.671274999999982,,7.0,
8.671274999999982,,6.0,
8.671274999999984,,6.0,
8.671274999999984,,5.0,
8.681349999999982,,5.0,
8.681349999999982,,4.0,
8.681349999999984,,4.0,
8.681349999999984,,3.0,
8.691424999999983,,3.0,
8.691424999999983,,2.0,
8.691424999999985,,2.0,
8.691424999999985,,1.0,
8.699999999999985,0.0,,0.0
8.701499999999983,,1.0,
8.701499999999983,,0.0,
8.701499999999985,,0.0,
8.711574999999984,,0.0,
8.799999999999985,0.0,,0.0
8.801499999999985,,0.0,
8.811574999999984,,0.0,
8.899999999999984,0.0,,0.0
8.901499999999984,,0.0,
8.911574999999983,,0.0,
8.999999999999984,0.0,,0.0
9.001499999999984,,0.0,
9.011574999999983,,0.0,
9.099999999999984,0.0,,0.0
9.101499999999984,,0.0,
9.111574999999982,,0.0,
9.199999999999983,0.0,,0.0
9.201499999999983,,0.0,
9.211574999999982,,0.0,
9.299999999999983,0.0,,0.0
9.301499999999983,,0.0,
9.311574999999982,,0.0,
9.399999999999983,0.0,,0.0
9.401499999999983,,0.0,
9.411574999999981,,0.0,
9.499999999999982,0.0,,0.0
9.501499999999982,,0.0,
9.510359999999983,,1.0,
9.511574999999981,,1.0,
9.511574999999981,,0.0,
9.525204999999982,,0.0,
9.599999999999982,0.0,,0.0
9.601499999999982,,0.0,
9.625204999999982,,0.0,
9.699999999999982,0.0,,0.0
9.701499999999982,,0.0,
9.725204999999981,,0.0,
9.799999999999981,0.0,,0.0
9.801499999999981,,0.0,
9.82520499999998,,0.0,
9.89999999999998,0.0,,0.0
9.90149999999998,,0.0,
9.92520499999998,,0.0,
9.99999999999998,0.0,,0.0
10.00149999999998,,0.0,
10.01022999999998,,1.0,
10.02520499999998,,1.0,
10.02520499999998,,0.0,
10.044514999999981,,0.0,
10.09999999999998,0.0,,0.0
10.10149999999998,,0.0,
10.14451499999998,,0.0,
10.19999999999998,0.0,,0.0
10.20149999999998,,0.0,
10.24451499999998,,0.0,
10.29999999999998,0.0,,0.0
10.30149999999998,,0.0,
10.34451499999998,,0.0,
10.399999999999979,0.0,,0.0
10.401499999999979,,0.0,
10.44451499999998,,0.0,
10.499999999999979,0.0,,0.0
10.501499999999979,,0.0,
10.54451499999998,,0.0,
10.599999999999978,0.0,,0.0
10.601499999999978,,0.0,
10.644514999999979,,0.0,
10.699999999999978,0.0,,0.0
10.701499999999978,,0.0,
10.744514999999978,,0.0,
10.799999999999978,0.0,,0.0
10.801499999999978,,0.0,
10.844514999999978,,0.0,
10.899999999999977,0.0,,0.0
10.901499999999977,,0.0,
10.944514999999978,,0.0,
10.999999999999977,0.0,,0.0
11.001499999999977,,0.0,
11.044514999999977,,0.0,
11.099999999999977,0.0,,0.0
11.101499999999977,,0.0,
11.144514999999977,,0.0,
11.199999999999976,0.0,,0.0
11.201499999999976,,0.0,
11.244514999999977,,0.0,
11.299999999999976,0.0,,0.0
11.301499999999976,,0.0,
11.344514999999976,,0.0,
11.399999999999975,0.0,,0.0
11.401499999999976,,0.0,
11.444514999999976,,0.0,
11.499999999999975,0.0,,0.0
11.501499999999975,,0.0,
11.544514999999976,,0.0,
11.599999999999975,0.0,,0.0
11.601499999999975,,0.0,
11.635540000000015,,1.0,
11.644514999999975,,1.0,
11.644514999999975,,0.0,
11.654589999999976,,0.0,
11.684694999999977,,1.0,
11.684724999999977,,2.0,
11.699999999999974,0.0,,0.0
11.701499999999974,,2.0,
11.701499999999974,,1.0,
11.711574999999975,,1.0,
11.711574999999975,,0.0,
11.721649999999975,,0.0,
11.741679999999976,,1.0,
11.741709999999976,,2.0,
11.751754999999976,,3.0,
11.751784999999977,,4.0,
11.754589999999975,,4.0,
11.754589999999975,,3.0,
11.764664999999976,,3.0,
11.764664999999976,,2.0,
11.774739999999976,,2.0,
11.774739999999976,,1.0,
11.784814999999977,,1.0,
11.784814999999977,,0.0,
11.794769999999977,,1.0,
11.794799999999977,,2.0,
11.794889999999977,,2.0,
11.794889999999977,,1.0,
11.799999999999974,0.0,,0.0
11.804844999999977,,2.0,
11.804874999999978,,3.0,
11.804964999999978,,3.0,
11.804964999999978,,2.0,
11.814919999999978,,3.0,
11.814949999999978,,4.0,
11.815039999999978,,4.0,
11.815039999999978,,3.0,
11.821649999999975,,3.0,
11.821649999999975,,2.0,
11.824994999999978,,3.0,
11.825024999999979,,4.0,
11.825114999999979,,4.0,
11.825114999999979,,3.0,
11.831724999999976,,3.0,
11.831724999999976,,2.0,
11.835069999999979,,3.0,
11.83509999999998,,4.0,
11.83518999999998,,4.0,
11.83518999999998,,3.0,
11.841799999999976,,3.0,
11.841799999999976,,2.0,
11.84514499999998,,3.0,
11.84517499999998,,4.0,
11.84526499999998,,4.0,
11.84526499999998,,3.0,
11.851874999999977,,3.0,
11.851874999999977,,2.0,
11.85521999999998,,3.0,
11.85524999999998,,4.0,
11.85533999999998,,4.0,
11.85533999999998,,3.0,
11.861829999999976,,4.0,
11.861859999999977,,5.0,
11.861949999999977,,5.0,
11.861949999999977,,4.0,
11.86529499999998,,5.0,
11.86532499999998,,6.0,
11.865414999999981,,6.0,
11.865414999999981,,5.0,
11.871904999999977,,6.0,
11.871934999999977,,7.0,
11.872024999999978,,7.0,
11.872024999999978,,6.0,
11.87536999999998,,7.0,
11.875399999999981,,8.0,
11.875489999999981,,8.0,
11.875489999999981,,7.0,
11.881979999999977,,8.0,
11.882009999999978,,9.0,
11.882099999999978,,9.0,
11.882099999999978,,8.0,
11.885444999999981,,9.0,
11.885474999999982,,10.0,
11.885564999999982,,10.0,
11.885564999999982,,9.0,
11.892054999999978,,10.0,
11.892084999999978,,11.0,
11.892174999999979,,11.0,
11.892174999999979,,10.0,
11.895519999999982,,11.0,
11.895549999999982,,12.0,
11.895639999999982,,12.0,
11.895639999999982,,11.0,
11.899999999999974,0.0,,0.0
11.902129999999978,,12.0,
11.902159999999979,,13.0,
11.90224999999998,,13.0,
11.90224999999998,,12.0,
11.905594999999982,,13.0,
11.905624999999983,,14.0,
11.905714999999983,,14.0,
11.905714999999983,,13.0,
11.912204999999979,,14.0,
11.91223499999998,,15.0,
11.91232499999998,,15.0,
11.91232499999998,,14.0,
11.915669999999983,,15.0,
11.915699999999983,,16.0,
11.915789999999983,,16.0,
11.915789999999983,,15.0,
11.92227999999998,,16.0,
11.92230999999998,,17.0,
11.92239999999998,,17.0,
11.92239999999998,,16.0,
11.925744999999983,,17.0,
11.925774999999984,,18.0,
11.925864999999984,,18.0,
11.925864999999984,,17.0,
11.93235499999998,,18.0,
11.93238499999998,,19.0,
11.93247499999998,,19.0,
11.93247499999998,,18.0,
11.935819999999984,,19.0,
11.935849999999984,,20.0,
11.935939999999984,,20.0,
11.935939999999984,,19.0,
11.94242999999998,,20.0,
11.942459999999981,,21.0,
11.942549999999981,,21.0,
11.942549999999981,,20.0,
11.945894999999984,,21.0,
11.945924999999985,,22.0,
11.946014999999985,,22.0,
11.946014999999985,,21.0,
11.95250499999998,,22.0,
11.952534999999981,,23.0,
11.952624999999982,,23.0,
11.952624999999982,,22.0,
11.955969999999985,,23.0,
11.955999999999985,,24.0,
11.956089999999985,,24.0,
11.956089999999985,,23.0,
11.962579999999981,,24.0,
11.962609999999982,,25.0,
11.962699999999982,,25.0,
11.962699999999982,,24.0,
11.966044999999985,,25.0,
11.966074999999986,,26.0,
11.966164999999986,,26.0,
11.966164999999986,,25.0,
11.972654999999982,,26.0,
11.972684999999982,,27.0,
11.972774999999983,,27.0,
11.972774999999983,,26.0,
11.976119999999986,,27.0,
11.976149999999986,,28.0,
11.976239999999986,,28.0,
11.976239999999986,,27.0,
11.982729999999982,,28.0,
11.982759999999983,,29.0,
11.982849999999983,,29.0,
11.982849999999983,,28.0,
11.986194999999986,,29.0,
11.986224999999987,,30.0,
11.986314999999987,,30.0,
11.986314999999987,,29.0,
11.992804999999983,,30.0,
11.992834999999983,,31.0,
11.992924999999984,,31.0,
11.992924999999984,,30.0,
11.996199999999986,,31.0,
11.996389999999987,,31.0,
11.996389999999987,,30.0,
11.999999999999973,0.0,,0.0
12.002999999999984,,30.0,
12.002999999999984,,29.0,
12.006464999999988,,29.0,
12.006464999999988,,28.0,
12.013074999999985,,28.0,
12.013074999999985,,27.0,
12.016539999999988,,27.0,
12.016539999999988,,26.0,
12.023149999999985,,26.0,
12.023149999999985,,25.0,
12.026614999999989,,25.0,
12.026614999999989,,24.0,
12.033224999999986,,24.0,
12.033224999999986,,23.0,
12.03668999999999,,23.0,
12.03668999999999,,22.0,
12.043299999999986,,22.0,
12.043299999999986,,21.0,
12.04676499999999,,21.0,
12.04676499999999,,20.0,
12.053374999999987,,20.0,
12.053374999999987,,19.0,
12.05683999999999,,19.0,
12.05683999999999,,18.0,
12.063449999999987,,18.0,
12.063449999999987,,17.0,
12.066914999999991,,17.0,
12.066914999999991,,16.0,
12.073524999999988,,16.0,
12.073524999999988,,15.0,
12.076989999999991,,15.0,
12.076989999999991,,14.0,
12.083599999999988,,14.0,
12.083599999999988,,13.0,
12.087064999999992,,13.0,
12.087064999999992,,12.0,
12.093674999999989,,12.0,
12.093674999999989,,11.0,
12.097139999999992,,11.0,
12.097139999999992,,10.0,
12.099999999999973,0.0,,0.0
12.10374999999999,,10.0,
12.10374999999999,,9.0,
12.107214999999993,,9.0,
12.107214999999993,,8.0,
12.11382499999999,,8.0,
12.11382499999999,,7.0,
12.117289999999993,,7.0,
12.117289999999993,,6.0,
12.12389999999999,,6.0,
12.12389999999999,,5.0,
12.127364999999994,,5.0,
12.127364999999994,,4.0,
12.13397499999999,,4.0,
12.13397499999999,,3.0,
12.137439999999994,,3.0,
12.137439999999994,,2.0,
12.144049999999991,,2.0,
12.144049999999991,,1.0,
12.147514999999995,,1.0,
12.147514999999995,,0.0,
12.154124999999992,,0.0,
12.157539999999996,,0.0,
12.187539999999995,,1.0,
12.199999999999973,0.0,,0.0
12.254124999999991,,1.0,
12.254124999999991,,0.0,
12.257539999999995,,0.0,
12.264124999999991,,0.0,
12.299999999999972,0.0,,0.0
12.357539999999995,,0.0,
12.36412499999999,,0.0,
12.399999999999972,0.0,,0.0
12.457539999999995,,0.0,
12.46412499999999,,0.0,
12.499999999999972,0.0,,0.0
12.557539999999994,,0.0,
12.56412499999999,,0.0,
12.599999999999971,0.0,,0.0
12.657539999999994,,0.0,
12.66412499999999,,0.0,
12.69999999999997,0.0,,0.0
12.757539999999993,,0.0,
12.76412499999999,,0.0,
12.79999999999997,0.0,,0.0
12.857539999999993,,0.0,
12.864124999999989,,0.0,
12.89999999999997,0.0,,0.0
12.957539999999993,,0.0,
12.964124999999989,,0.0,
12.99999999999997,0.0,,0.0
13.057539999999992,,0.0,
13.064124999999988,,0.0,
13.09999999999997,0.0,,0.0
13.157539999999992,,0.0,
13.164124999999988,,0.0,
13.199999999999969,0.0,,0.0
13.257539999999992,,0.0,
13.264124999999988,,0.0,
13.299999999999969,0.0,,0.0
13.357539999999991,,0.0,
13.364124999999987,,0.0,
13.399999999999968,0.0,,0.0
13.457539999999991,,0.0,
13.464124999999987,,0.0,
13.499999999999968,0.0,,0.0
13.55753999999999,,0.0,
13.564124999999986,,0.0,
13.599999999999968,0.0,,0.0
13.65753999999999,,0.0,
13.664124999999986,,0.0,
13.699999999999967,0.0,,0.0
13.75753999999999,,0.0,
13.764124999999986,,0.0,
13.799999999999967,0.0,,0.0
13.85753999999999,,0.0,
13.864124999999985,,0.0,
13.899999999999967,0.0,,0.0
13.95753999999999,,0.0,
13.964124999999985,,0.0,
13.999999999999966,0.0,,0.0
14.057539999999989,,0.0,
14.064124999999985,,0.0,
14.099999999999966,0.0,,0.0
14.157539999999988,,0.0,
14.164124999999984,,0.0,
14.199999999999966,0.0,,0.0
14.257539999999988,,0.0,
14.264124999999984,,0.0,
14.299999999999965,0.0,,0.0
14.357539999999988,,0.0,
14.364124999999984,,0.0,
14.399999999999965,0.0,,0.0
14.457539999999987,,0.0,
14.464124999999983,,0.0,
14.499999999999964,0.0,,0.0
14.557539999999987,,0.0,
14.564124999999983,,0.0,
14.599999999999964,0.0,,0.0
14.657539999999987,,0.0,
14.664124999999983,,0.0,
14.699999999999964,0.0,,0.0
14.757539999999986,,0.0,
14.764124999999982,,0.0,
14.799999999999963,0.0,,0.0
14.857539999999986,,0.0,
14.864124999999982,,0.0,
14.899999999999963,0.0,,0.0
14.957539999999986,,0.0,
14.964124999999981,,0.0,
14.999999999999963,0.0,,0.0
15.057539999999985,,0.0,
15.064124999999981,,0.0,
15.099999999999962,0.0,,0.0
15.157539999999985,,0.0,
15.16412499999998,,0.0,
15.199999999999962,0.0,,0.0
15.257539999999985,,0.0,
15.26412499999998,,0.0,
15.299999999999962,0.0,,0.0
15.357539999999984,,0.0,
15.36412499999998,,0.0,
15.399999999999961,0.0,,0.0
15.457539999999984,,0.0,
15.46412499999998,,0.0,
15.499999999999961,0.0,,0.0
15.557539999999983,,0.0,
15.56412499999998,,0.0,
15.59999999999996,0.0,,0.0
15.657539999999983,,0.0,
15.664124999999979,,0.0,
15.69999999999996,0.0,,0.0
15.757539999999983,,0.0,
15.764124999999979,,0.0,
15.79999999999996,0.0,,0.0
15.857539999999982,,0.0,
15.864124999999978,,0.0,
15.89999999999996,0.0,,0.0
15.957539999999982,,0.0,
15.964124999999978,,0.0,
15.99999999999996,0.0,,0.0
16.05753999999998,,0.0,
16.06412499999998,,0.0,
16.09999999999996,0.0,,0.0
16.157539999999983,,0.0,
16.16412499999998,,0.0,
16.19999999999996,0.0,,0.0
16.257539999999985,,0.0,
16.264124999999982,,0.0,
16.29999999999996,0.0,,0.0
16.357539999999986,,0.0,
16.364124999999984,,0.0,
16.399999999999963,0.0,,0.0
16.457539999999987,,0.0,
16.464124999999985,,0.0,
16.499999999999964,0.0,,0.0
16.51035999999997,,1.0,
16.55753999999999,,1.0,
16.55753999999999,,0.0,
16.564124999999986,,0.0,
16.57384999999999,,0.0,
16.599999999999966,0.0,,0.0
16.664124999999988,,0.0,
16.67384999999999,,0.0,
16.699999999999967,0.0,,0.0
16.76412499999999,,0.0,
16.773849999999992,,0.0,
16.79999999999997,0.0,,0.0
16.86412499999999,,0.0,
16.873849999999994,,0.0,
16.89999999999997,0.0,,0.0
16.964124999999992,,0.0,
16.973849999999995,,0.0,
16.99999999999997,0.0,,0.0
17.064124999999994,,0.0,
17.073849999999997,,0.0,
17.099999999999973,0.0,,0.0
17.164124999999995,,0.0,
17.173849999999998,,0.0,
17.199999999999974,0.0,,0.0
17.264124999999996,,0.0,
17.27385,,0.0,
17.299999999999976,0.0,,0.0
17.364124999999998,,0.0,
17.37385,,0.0,
17.399999999999977,0.0,,0.0
17.464125,,0.0,
17.473850000000002,,0.0,
17.49999999999998,0.0,,0.0
17.564125,,0.0,
17.573850000000004,,0.0,
17.59999999999998,0.0,,0.0
17.664125000000002,,0.0,
17.673850000000005,,0.0,
17.69999999999998,0.0,,0.0
17.764125000000003,,0.0,
17.773850000000007,,0.0,
17.799999999999983,0.0,,0.0
17.864125000000005,,0.0,
17.873850000000008,,0.0,
17.899999999999984,0.0,,0.0
17.964125000000006,,0.0,
17.97385000000001,,0.0,
17.999999999999986,0.0,,0.0
18.064125000000008,,0.0,
18.07385000000001,,0.0,
18.099999999999987,0.0,,0.0
18.16412500000001,,0.0,
18.173850000000012,,0.0,
18.19999999999999,0.0,,0.0
18.26412500000001,,0.0,
18.273850000000014,,0.0,
18.29999999999999,0.0,,0.0
18.364125000000012,,0.0,
18.373850000000015,,0.0,
18.39999999999999,0.0,,0.0
18.464125000000013,,0.0,
18.473850000000017,,0.0,
18.499999999999993,0.0,,0.0
18.564125000000015,,0.0,
18.573850000000018,,0.0,
18.599999999999994,0.0,,0.0
18.664125000000016,,0.0,
18.67385000000002,,0.0,
18.699999999999996,0.0,,0.0
18.764125000000018,,0.0,
18.77385000000002,,0.0,
18.799999999999997,0.0,,0.0
18.86412500000002,,0.0,
18.873850000000022,,0.0,
18.9,0.0,,0.0
18.96412500000002,,0.0,
18.973850000000024,,0.0,
19.0,0.0,,0.0
19.064125000000022,,0.0,
19.073850000000025,,0.0,
19.1,0.0,,0.0
19.164125000000023,,0.0,
19.173850000000026,,0.0,
19.200000000000003,0.0,,0.0
19.264125000000025,,0.0,
19.273850000000028,,0.0,
19.300000000000004,0.0,,0.0
19.364125000000026,,0.0,
19.37385000000003,,0.0,
19.400000000000006,0.0,,0.0
19.464125000000028,,0.0,
19.47385000000003,,0.0,
19.500000000000007,0.0,,0.0
19.56412500000003,,0.0,
19.573850000000032,,0.0,
19.60000000000001,0.0,,0.0
19.66412500000003,,0.0,
19.673850000000034,,0.0,
19.70000000000001,0.0,,0.0
19.764125000000032,,0.0,
19.773850000000035,,0.0,
19.80000000000001,0.0,,0.0
19.864125000000033,,0.0,
19.873850000000036,,0.0,
19.900000000000013,0.0,,0.0
19.964125000000035,,0.0,
19.973850000000038,,0.0,
20.000000000000014,0.0,,0.0
20.064125000000036,,0.0,
20.07385000000004,,0.0,
20.100000000000016,0.0,,0.0
20.164125000000038,,0.0,
20.17385000000004,,0.0,
20.200000000000017,0.0,,0.0
20.26412500000004,,0.0,
20.273850000000042,,0.0,
20.30000000000002,0.0,,0.0
20.36412500000004,,0.0,
20.373850000000044,,0.0,
20.40000000000002,0.0,,0.0
20.464125000000042,,0.0,
20.473850000000045,,0.0,
20.50000000000002,0.0,,0.0
20.564125000000043,,0.0,
20.573850000000046,,0.0,
20.600000000000023,0.0,,0.0
20.664125000000045,,0.0,
20.673850000000048,,0.0,
20.700000000000024,0.0,,0.0
20.764125000000046,,0.0,
20.77385000000005,,0.0,
20.800000000000026,0.0,,0.0
20.864125000000048,,0.0,
20.87385000000005,,0.0,
20.900000000000027,0.0,,0.0
20.96412500000005,,0.0,
