time_bin,rtt,time_bin_mid
"[12, 13)",0.12303714285714586,12.5
"[13, 14)",0.26030202380953377,13.5
"[18, 19)",0.13979736842105658,18.5
"[22, 23)",0.1537503030302968,22.5
"[23, 24)",0.4905178571428506,23.5
"[24, 25)",0.801166830985978,24.5
"[25, 26)",0.31347153846157244,25.5
"[31, 32)",0.15162622222221317,31.5
"[32, 33)",0.32559499999996255,32.5
"[34, 35)",0.2100900000000081,34.5
"[35, 36)",0.22240169230771378,35.5
"[36, 37)",0.36291727272721114,36.5
"[37, 38)",0.14641928571432114,37.5
"[38, 39)",0.4627152000000626,38.5
"[39, 40)",0.6541856338027701,39.5
"[48, 49)",0.16478241071431882,48.5
"[49, 50)",0.5462519417475858,49.5
"[50, 51)",0.5089662244898054,50.5
"[51, 52)",0.21374462962967747,51.5
"[52, 53)",0.7573988135593954,52.5
"[53, 54)",1.172322777777727,53.5
"[54, 55)",0.18322410256413635,54.5
"[55, 56)",0.44261026315790536,55.5
"[58, 59)",0.18832064516131908,58.5
"[59, 60)",0.4010353012048311,59.5
"[64, 65)",0.21047870967737503,64.5
"[65, 66)",0.4498684444443773,65.5
"[66, 67)",0.5906221126761954,66.5
"[67, 68)",0.49503760869562724,67.5
"[68, 69)",0.7955808333334756,68.5
"[69, 70)",0.20521632653057742,69.5
"[70, 71)",0.4187143421052079,70.5
"[71, 72)",0.6619650000001442,71.5
"[72, 73)",0.6779033333333473,72.5
"[73, 74)",0.8951250000000144,73.5
"[74, 75)",0.3279643749999373,74.5
"[75, 76)",0.49630166666657277,75.5
"[76, 77)",0.8821103012048906,76.5
"[77, 78)",0.8451073913043025,77.5
"[78, 79)",0.7361833516484131,78.5
"[79, 80)",0.5863416666668788,79.5
"[80, 81)",0.7605649999999855,80.5
"[81, 82)",0.7874953846153235,81.5
"[82, 83)",0.5933005056179629,82.5
"[83, 84)",0.7082404000002203,83.5
"[84, 85)",0.5611549999999994,84.5
"[85, 86)",0.3350634415583499,85.5
"[86, 87)",0.6597704787234713,86.5
"[87, 88)",0.7542021052634685,87.5
"[89, 90)",0.1790529999999208,89.5
"[90, 91)",0.5664423529410134,90.5
"[91, 92)",1.0699144000002085,91.5
"[92, 93)",0.9164005882356773,92.5
"[93, 94)",0.3191849999999758,93.5
"[94, 95)",0.6002250000002718,94.5
"[105, 106)",0.35264000000000806,105.5
"[106, 107)",0.6565366666666819,106.5
"[107, 108)",0.29849511627901126,107.5
"[108, 109)",0.5003074257425194,108.5
"[109, 110)",0.4986917924529351,109.5
"[110, 111)",0.47863723404245495,110.5
"[111, 112)",0.8760355882353584,111.5
"[112, 113)",0.927055000000256,112.5
"[114, 115)",0.14510500000005777,114.5
"[115, 116)",0.2312371052630611,115.5
"[116, 117)",0.6528419387755258,116.5
"[117, 118)",0.5970095555555749,117.5
"[118, 119)",0.7587505555555745,118.5
"[119, 120)",0.9029601886794647,119.5
"[120, 121)",0.7638250000001321,120.5
"[121, 122)",0.9720064285714278,121.5
"[122, 123)",0.8928092187500059,122.5
"[123, 124)",0.3834452586207386,123.5
"[124, 125)",0.34791000000000694,124.5
"[125, 126)",0.7618766666666943,125.5
"[126, 127)",0.40904797872341886,126.5
"[127, 128)",0.5102714285714433,127.5
"[128, 129)",0.9748650000000469,128.5
"[129, 130)",0.5799325641026041,129.5
"[130, 131)",0.2875162499999657,130.5
"[131, 132)",0.4483942105264604,131.5
"[132, 133)",0.6601778461540531,132.5
"[133, 134)",0.8041574561405398,133.5
"[134, 135)",1.469564380530792,134.5
"[135, 136)",1.6495959999994851,135.5
"[136, 137)",2.370096599999901,136.5
"[137, 138)",1.533019117646471,137.5
"[144, 145)",0.7301616666664946,144.5
"[145, 146)",0.20196944444446607,145.5
"[146, 147)",0.5334133333333512,146.5
"[147, 148)",0.8081011111110854,147.5
"[148, 149)",0.27390875000001713,148.5
"[149, 150)",0.3049044186046845,149.5
"[150, 151)",0.7219296296296799,150.5
"[151, 152)",0.6390486363635894,151.5
"[152, 153)",0.29723772727297837,152.5
"[153, 154)",0.5458807142856281,153.5
"[154, 155)",0.5374006000000844,154.5
"[155, 156)",0.5671856756753125,155.5
"[156, 157)",0.38335500000013456,156.5
"[157, 158)",0.7500386666668973,157.5
"[158, 159)",0.7484283707863579,158.5
"[159, 160)",0.34335966101714366,159.5
"[160, 161)",0.8002231034486781,160.5
"[161, 162)",1.0250998780483884,161.5
"[162, 163)",1.0335251999998842,162.5
"[163, 164)",0.566920390625246,163.5
"[164, 165)",1.0496037254902846,164.5
"[165, 166)",1.2639149999996784,165.5
"[168, 169)",0.137322857142887,168.5
"[169, 170)",0.3235223333335137,169.5
"[170, 171)",0.782444179104639,170.5
"[171, 172)",1.209513260869271,171.5
"[172, 173)",1.1888407407405064,172.5
"[173, 174)",0.20171767441862493,173.5
"[174, 175)",0.5765175000000488,174.5
"[175, 176)",1.0496108333334153,175.5
"[176, 177)",1.417051500000099,176.5
"[177, 178)",0.6063140000000478,177.5
"[178, 179)",0.544534761904885,178.5
"[179, 180)",0.569224518072275,179.5
"[180, 181)",0.4109034722221325,180.5
"[181, 182)",0.3676724390242695,181.5
"[182, 183)",0.4890968965517406,182.5
"[183, 184)",0.6939238888889115,183.5
"[184, 185)",0.48236705882349645,184.5
"[185, 186)",0.4477326666668849,185.5
"[186, 187)",0.8200945098041516,186.5
"[187, 188)",1.0290008536583706,187.5
"[188, 189)",1.0871194029850724,188.5
"[189, 190)",1.0904878666667466,189.5
"[190, 191)",1.607640377358396,190.5
"[191, 192)",0.8290007812500644,191.5
"[192, 193)",0.6388206707318252,192.5
"[193, 194)",0.8507622289158285,193.5
"[194, 195)",0.840358820224554,194.5
"[195, 196)",0.5895667368420013,195.5
"[196, 197)",0.8388346825399317,196.5
"[197, 198)",1.0558689552239253,197.5
"[198, 199)",0.7982285714284397,198.5
"[199, 200)",0.8428588679249511,199.5
