time_bin,rtt,time_bin_mid
"[0, 1)",0.08524397959183556,0.5
"[1, 2)",0.04643410138248754,1.5
"[3, 4)",0.04486470408163874,3.5
"[4, 5)",0.0470853508771603,4.5
"[7, 8)",0.06869197183096132,7.5
"[8, 9)",0.06680837500000647,8.5
"[10, 11)",0.0457270108695725,10.5
"[14, 15)",0.04662456310680468,14.5
"[15, 16)",0.0414202976190559,15.5
"[18, 19)",0.06779707317070001,18.5
"[19, 20)",0.035318095238078516,19.5
"[20, 21)",0.004854999999995613,20.5
"[21, 22)",0.0371219999999818,21.5
"[26, 27)",0.11947570422530358,26.5
"[27, 28)",0.07440483146063821,27.5
"[30, 31)",0.04779112244890857,30.5
"[31, 32)",0.04639532110084394,31.5
"[33, 34)",0.04766881944468872,33.5
"[40, 41)",0.047231965065762715,40.5
"[41, 42)",0.07457912698454194,41.5
"[42, 43)",0.18393861445870624,42.5
"[43, 44)",0.08497084577157932,43.5
"[45, 46)",0.08249281250023184,45.5
"[49, 50)",0.03943391304359322,49.5
"[51, 52)",0.06515276315807886,51.5
"[53, 54)",0.0632635593223331,53.5
"[55, 56)",0.07208472868250185,55.5
"[56, 57)",0.06929733766269427,56.5
"[72, 73)",0.06929733766213171,72.5
"[74, 75)",0.298698083941426,74.5
"[75, 76)",0.13200886475794046,75.5
"[76, 77)",0.07744107456134028,76.5
"[79, 80)",0.04699207920784553,79.5
"[81, 82)",8.408094999999662,81.5
"[82, 83)",0.2990740856032064,82.5
"[83, 84)",0.09583392523368572,83.5
"[86, 87)",0.04640356807504719,86.5
"[88, 89)",0.06649911392409644,88.5
"[89, 90)",4.131643571428804,89.5
"[90, 91)",0.24280228506678922,90.5
"[91, 92)",0.5757519282488942,91.5
"[92, 93)",0.4390005970137193,92.5
"[93, 94)",0.06001507598772223,93.5
"[94, 95)",0.06564358974363034,94.5
"[95, 96)",0.06336889733821761,95.5
"[96, 97)",0.06859143835596149,96.5
"[97, 98)",0.046674761904688535,97.5
"[100, 101)",0.06779707317077259,100.5
"[105, 106)",0.12232735526289441,105.5
"[106, 107)",0.041019607843048346,106.5
"[109, 110)",0.047363417085358295,109.5
"[111, 112)",0.04785352631571675,111.5
"[113, 114)",0.04333142045447777,113.5
"[122, 123)",0.07020910447741369,122.5
"[123, 124)",0.0691039406778378,123.5
"[124, 125)",0.06297566326522284,124.5
"[129, 130)",0.06834171874999129,129.5
"[135, 136)",0.061482844827841825,135.5
"[136, 137)",0.0690015131582387,136.5
"[137, 138)",0.06870200000033568,137.5
"[147, 148)",0.09487162601636084,147.5
"[148, 149)",0.03412175000003117,148.5
"[151, 152)",14.948068000002387,151.5
"[152, 153)",0.23271488235923732,152.5
"[153, 154)",0.26994846611925866,153.5
"[154, 155)",0.1952468520514263,154.5
"[155, 156)",0.06970842105446319,155.5
"[157, 158)",0.07923633766340424,157.5
"[158, 159)",0.27388920454648835,158.5
"[164, 165)",0.03316342105265927,164.5
"[166, 167)",0.05183648148149839,166.5
"[171, 172)",0.06832078124998997,171.5
"[175, 176)",0.06856125000032126,175.5
"[179, 180)",0.05365509259283096,179.5
"[182, 183)",0.06457513888892111,182.5
"[185, 186)",0.0824928125000497,185.5
"[186, 187)",0.0766036263736927,186.5
"[189, 190)",0.06967191176500286,189.5
"[190, 191)",0.07253054687526772,190.5
"[192, 193)",0.070574812030366,192.5
"[194, 195)",0.08776050000005058,194.5
"[198, 199)",0.041378510638341665,198.5
