time,goodput,connection_id,src,dst
1.5,0.0,30088,<entities.processor.Processor object at 0x000001F43D7E1310>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
1.6000999999999999,63.0,48218,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43D7E1310>
3.5,0.0,83178,<entities.processor.Processor object at 0x000001F43F5AC310>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
3.5,0.0,96930,<entities.processor.Processor object at 0x000001F43F5AC0D0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
3.5,0.0,49810,<entities.processor.Processor object at 0x000001F43F5ACB50>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
3.5361599999999993,0.0,33620,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
4.536159999999999,0.0,33620,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
5.536159999999999,63.0,33620,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
5.0,0.0,79500,<entities.processor.Processor object at 0x000001F43F5ACD00>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
5.0,0.0,38775,<entities.processor.Processor object at 0x000001F43F5ACEB0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
6.0,0.0,38775,<entities.processor.Processor object at 0x000001F43F5ACEB0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
7.0,0.0,38775,<entities.processor.Processor object at 0x000001F43F5ACEB0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
5.965149999999971,0.0,11626,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACB50>
6.965149999999971,111.0,11626,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACB50>
7.965149999999971,60.0,11626,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACB50>
6.0751499999999705,132.0,85934,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC0D0>
7.75454999999992,145.5,37369,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
8.75454999999992,41.5,37369,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
7.75467999999992,94.5,81665,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
8.754679999999919,79.5,81665,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
7.756409999999919,94.5,17009,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
8.756409999999919,79.5,17009,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
7.758139999999918,94.5,24270,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
8.75813999999992,79.5,24270,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
9.5,0.0,11191,<entities.processor.Processor object at 0x000001F43F5BE0A0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
9.600099999999985,252.0,59214,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE0A0>
11.5,0.0,8244,<entities.processor.Processor object at 0x000001F43F5ACD00>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
11.574139999999522,162.0,79057,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
12.0,0.0,33644,<entities.processor.Processor object at 0x000001F43F5BE250>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
12.06514000000001,319.0,5662,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE250>
13.0,0.0,29274,<entities.processor.Processor object at 0x000001F43F5ACB50>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
14.5,0.0,65787,<entities.processor.Processor object at 0x000001F43F5BE400>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
16.5,0.0,17729,<entities.processor.Processor object at 0x000001F43F5ACEB0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
16.72624000000018,211.0,88449,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACB50>
16.72637000000018,155.0,22923,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACEB0>
18.517095000000165,322.0,7999,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE400>
19.5,0.0,74711,<entities.processor.Processor object at 0x000001F43D7E1310>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
19.50211999999989,127.0,62801,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43D7E1310>
21.0,0.0,2382,<entities.processor.Processor object at 0x000001F43F5AC310>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
22.566330000000292,60.0,68171,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
23.5,0.0,49706,<entities.processor.Processor object at 0x000001F43F5BE0A0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
23.52845499999989,331.0,24114,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE0A0>
25.0,0.0,34896,<entities.processor.Processor object at 0x000001F43F5BE250>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
25.045694999999558,291.0,1639,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE250>
25.5,0.0,39463,<entities.processor.Processor object at 0x000001F43F5AC0D0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
25.5,0.0,47765,<entities.processor.Processor object at 0x000001F43F5BE400>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
25.536214999999256,250.0,83142,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE400>
27.50143500000047,64.0,80379,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC0D0>
