time,cwnd,connection_id,src,dst
0.32255,2.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.43260999999999994,3.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.4426699999999999,4.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.5527299999999998,5.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.5627899999999998,6.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.5728499999999997,7.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.5829099999999997,8.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.5929699999999997,9.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6030299999999996,10.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6130899999999996,11.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6231499999999995,12.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6332099999999995,13.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6432699999999995,14.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6533299999999994,15.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6633899999999994,16.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
0.6734499999999993,17.0,8713,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.dtn.DTN object at 0x000001F43F5C40A0>
