time,retransmissions,connection_id,src,dst
3.5362199999999997,0,33620,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
4.53625,0,33620,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
5.0,0,38775,<entities.processor.Processor object at 0x000001F43F5ACEB0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
6.0,0,38775,<entities.processor.Processor object at 0x000001F43F5ACEB0>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
5.965209999999971,0,11626,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACB50>
40.0,0,12248,<entities.processor.Processor object at 0x000001F43F5AC310>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
41.21396000000079,0,50736,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43D7E1310>
41.214090000000795,0,23619,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
41.2142200000008,0,77969,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5AC310>
44.69016500000107,0,94193,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE250>
45.690195000001076,0,94193,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5BE250>
82.5,0,56305,<entities.processor.Processor object at 0x000001F43F5ACB50>,<entities.dtn.DTN object at 0x000001F43DEB47F0>
83.91145500000121,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
84.9114850000012,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
85.9115150000012,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
86.9115450000012,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
87.91157500000119,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
88.91160500000119,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
89.91163500000118,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
90.91166500000118,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
91.24255000000086,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
91.24614000000085,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
91.24647000000085,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72648999999466,-1,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72661999999465,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72674999999465,2,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72687999999465,3,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72700999999465,5,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72713999999465,7,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72726999999465,8,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72759999999465,-1,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72772999999465,0,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72785999999465,2,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72798999999465,3,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72811999999465,5,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72824999999465,7,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
92.72837999999464,8,37762,<entities.dtn.DTN object at 0x000001F43DEB47F0>,<entities.processor.Processor object at 0x000001F43F5ACD00>
