time_bin,cwnd,time_bin_mid
"[0, 1)",22.5,0.5
"[3, 4)",1.0,3.5
"[4, 5)",1.0,4.5
"[5, 6)",37.18311481947896,5.5
"[6, 7)",35.055950980055286,6.5
"[7, 8)",54.80337876696071,7.5
"[8, 9)",52.43285581888302,8.5
"[10, 11)",45.931635267578876,10.5
"[11, 12)",54.917748757581734,11.5
"[15, 16)",33.0,15.5
"[16, 17)",65.26208616787187,16.5
"[17, 18)",55.18074720971982,17.5
"[18, 19)",41.028179352565736,18.5
"[21, 22)",21.5,21.5
"[22, 23)",55.34511360888869,22.5
"[24, 25)",53.508939465189215,24.5
"[26, 27)",23.0,26.5
"[32, 33)",50.22218139191466,32.5
"[34, 35)",46.73443987043561,34.5
"[40, 41)",55.17324901547652,40.5
"[41, 42)",19.414631180828753,41.5
"[42, 43)",59.77902895218853,42.5
"[44, 45)",1.0,44.5
"[45, 46)",1.0,45.5
"[46, 47)",69.81143408743728,46.5
"[51, 52)",47.4695355391232,51.5
"[52, 53)",27.0,52.5
"[54, 55)",45.16169654609462,54.5
"[55, 56)",24.5,55.5
"[58, 59)",50.660570175839545,58.5
"[60, 61)",55.249710738012965,60.5
"[61, 62)",55.1960591113247,61.5
"[63, 64)",52.96254222680286,63.5
"[65, 66)",48.27381650300786,65.5
"[68, 69)",44.08147043675205,68.5
"[71, 72)",55.130459777647225,71.5
"[73, 74)",48.6476246903115,73.5
"[75, 76)",42.12549548106179,75.5
"[82, 83)",54.5086734250725,82.5
"[83, 84)",55.60831122879149,83.5
"[84, 85)",1.0,84.5
"[85, 86)",1.0,85.5
"[86, 87)",1.0,86.5
"[87, 88)",1.0,87.5
"[88, 89)",1.0,88.5
"[89, 90)",43.30108460887063,89.5
"[90, 91)",1.0,90.5
"[91, 92)",54.10970867280622,91.5
"[92, 93)",53.0367927859979,92.5
"[93, 94)",35.4726059230579,93.5
"[94, 95)",12.213182729589338,94.5
"[95, 96)",40.48454439585885,95.5
"[96, 97)",46.86552430593202,96.5
"[97, 98)",31.890382501287736,97.5
"[102, 103)",46.421953133230694,102.5
"[104, 105)",54.688733540481834,104.5
"[105, 106)",1.0,105.5
"[106, 107)",55.78239983098165,106.5
"[107, 108)",54.16784542790735,107.5
"[108, 109)",1.0,108.5
"[109, 110)",85.69965460357221,109.5
"[116, 117)",33.0,116.5
"[117, 118)",64.69373741340635,117.5
"[120, 121)",30.5,120.5
"[122, 123)",1.0,122.5
"[123, 124)",7.85638953440235,123.5
"[124, 125)",42.135363701813844,124.5
"[129, 130)",51.88957729788814,129.5
"[130, 131)",55.482485936550404,130.5
"[131, 132)",34.344441710627706,131.5
"[132, 133)",54.88533149581401,132.5
"[134, 135)",5.0,134.5
"[135, 136)",44.53446663701976,135.5
"[139, 140)",45.58941151106329,139.5
"[140, 141)",54.02872636901393,140.5
"[144, 145)",40.75429617589909,144.5
"[146, 147)",48.36272615564688,146.5
"[147, 148)",57.57012833939108,147.5
"[148, 149)",16.872,148.5
"[149, 150)",52.02608070615909,149.5
"[154, 155)",53.999449747936985,154.5
"[157, 158)",1.0,157.5
"[158, 159)",1.0,158.5
"[159, 160)",1.0,159.5
"[160, 161)",41.507906233632944,160.5
"[161, 162)",22.681093059802027,161.5
"[162, 163)",59.06142842982283,162.5
"[163, 164)",1.0,163.5
"[164, 165)",42.498005934008205,164.5
"[165, 166)",52.85540550785475,165.5
"[166, 167)",50.18403596066749,166.5
"[171, 172)",51.022267435344055,171.5
"[172, 173)",52.700054446138864,172.5
"[174, 175)",1.0,174.5
"[175, 176)",25.5,175.5
"[176, 177)",19.571428571428573,176.5
"[177, 178)",1.0,177.5
"[178, 179)",1.0,178.5
"[179, 180)",1.0,179.5
"[180, 181)",28.709316299198882,180.5
"[181, 182)",72.83225060997816,181.5
"[182, 183)",1.0,182.5
"[183, 184)",1.0,183.5
"[184, 185)",1.0,184.5
"[185, 186)",1.0,185.5
"[186, 187)",32.06870718655553,186.5
"[187, 188)",35.57945353913525,187.5
"[188, 189)",1.0,188.5
"[189, 190)",54.468970221365055,189.5
"[190, 191)",22.610169491525422,190.5
"[191, 192)",1.0,191.5
"[192, 193)",1.0,192.5
"[193, 194)",19.797343606060142,193.5
"[194, 195)",49.35390570141605,194.5
"[195, 196)",20.124232381662335,195.5
"[196, 197)",26.5740573270209,196.5
"[197, 198)",67.10450359084025,197.5
