time_bin,cwnd,time_bin_mid
"[6, 7)",3.0,6.5
"[7, 8)",19.5,7.5
"[8, 9)",54.79547918041791,8.5
"[22, 23)",5.0,22.5
"[23, 24)",29.0,23.5
"[24, 25)",61.572518742710685,24.5
"[25, 26)",54.22634543460051,25.5
"[26, 27)",33.0,26.5
"[33, 34)",18.0,33.5
"[34, 35)",35.0,34.5
"[39, 40)",5.0,39.5
"[40, 41)",45.05022531750412,40.5
"[41, 42)",64.86094392349607,41.5
"[58, 59)",2.0,58.5
"[59, 60)",8.5,59.5
"[60, 61)",51.94843143014772,60.5
"[61, 62)",65.42085136774148,61.5
"[62, 63)",33.0,62.5
"[63, 64)",64.77512889338311,63.5
"[64, 65)",60.70367692141584,64.5
"[65, 66)",10.5,65.5
"[66, 67)",33.0,66.5
"[67, 68)",61.94104905355716,67.5
"[68, 69)",65.21390110226567,68.5
"[69, 70)",64.55801442787099,69.5
"[70, 71)",5.5,70.5
"[71, 72)",18.0,71.5
"[72, 73)",47.35234336869317,72.5
"[73, 74)",64.24166992405243,73.5
"[74, 75)",3.0,74.5
"[75, 76)",10.5,75.5
"[76, 77)",24.5,76.5
"[77, 78)",37.5,77.5
"[103, 104)",3.0,103.5
"[104, 105)",10.5,104.5
"[105, 106)",40.5,105.5
"[106, 107)",64.40425555060507,106.5
"[107, 108)",65.45169481722316,107.5
"[112, 113)",23.0,112.5
"[113, 114)",62.348493099829135,113.5
"[114, 115)",65.82444928438333,114.5
"[126, 127)",9.5,126.5
"[127, 128)",43.989579381931605,127.5
"[128, 129)",64.57506774928225,128.5
"[129, 130)",65.47486074299427,129.5
"[130, 131)",65.94717345700396,130.5
"[137, 138)",2.4857142857142853,137.5
"[138, 139)",23.526888687878692,138.5
"[139, 140)",47.22294288286919,139.5
"[140, 141)",9.247625318383232,140.5
"[141, 142)",10.91346694095861,141.5
"[142, 143)",39.94628406242091,142.5
"[143, 144)",64.59055386052857,143.5
"[144, 145)",64.41403004708306,144.5
"[145, 146)",17.5,145.5
"[146, 147)",53.00934421281282,146.5
"[147, 148)",64.24175797576622,147.5
"[148, 149)",5.0,148.5
"[149, 150)",35.0,149.5
"[150, 151)",64.43783995500193,150.5
"[151, 152)",65.46716973047369,151.5
"[158, 159)",2.0,158.5
"[159, 160)",16.844827586206897,159.5
"[160, 161)",49.54704890943947,160.5
"[161, 162)",62.35670013600513,161.5
"[162, 163)",50.53071716286389,162.5
"[163, 164)",18.08649177141156,163.5
"[164, 165)",51.135662926705805,164.5
"[165, 166)",38.635363529063966,165.5
"[166, 167)",1.5934210526315788,166.5
"[167, 168)",3.307569100419806,167.5
"[168, 169)",4.839593469672633,168.5
"[169, 170)",25.5,169.5
"[170, 171)",57.80737484747555,170.5
"[171, 172)",64.62168178833744,171.5
"[172, 173)",65.5433141330404,172.5
"[173, 174)",14.391304347826088,173.5
"[174, 175)",43.9641201820707,174.5
"[175, 176)",64.4148221948558,175.5
"[176, 177)",65.0909206354978,176.5
"[177, 178)",64.76736162795014,177.5
"[178, 179)",65.98505385516981,178.5
"[181, 182)",3.0,181.5
"[182, 183)",10.5,182.5
"[183, 184)",44.56653011462408,183.5
"[184, 185)",31.508288636856832,184.5
"[185, 186)",40.40834677370817,185.5
"[186, 187)",58.05454967823739,186.5
"[187, 188)",38.06042616357363,187.5
"[188, 189)",31.894517488084755,188.5
"[189, 190)",10.99598054476519,189.5
"[190, 191)",17.078483732316755,190.5
"[191, 192)",54.52454219863425,191.5
"[192, 193)",61.91432788382933,192.5
"[193, 194)",59.783286448565576,193.5
"[194, 195)",42.03249222193552,194.5
"[195, 196)",42.69803970019715,195.5
"[196, 197)",8.484274312798899,196.5
"[197, 198)",10.797536430554342,197.5
"[198, 199)",20.667947582131262,198.5
"[199, 200)",40.84049273402102,199.5
