time_bin,cwnd,time_bin_mid
"[0, 1)",44.171598804785475,0.5
"[6, 7)",1.0,6.5
"[7, 8)",1.0,7.5
"[8, 9)",1.0,8.5
"[9, 10)",1.0,9.5
"[10, 11)",31.589600038535462,10.5
"[11, 12)",32.1318202937818,11.5
"[12, 13)",18.987210265324652,12.5
"[13, 14)",4.818181818181818,13.5
"[14, 15)",36.451665799978954,14.5
"[18, 19)",9.0,18.5
"[19, 20)",28.0,19.5
"[20, 21)",54.44343927096148,20.5
"[21, 22)",36.10624695177581,21.5
"[22, 23)",39.305347003312754,22.5
"[25, 26)",50.592014054784855,25.5
"[26, 27)",30.0,26.5
"[27, 28)",56.36057502112493,27.5
"[29, 30)",55.65194399896054,29.5
"[30, 31)",33.484619140625,30.5
"[32, 33)",40.50935173890338,32.5
"[38, 39)",1.0,38.5
"[39, 40)",13.176923076923076,39.5
"[40, 41)",48.007156109677915,40.5
"[41, 42)",46.6775249069641,41.5
"[42, 43)",46.40508704096522,42.5
"[43, 44)",36.10624695177581,43.5
"[48, 49)",1.0,48.5
"[49, 50)",1.0,49.5
"[50, 51)",1.0,50.5
"[51, 52)",56.11882578522482,51.5
"[52, 53)",1.0,52.5
"[53, 54)",53.45294938744242,53.5
"[54, 55)",24.34929971294866,54.5
"[59, 60)",29.333922226868765,59.5
"[60, 61)",51.229451473690034,60.5
"[66, 67)",54.32142360570475,66.5
"[67, 68)",54.07083719088536,67.5
"[70, 71)",27.5,70.5
"[75, 76)",19.5,75.5
"[76, 77)",48.217435129796385,76.5
"[77, 78)",48.601930588245715,77.5
"[79, 80)",53.78674928890009,79.5
"[84, 85)",36.88475927685293,84.5
"[88, 89)",53.45227770165727,88.5
"[89, 90)",1.0,89.5
"[90, 91)",1.0,90.5
"[91, 92)",1.0,91.5
"[92, 93)",47.54255126120987,92.5
"[93, 94)",55.586974717080516,93.5
"[94, 95)",1.0,94.5
"[95, 96)",1.0,95.5
"[96, 97)",1.0,96.5
"[97, 98)",1.0,97.5
"[98, 99)",1.0,98.5
"[99, 100)",3.4597511520665534,99.5
"[100, 101)",26.36636506085502,100.5
"[101, 102)",12.097784838247044,101.5
"[102, 103)",31.17961150426764,102.5
"[103, 104)",54.73864187008834,103.5
"[104, 105)",29.5,104.5
"[107, 108)",46.570318200059845,107.5
"[108, 109)",49.369914558711166,108.5
"[109, 110)",55.751230345304364,109.5
"[111, 112)",51.56011230532692,111.5
"[112, 113)",34.41051113254131,112.5
"[113, 114)",54.25974803480864,113.5
"[115, 116)",53.185258715671466,115.5
"[116, 117)",56.449187636526034,116.5
"[119, 120)",52.59926230892105,119.5
"[120, 121)",55.500007235244254,120.5
"[121, 122)",56.270660079026236,121.5
"[123, 124)",55.60170503480331,123.5
"[127, 128)",48.107233391158026,127.5
"[128, 129)",1.0,128.5
"[129, 130)",37.4897060691369,129.5
"[130, 131)",33.42784904040774,130.5
"[131, 132)",50.79041542528496,131.5
"[132, 133)",1.0,132.5
"[133, 134)",1.0,133.5
"[134, 135)",1.0,134.5
"[135, 136)",1.0,135.5
"[136, 137)",40.54263133109448,136.5
"[137, 138)",16.260816975078505,137.5
"[141, 142)",41.86441193997538,141.5
"[143, 144)",1.0,143.5
"[144, 145)",32.5,144.5
"[145, 146)",63.81025385228852,145.5
"[146, 147)",1.0,146.5
"[147, 148)",1.0,147.5
"[148, 149)",1.0,148.5
"[149, 150)",1.0,149.5
"[150, 151)",1.0,150.5
"[151, 152)",1.0,151.5
"[152, 153)",1.0,152.5
"[153, 154)",27.36997577343131,153.5
"[154, 155)",53.71900114708108,154.5
"[155, 156)",1.0,155.5
"[156, 157)",1.0,156.5
"[157, 158)",38.516331919063845,157.5
"[158, 159)",1.0,158.5
"[159, 160)",1.0,159.5
"[160, 161)",1.0,160.5
"[161, 162)",1.0,161.5
"[162, 163)",1.0,162.5
"[163, 164)",42.08444678687095,163.5
"[164, 165)",1.0,164.5
"[165, 166)",1.0,165.5
"[166, 167)",7.196217685172205,166.5
"[167, 168)",22.462762525843836,167.5
"[168, 169)",18.60625601894306,168.5
"[169, 170)",11.923832630066453,169.5
"[170, 171)",14.79650899931878,170.5
"[174, 175)",33.954567249018986,174.5
"[175, 176)",1.0,175.5
"[176, 177)",1.0,176.5
"[177, 178)",1.0,177.5
"[178, 179)",32.01538461538462,178.5
"[179, 180)",62.46673291896434,179.5
"[180, 181)",1.0,180.5
"[181, 182)",37.382306047047784,181.5
"[182, 183)",1.0,182.5
"[183, 184)",1.0,183.5
"[184, 185)",1.0,184.5
"[185, 186)",1.0,185.5
"[186, 187)",1.0,186.5
"[187, 188)",1.0,187.5
"[188, 189)",1.0,188.5
"[189, 190)",1.0,189.5
"[190, 191)",1.0,190.5
"[191, 192)",1.0,191.5
"[192, 193)",1.0,192.5
"[193, 194)",1.0,193.5
"[194, 195)",1.0,194.5
"[195, 196)",1.0,195.5
"[196, 197)",1.0,196.5
"[197, 198)",1.0,197.5
"[198, 199)",1.0,198.5
"[199, 200)",1.0,199.5
