time,rtt,connection_id,src,dst
199.5398250001313,0.0001650000000381624,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54003500013133,0.00027000000005728,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54009500013134,0.0003000000000668024,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5404550001314,0.00048000000009551513,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54051500013142,0.0005100000001050375,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54057500013144,0.00054000000011456,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54063500013146,0.0005700000001240824,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54129500013156,0.0009000000001719854,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54135500013157,0.0009300000001815079,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5414150001316,0.0009600000001910303,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5414750001316,0.0009900000002005527,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54153500013163,0.001020000000210075,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54159500013165,0.0010500000002195975,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54165500013167,0.00108000000022912,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5417150001317,0.0011100000002386423,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54297500013186,0.001740000000324926,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54303500013188,0.0017700000003344485,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5430950001319,0.001800000000343971,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54315500013192,0.0018300000003534933,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54321500013194,0.0018600000003630157,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54327500013196,0.0018900000003725381,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54333500013198,0.0019200000003820605,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.543395000132,0.001950000000391583,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.543455000132,0.0019800000004011054,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54351500013203,0.0020100000004106278,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54357500013205,0.00204000000042015,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54363500013207,0.0020700000004296726,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5436950001321,0.002100000000439195,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5437550001321,0.0021300000004487174,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54381500013213,0.00216000000045824,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54387500013215,0.0021900000004677622,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.54633500013247,0.0034200000006308073,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
199.5463950001325,0.0034500000006403297,72332.0,<entities.dtn.DTN object at 0x0000010D3F4FF280>,<entities.processor.Processor object at 0x0000010D3F522AF0>
