time_bin,cwnd,time_bin_mid
"[0, 1)",54.503551973878835,0.5
"[1, 2)",66.96813572249009,1.5
"[3, 4)",58.72576945380204,3.5
"[5, 6)",54.96553945359851,5.5
"[6, 7)",56.66523894683684,6.5
"[8, 9)",35.28285733480189,8.5
"[11, 12)",55.897262663622044,11.5
"[12, 13)",53.608267253620745,12.5
"[15, 16)",59.535837338224994,15.5
"[16, 17)",54.38277358392796,16.5
"[19, 20)",58.98941597069132,19.5
"[20, 21)",51.09122521949954,20.5
"[23, 24)",61.588852691603364,23.5
"[26, 27)",61.69916561171329,26.5
"[27, 28)",55.897262663622044,27.5
"[29, 30)",59.102870906764544,29.5
"[31, 32)",61.9142261391283,31.5
"[33, 34)",58.41813513883455,33.5
"[36, 37)",62.772521816355926,36.5
"[38, 39)",58.126697996465,38.5
"[40, 41)",60.22416391118044,40.5
"[42, 43)",59.66481569028002,42.5
"[44, 45)",57.42211672927929,44.5
"[46, 47)",56.74955032362044,46.5
"[48, 49)",58.90285186827264,48.5
"[50, 51)",59.69027403163044,50.5
"[52, 53)",58.159805682357515,52.5
"[54, 55)",62.3571225590037,54.5
"[58, 59)",56.0867829127387,58.5
"[61, 62)",64.46954100362105,61.5
"[63, 64)",54.28188770391186,63.5
"[66, 67)",54.38277358392796,66.5
"[67, 68)",61.9142261391283,67.5
"[69, 70)",50.592014054784855,69.5
"[71, 72)",36.10624695177581,71.5
"[73, 74)",56.87385139443034,73.5
"[75, 76)",34.90212457176139,75.5
"[76, 77)",67.11606087285763,76.5
"[78, 79)",63.57814066711404,78.5
"[81, 82)",58.126697996465,81.5
"[84, 85)",59.4750039034299,84.5
"[86, 87)",49.94822837926275,86.5
"[88, 89)",56.36057502112493,88.5
"[90, 91)",62.86492761820305,90.5
"[92, 93)",63.40976470207963,92.5
"[94, 95)",61.949380585057675,94.5
"[96, 97)",61.77165796500049,96.5
"[97, 98)",62.43900357860506,97.5
"[99, 100)",52.49866147704427,99.5
"[102, 103)",64.3191363921458,102.5
"[104, 105)",42.608020663704345,104.5
"[105, 106)",59.9389630729069,105.5
"[107, 108)",53.185258715671466,107.5
"[109, 110)",59.765992568774756,109.5
"[111, 112)",30.5,111.5
"[113, 114)",60.05947432728258,113.5
"[115, 116)",61.00606856434583,115.5
"[117, 118)",59.37721311833968,117.5
"[120, 121)",26.0,120.5
"[123, 124)",59.19057375071942,123.5
"[124, 125)",58.55661823913487,124.5
"[127, 128)",52.41813432373413,127.5
"[130, 131)",63.82394293689282,130.5
"[131, 132)",50.592014054784855,131.5
"[132, 133)",63.564251741386464,132.5
"[134, 135)",50.592014054784855,134.5
"[137, 138)",61.30429936975487,137.5
"[140, 141)",56.0867829127387,140.5
"[141, 142)",51.915346108174006,141.5
"[142, 143)",60.361774788793646,142.5
"[143, 144)",61.66285051286282,143.5
"[144, 145)",63.564251741386464,144.5
"[146, 147)",60.247143475334084,146.5
"[148, 149)",56.22520342050043,148.5
"[150, 151)",57.270538284780464,150.5
"[151, 152)",61.807597924171944,151.5
"[154, 155)",59.130893018600695,154.5
"[157, 158)",59.32336670682527,157.5
"[161, 162)",55.992747349289445,161.5
"[162, 163)",62.979695416339474,162.5
"[164, 165)",61.20550106332671,164.5
"[167, 168)",61.00606856434583,167.5
"[168, 169)",61.66449991507406,168.5
"[171, 172)",54.90955613195496,171.5
"[172, 173)",58.19272734886631,172.5
"[174, 175)",59.69027403163044,174.5
"[176, 177)",60.24732159608496,176.5
"[178, 179)",55.701783918423736,178.5
"[180, 181)",61.04667900436274,180.5
"[181, 182)",60.79885456435745,181.5
"[183, 184)",61.68091285274765,183.5
"[186, 187)",55.39664395240151,186.5
"[189, 190)",60.713944490473004,189.5
"[190, 191)",60.13061759176578,190.5
"[193, 194)",59.43056763661022,193.5
"[196, 197)",54.134402987548995,196.5
"[197, 198)",57.95829709507941,197.5
"[199, 200)",62.92586243317556,199.5
