time_bin_mid,avg_wait_time
6.5,0.030229323467232377
7.5,0.06148000000003506
19.5,0.051400151515151274
20.5,0.0768600261324073
21.5,0.0033600000000895136
36.5,0.03696018115942982
37.5,0.044524539007086306
40.5,0.04157846938774789
41.5,0.07921185384615811
42.5,0.07643199999997989
46.5,0.07040006793479028
47.5,0.08282032110090555
48.5,0.0836299999998289
62.5,0.008201405607827894
63.5,0.049993263209390515
64.5,0.04809748447214031
65.5,0.06163999999954228
67.5,0.0477065999998149
68.5,0.04270962765958302
75.5,0.004701405608003029
76.5,0.039657380352628065
77.5,0.08483792968755693
78.5,0.05005188405790729
79.5,0.03415483388710023
80.5,0.05095999999934975
81.5,0.03897727358356192
82.5,0.07817138446217813
83.5,0.07995999999940295
91.5,0.04880697834638627
92.5,0.03603117690460371
93.5,0.04084861303061875
94.5,0.05053926470586176
95.5,0.04244345011876745
96.5,0.04970102941173635
97.5,0.04971283040935902
98.5,0.039166276359602605
99.5,0.07187999999915462
102.5,0.05082686077596515
103.5,0.04350618986254567
104.5,0.07657999999914011
115.5,0.051106212121185324
116.5,0.06118559973045906
122.5,0.014641405606212743
123.5,0.04689277777777952
124.5,0.04540999999906603
129.5,0.03922140560590037
130.5,0.04698970692686034
131.5,0.035054102335104934
132.5,0.04102999998323753
133.5,0.04716283363702511
134.5,0.035150167912333385
146.5,0.05403218576174018
147.5,0.03456952135730121
152.5,0.052226661326225395
153.5,0.04224298899876721
154.5,0.033099999948376535
162.5,0.03848113749671996
163.5,0.10044292466259981
164.5,0.07489539919535569
165.5,0.03914499990976594
167.5,0.046825814309681406
168.5,0.053255125236926895
169.5,0.08693979259994379
170.5,0.09371617771327784
171.5,0.08159944454177055
179.5,0.032161054016468855
180.5,0.0852095431524808
181.5,0.05971570277993976
182.5,0.045173176457370276
183.5,0.03931333337797847
184.5,0.019259999844962294
185.5,0.05023409091214234
186.5,0.04273838054228652
187.5,0.047999999841323415
190.5,0.05891379995248713
191.5,0.03489524238446471
192.5,0.05331038458526267
193.5,0.07609061446898459
194.5,0.0796667199289754
195.5,0.035566004823532976
196.5,0.054619999821994725
199.5,0.036347855823124976
