all_processing_times,all_data_arrival_times
4.33,2.278400000000005
5.954000000000001,3.786499999999986
5.363999999999997,2.3727000000004352
3.6059999999999945,3.337400000001068
2.215999999999994,1.8590000000010605
3.7420000000000044,0.9814000000006757
4.769999999999996,1.741799999999131
5.251999999999995,1.6576999999984707
2.383999999999986,0.7808999999973594
4.145999999999987,1.6298999999960415
2.8940000000000055,0.8912999999945157
2.6699999999999875,1.8559999999928323
5.526,0.7282999999999689
3.475999999999999,5.561800000000389
4.594000000000001,3.7896000000010375
2.1440000000000055,1.9481000000012472
5.775999999999996,3.2500000000008953
3.685999999999993,1.9928999999998354
3.567999999999998,1.2637999999990512
5.050000000000011,3.6261999999975103
2.951999999999998,3.864899999996254
5.622000000000014,0.7869999999951176
4.8019999999999925,2.0134999999935985
2.652000000000001,4.19869999999997
5.084000000000003,5.79780000000067
4.0760000000000005,1.1413000000016567
4.713999999999999,0.9009000000018403
3.024000000000001,1.310100000001512
2.2379999999999995,2.445900000000421
3.6260000000000048,1.6622999999998456
5.331999999999994,3.1910999999977037
4.954000000000008,1.8772999999962963
4.288000000000011,3.437699999994692
3.9639999999999986,1.5837999999934027
2.710000000000001,1.4711000000000034
5.759999999999998,1.4761000000006135
4.079999999999998,3.8227000000014044
2.396666666666661,5.603000000000193
5.700000000000003,1.808799999998925
3.819999999999993,1.6092999999974182
4.573333333333338,1.5091999999955448
3.826666666666654,1.681399999993772
4.116666666666674,1.9644999999925403
2.526666666666671,1.612699999990781
2.123333333333335,5.613700000000076
4.933333333333337,2.7296000000009144
4.083333333333336,2.7909000000018764
2.6400000000000006,4.321700000000362
5.859999999999999,1.1816999999990685
5.276666666666671,1.486699999997768
5.173333333333346,2.6956999999959237
5.546666666666681,1.1782999999945787
3.583333333333343,2.77719999999303
2.819999999999993,1.1784999999913452
2.6566666666666663,4.462600000000066
2.8599999999999994,6.665800000001056
5.796666666666667,2.2916000000016368
3.673333333333332,2.9633000000002028
5.506666666666661,4.09069999999889
2.9766666666666737,6.9628999999972905
3.539999999999992,3.569999999995588
4.710000000000008,3.928299999994067
4.586666666666673,2.951999999992694
3.539999999999992,4.280499999990667
3.1875,3.3027499999999286
2.69125,6.753350000000033
4.109999999999999,1.859850000000165
2.1075000000000017,13.222150000000319
3.4287499999999937,2.262000000000043
2.09375,4.423649999998716
3.1274999999999977,4.998199999997709
5.516249999999999,3.0919499999973254
3.1687499999999886,3.374049999996714
3.4937500000000057,5.563350000000781
4.958750000000009,5.131200000007311
3.125,2.9416000000098848
3.819999999999993,7.402900000011641
4.805,3.186349999999928
2.0737500000000004,3.8429500000000623
4.631249999999994,35.746049999999755
5.823750000000004,5.058699999998979
5.117499999999993,6.884149999997987
4.597499999999997,3.1106999999974647
2.541249999999991,4.392899999996828
4.197499999999991,9.18610000000092
3.5424999999999898,5.524500000009027
2.3162499999999966,4.641450000011531
3.0749999999999886,2.599500000013478
3.788749999999993,2.6969000000163703
2.8200000000000003,1.912949999999924
3.2962500000000006,8.784050000000121
5.878749999999997,25.52540000000026
3.605000000000004,2.130149999999645
4.599999999999994,3.46069999999834
3.5487499999999983,3.27044999999751
2.7137500000000045,3.400599999997027
2.427500000000009,18.89824999999871
4.1737500000000125,3.176950000001341
2.4562500000000114,2.2092000000040457
4.773750000000007,4.464150000007493
3.6750000000000114,1.7652000000103953
