time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load
121.5,0.0,0.0,0.0,42.38655462184874,7.994897959183674
122.5,0.0,0.0,0.0,37.41860465116279,8.595744680851064
123.5,0.0,0.0,0.0,0.0,0.0
124.5,0.0,0.0,0.0,0.0,0.0
125.5,0.0,0.0,0.0,0.0,0.0
126.5,0.0,0.0,0.0,0.0,0.0
127.5,0.0,0.0,0.0,0.0,0.5384615384615384
128.5,0.0,0.0,0.0,0.0,0.6655518394648829
129.5,0.0,0.0,0.0,0.0,6.728571428571429
130.5,0.0,0.0,0.0,0.0,32.532951289398284
131.5,0.0,0.0,0.0,0.0,63.91275167785235
132.5,0.0,0.0,0.0,2.3137254901960786,41.34426229508197
133.5,0.0,0.0,0.0,34.06535947712418,4.350553505535055
134.5,0.0,0.0,0.0,4.5,7.454545454545454
135.5,0.0,0.0,0.0,0.0,11.043478260869565
136.5,0.0,0.0,0.0,0.0,0.16666666666666666
137.5,0.0,0.0,0.0,21.23041474654378,0.0
138.5,0.0,0.0,0.0,57.202127659574465,0.0
139.5,0.0,0.0,0.0,14.355263157894736,0.0
140.5,0.0,0.0,0.0,0.0,0.0
141.5,0.0,0.0,0.0,0.0,0.6519337016574586
142.5,0.0,0.0,0.0,0.0,4.580645161290323
143.5,0.0,0.0,0.0,12.676136363636363,0.6514285714285715
144.5,0.0,0.0,0.0,0.8571428571428571,2.05
145.5,0.0,0.0,0.0,1.1923076923076923,1.121212121212121
146.5,0.0,0.0,0.0,33.1056105610561,0.6604477611940298
147.5,0.0,0.0,0.0,12.683760683760683,2.0
148.5,0.0,0.0,0.0,9.218181818181819,43.946175637393765
149.5,0.0,0.0,0.0,9.356666666666667,58.0
150.5,0.0,0.0,0.0,5.833333333333333,8.045454545454545
151.5,0.0,0.0,0.0,0.0,14.900763358778626
152.5,0.0,0.0,0.0,0.0,3.8862275449101795
153.5,0.0,0.0,0.0,0.0,0.08333333333333333
154.5,0.0,0.0,0.0,0.0,1.45
155.5,0.0,0.0,0.0,0.0,42.71148459383753
156.5,0.0,0.0,0.0,0.0,54.209486166007906
157.5,0.0,0.0,0.0,0.0,6.326086956521739
158.5,0.0,0.0,0.0,0.0,0.0
159.5,0.0,0.0,0.0,0.0,0.0
160.5,0.0,0.0,0.0,0.0,0.0
161.5,0.0,0.0,0.0,0.0,0.0
162.5,0.0,0.0,0.0,0.0,0.8636363636363636
163.5,0.0,0.0,0.0,0.0,30.26298701298701
164.5,0.0,0.0,0.0,0.0,6.791666666666667
165.5,0.0,0.0,0.0,0.0,0.0
166.5,0.0,0.0,0.0,19.507462686567163,0.0
167.5,0.0,0.0,0.0,39.13526570048309,0.0
168.5,0.0,0.0,0.0,1.1666666666666667,0.0
169.5,0.0,0.0,0.0,37.9209726443769,0.0
170.5,0.0,0.0,0.0,54.11328125,0.0
171.5,0.0,0.0,0.0,11.954545454545455,0.0
172.5,0.0,0.0,0.0,0.16666666666666666,0.0
173.5,0.0,0.0,0.0,0.0,0.0
174.5,0.0,0.0,0.0,0.0,0.0
175.5,0.0,0.0,0.0,0.0,0.0
176.5,0.0,0.0,0.0,0.0,0.0
177.5,0.0,0.0,0.0,0.0,0.6574585635359116
178.5,0.0,0.0,0.0,0.0,3.15
179.5,0.0,0.0,0.0,0.0,6.842105263157895
180.5,0.0,0.0,0.0,0.0,0.6666666666666666
181.5,0.0,0.0,0.0,1.088235294117647,0.6655518394648829
182.5,0.0,0.0,0.0,7.281767955801105,2.24
183.5,0.0,0.0,0.0,0.0,0.0
184.5,0.0,0.0,0.0,1.868421052631579,0.0
185.5,0.0,0.0,0.0,38.79402985074627,0.0
186.5,0.0,0.0,0.0,55.92015209125475,0.0
187.5,0.0,0.0,0.0,9.796610169491526,0.0
188.5,0.0,0.0,0.0,0.0,1.9
189.5,0.0,0.0,0.0,0.0,35.6038338658147
190.5,0.0,0.0,0.0,0.0,7.882352941176471
191.5,0.0,0.0,0.0,0.0,0.0
192.5,0.0,0.0,0.0,0.0,0.0
193.5,0.0,0.0,0.0,1.1923076923076923,0.0
194.5,0.0,0.0,0.0,7.05607476635514,4.100591715976331
195.5,0.0,0.0,0.0,0.84,34.89776357827476
196.5,0.0,0.0,0.0,7.804878048780488,58.18867924528302
197.5,0.0,0.0,0.0,8.065934065934066,12.885714285714286
198.5,0.0,0.0,0.0,0.0,0.0
199.5,0.0,0.0,0.0,0.0,0.0
