time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load,Queue_7_avg_load,Queue_8_avg_load,Queue_9_avg_load,Queue_10_avg_load,Queue_11_avg_load,Queue_12_avg_load
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.7804878048780488,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,9.0,9.842198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,6.916058394160584,7.479166666666667,3.816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,8.578740157480315,0.0,8.780684104627767,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,6.661971830985915,0.0,7.015748031496063,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,8.056768558951966,0.0,0.7894736842105263,8.329268292682928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,8.270509977827052,0.0,0.15384615384615385,8.408071748878923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,7.863013698630137,0.0,0.0,9.482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,3.689189189189189,5.116504854368932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,9.206773618538325,9.784560143626571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,12.926829268292684,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,,3.413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,7.016574585635359,5.98936170212766,6.040983606557377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,9.665551839464882,0.0,8.95086705202312,8.491477272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.5,8.902485659655833,0.0,6.382513661202186,9.25522041763341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,5.551181102362205,0.0,5.2155172413793105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.5,6.761363636363637,0.0,0.0,6.824175824175824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.5,7.333333333333333,8.156462585034014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.5,8.74436090225564,9.445920303605313,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.5,8.440281030444964,2.0357142857142856,9.539440203562341,1.1290322580645162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.5,7.976689976689976,0.0,8.50502512562814,1.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.5,7.110759493670886,0.0,0.0,8.064971751412429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.5,7.45042492917847,0.0,0.0,7.349397590361446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.5,5.9523809523809526,0.0,0.0,6.3307692307692305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.5,3.689189189189189,5.116504854368932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.5,9.158273381294965,9.867753623188406,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.5,9.381818181818181,8.5,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.5,,2.015151515151515,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.5,7.9743589743589745,2.4375,1.28,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.5,8.776209677419354,0.08333333333333333,3.073394495412844,9.376975169300225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.5,7.52319587628866,0.0,3.202127659574468,8.442567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.5,6.685185185185185,0.0,7.020710059171598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.5,6.749116607773852,0.0,7.532075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.5,3.689189189189189,5.116504854368932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.5,9.143939393939394,9.419161676646707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.5,2.2857142857142856,2.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.5,1.7380952380952381,0.0,2.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.5,9.005649717514125,0.0,9.700952380952382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.5,7.768768768768769,0.0,0.0,8.950146627565982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.5,7.9941176470588236,0.0,8.520325203252032,6.98371335504886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.5,5.141025641025641,0.0,0.0,8.788461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.5,8.714285714285714,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.5,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.5,5.578947368421052,1.8205128205128205,5.419354838709677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.5,9.348639455782314,6.162162162162162,9.239622641509435,3.816901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.5,9.506469500924215,6.758620689655173,9.609284332688588,8.509803921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.5,9.380255941499087,7.148014440433213,7.937685459940653,7.923809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
