time,Queue_1_load,Queue_2_load,Queue_3_load,Queue_4_load,Queue_5_load,Queue_6_load,Queue_7_load,Queue_8_load,Queue_9_load,Queue_10_load,Queue_11_load,Queue_12_load
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,1.0,,,,,,,,,,,
1.5,2.0,,,,,,,,,,,
1.5000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5001300000000002,1.0,1.0,,,,,,,,,,
1.5001300000000002,0.0,1.0,,,,,,,,,,
1.6000000000000003,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6000000000000003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6016000000000004,1.0,0.0,,,,,,,,,,
1.7000000000000004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7016000000000004,,0.0,,,,,,,,,,
1.8000000000000005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8016000000000005,,0.0,,,,,,,,,,
1.9000000000000006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9016000000000006,,0.0,,,,,,,,,,
2.0000000000000004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0016000000000007,,0.0,,,,,,,,,,
2.1000000000000005,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.101600000000001,,0.0,,,,,,,,,,
2.2000000000000006,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.201600000000001,,0.0,,,,,,,,,,
2.3000000000000007,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.301600000000001,,0.0,,,,,,,,,,
2.400000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.401600000000001,,0.0,,,,,,,,,,
2.500000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5001600000000006,,1.0,,,,,,,,,,
2.501600000000001,,1.0,,,,,,,,,,
2.501600000000001,,0.0,,,,,,,,,,
2.503200000000001,2.0,0.0,,,,,,,,,,
2.600000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.603200000000001,,0.0,,,,,,,,,,
2.700000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.703200000000001,,0.0,,,,,,,,,,
2.800000000000001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8032000000000012,,0.0,,,,,,,,,,
2.9000000000000012,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.9032000000000013,,0.0,,,,,,,,,,
3.0000000000000013,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0032000000000014,,0.0,,,,,,,,,,
3.0476550000000064,2.0,,1.0,,,,,,,,,
3.0476550000000064,1.0,,1.0,,,,,,,,,
3.047785000000007,,1.0,,,,,,,,,,
3.047815000000007,1.0,2.0,,,,,,,,,,
3.047815000000007,0.0,2.0,,,,,,,,,,
3.0479150000000073,0.0,,,,,,,,,,,
3.1000000000000014,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1000000000000014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1016000000000012,1.0,,0.0,,,,,,,,,
3.1032000000000015,,2.0,,,,,,,,,,
3.1032000000000015,,1.0,,,,,,,,,,
3.1048000000000013,2.0,1.0,,,,,,,,,,
3.1048000000000013,2.0,0.0,,,,,,,,,,
3.106400000000001,3.0,0.0,,,,,,,,,,
3.1479150000000073,3.0,,,,,,,,,,,
3.1479150000000073,2.0,,,,,,,,,,,
3.1480450000000078,,,1.0,,,,,,,,,
3.148075000000008,2.0,,2.0,,,,,,,,,
3.148075000000008,1.0,,2.0,,,,,,,,,
3.1482050000000084,,1.0,,,,,,,,,,
3.1482350000000086,,2.0,,,,,,,,,,
3.1482650000000088,,3.0,,,,,,,,,,
3.148295000000009,,4.0,,,,,,,,,,
3.148325000000009,,5.0,,,,,,,,,,
3.1483550000000093,,6.0,,,,,,,,,,
3.1483850000000095,,7.0,,,,,,,,,,
3.1484150000000097,,8.0,,,,,,,,,,
3.14844500000001,,9.0,,,,,,,,,,
3.14847500000001,,10.0,,,,,,,,,,
3.1485050000000103,,11.0,,,,,,,,,,
3.1485350000000105,,12.0,,,,,,,,,,
3.1485650000000107,,13.0,,,,,,,,,,
3.148595000000011,1.0,14.0,,,,,,,,,,
3.148595000000011,0.0,14.0,,,,,,,,,,
3.1487250000000113,,15.0,,,,,,,,,,
3.1487550000000115,,16.0,,,,,,,,,,
3.1487850000000117,0.0,17.0,,,,,,,,,,
3.2000000000000015,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2016000000000013,,,2.0,,,,,,,,,
3.2016000000000013,,,1.0,,,,,,,,,
3.203200000000001,1.0,,1.0,,,,,,,,,
3.203200000000001,1.0,,0.0,,,,,,,,,
3.204800000000001,2.0,,0.0,,,,,,,,,
3.2064000000000012,,17.0,,,,,,,,,,
3.2064000000000012,,16.0,,,,,,,,,,
3.208000000000001,3.0,16.0,,,,,,,,,,
3.208000000000001,3.0,15.0,,,,,,,,,,
3.209600000000001,4.0,15.0,,,,,,,,,,
3.209600000000001,4.0,14.0,,,,,,,,,,
3.2112000000000007,5.0,14.0,,,,,,,,,,
3.2112000000000007,5.0,13.0,,,,,,,,,,
3.2128000000000005,6.0,13.0,,,,,,,,,,
3.2128000000000005,6.0,12.0,,,,,,,,,,
3.2144000000000004,7.0,12.0,,,,,,,,,,
3.2144000000000004,7.0,11.0,,,,,,,,,,
3.216,8.0,11.0,,,,,,,,,,
3.216,8.0,10.0,,,,,,,,,,
3.2176,9.0,10.0,,,,,,,,,,
3.2176,9.0,9.0,,,,,,,,,,
3.2192,10.0,9.0,,,,,,,,,,
3.2192,10.0,8.0,,,,,,,,,,
3.2207999999999997,11.0,8.0,,,,,,,,,,
3.2207999999999997,11.0,7.0,,,,,,,,,,
3.2223999999999995,12.0,7.0,,,,,,,,,,
3.2223999999999995,12.0,6.0,,,,,,,,,,
3.2239999999999993,13.0,6.0,,,,,,,,,,
3.2239999999999993,13.0,5.0,,,,,,,,,,
3.225599999999999,14.0,5.0,,,,,,,,,,
3.225599999999999,14.0,4.0,,,,,,,,,,
3.227199999999999,15.0,4.0,,,,,,,,,,
3.227199999999999,15.0,3.0,,,,,,,,,,
3.228799999999999,16.0,3.0,,,,,,,,,,
3.228799999999999,16.0,2.0,,,,,,,,,,
3.2303999999999986,17.0,2.0,,,,,,,,,,
3.2303999999999986,17.0,1.0,,,,,,,,,,
3.2319999999999984,18.0,1.0,,,,,,,,,,
3.2319999999999984,18.0,0.0,,,,,,,,,,
3.2335999999999983,19.0,0.0,,,,,,,,,,
3.248785000000012,19.0,,,,,,,,,,,
3.248785000000012,18.0,,,,,,,,,,,
3.248915000000012,,,1.0,,,,,,,,,
3.2489450000000124,18.0,,2.0,,,,,,,,,
3.2489450000000124,17.0,,2.0,,,,,,,,,
3.249075000000013,,,3.0,,,,,,,,,
3.249105000000013,17.0,,4.0,,,,,,,,,
3.249105000000013,16.0,,4.0,,,,,,,,,
3.2492350000000134,,1.0,,,,,,,,,,
3.2492650000000136,16.0,2.0,,,,,,,,,,
3.2492650000000136,15.0,2.0,,,,,,,,,,
3.249395000000014,,3.0,,,,,,,,,,
3.249425000000014,,4.0,,,,,,,,,,
3.2494550000000144,15.0,5.0,,,,,,,,,,
3.2494550000000144,14.0,5.0,,,,,,,,,,
3.249585000000015,,6.0,,,,,,,,,,
3.249615000000015,14.0,7.0,,,,,,,,,,
3.249615000000015,13.0,7.0,,,,,,,,,,
3.2497450000000154,,8.0,,,,,,,,,,
3.2497750000000156,,9.0,,,,,,,,,,
3.249805000000016,13.0,10.0,,,,,,,,,,
3.249805000000016,12.0,10.0,,,,,,,,,,
3.2499350000000162,,11.0,,,,,,,,,,
3.2499650000000164,12.0,12.0,,,,,,,,,,
3.2499650000000164,11.0,12.0,,,,,,,,,,
3.250095000000017,,13.0,,,,,,,,,,
3.250125000000017,11.0,14.0,,,,,,,,,,
3.250125000000017,10.0,14.0,,,,,,,,,,
3.2502550000000174,,15.0,,,,,,,,,,
3.2502850000000176,10.0,16.0,,,,,,,,,,
3.2502850000000176,9.0,16.0,,,,,,,,,,
3.250415000000018,,17.0,,,,,,,,,,
3.2504450000000182,,18.0,,,,,,,,,,
3.2504750000000184,9.0,19.0,,,,,,,,,,
3.2504750000000184,8.0,19.0,,,,,,,,,,
3.250605000000019,,20.0,,,,,,,,,,
3.250635000000019,8.0,,,,,,,,,,,
3.250635000000019,7.0,,,,,,,,,,,
3.2507950000000196,7.0,,,,,,,,,,,
3.2507950000000196,6.0,,,,,,,,,,,
3.2509550000000202,6.0,,,,,,,,,,,
3.2509550000000202,5.0,,,,,,,,,,,
3.251115000000021,5.0,,,,,,,,,,,
3.251115000000021,4.0,,,,,,,,,,,
3.2512750000000215,4.0,,,,,,,,,,,
3.2512750000000215,3.0,,,,,,,,,,,
3.251405000000022,3.0,,,,,,,,,,,
3.251405000000022,2.0,,,,,,,,,,,
3.2515650000000225,2.0,,,,,,,,,,,
3.2515650000000225,1.0,,,,,,,,,,,
3.251725000000023,1.0,,,,,,,,,,,
3.251725000000023,0.0,,,,,,,,,,,
3.2518850000000237,0.0,,,,,,,,,,,
3.3000000000000016,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.304800000000001,,,4.0,,,,,,,,,
3.304800000000001,,,3.0,,,,,,,,,
3.306400000000001,1.0,,3.0,,,,,,,,,
3.306400000000001,1.0,,2.0,,,,,,,,,
3.3080000000000007,2.0,,2.0,,,,,,,,,
3.3080000000000007,2.0,,1.0,,,,,,,,,
3.3096000000000005,3.0,,1.0,,,,,,,,,
3.3096000000000005,3.0,,0.0,,,,,,,,,
3.3112000000000004,4.0,,0.0,,,,,,,,,
3.3335999999999983,,20.0,,,,,,,,,,
3.3335999999999983,,19.0,,,,,,,,,,
3.335199999999998,5.0,19.0,,,,,,,,,,
3.335199999999998,5.0,18.0,,,,,,,,,,
3.336799999999998,6.0,18.0,,,,,,,,,,
