time,throughput,connection_id,src,dst
1.0,0.0,65937,<entities.processor.Processor object at 0x00000260B9A2FDC0>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
1.1001,147.0,28519,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A2FDC0>
9.0,0.0,47304,<entities.processor.Processor object at 0x00000260B9A397F0>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
9.100099999999987,300.0,36294,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A397F0>
10.0,0.0,74578,<entities.processor.Processor object at 0x00000260B9A399A0>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
10.0,0.0,27933,<entities.processor.Processor object at 0x00000260B9A39B50>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
10.096500000000024,250.0,8356,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A399A0>
10.096630000000024,266.0,48806,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A39B50>
14.0,0.0,23039,<entities.processor.Processor object at 0x00000260B9A2FF40>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
14.017039999999968,70.0,85961,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A2FF40>
15.5,0.0,28405,<entities.processor.Processor object at 0x00000260B9A39130>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
15.570259999999974,143.0,5630,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A39130>
17.0,0.0,29914,<entities.processor.Processor object at 0x00000260B9A397F0>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
17.035400000000067,336.0,83676,<entities.dtn.DTN object at 0x00000260B9A2FC40>,<entities.processor.Processor object at 0x00000260B9A397F0>
17.5,0.0,43106,<entities.processor.Processor object at 0x00000260B9A399A0>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
17.5,0.0,87484,<entities.processor.Processor object at 0x00000260B9A39B50>,<entities.dtn.DTN object at 0x00000260B9A2FC40>
