job_times,data_arrival_times
5.733750000000001,0.43520000000008885
4.643750000000001,0.4530799999990762
5.530000000000001,0.2629000000016575
5.515000000000001,0.23642000000506158
5.762500000000003,0.5999000000095975
3.3712500000000034,17.1277000000006
2.1337500000000063,0.24538000000009674
2.101249999999993,33.05509000004244
2.9124999999999943,0.21218000006268767
3.8862499999999898,0.22050000007641302
4.691249999999997,0.2158400000923848
2.0475000000000136,0.23716000010631433
3.5062499999999943,22.212655000071493
