time_bin,rtt,time_bin_mid
"[0, 1)",0.1387342307692299,0.5
"[1, 2)",0.4007931249999981,1.5
"[2, 3)",1.3083914285714286,2.5
"[9, 10)",0.14689365384616884,9.5
"[10, 11)",0.149595902439045,10.5
"[11, 12)",0.3320843478261304,11.5
"[12, 13)",0.12803966183576054,12.5
"[13, 14)",0.17327222222223818,13.5
"[14, 15)",0.39951419512198555,14.5
"[15, 16)",0.23638507812501316,15.5
"[16, 17)",0.10268086206893713,16.5
"[17, 18)",0.2064934210525804,17.5
"[18, 19)",0.4557804166665618,18.5
"[21, 22)",2.658038333333216,21.5
"[22, 23)",0.12498028985502667,22.5
"[24, 25)",2.4349376470590243,24.5
"[25, 26)",0.9700533333333823,25.5
"[27, 28)",0.14043173076920612,27.5
"[28, 29)",0.927174752475268,28.5
"[29, 30)",0.20676908376957248,29.5
"[30, 31)",0.29152028571421895,30.5
"[31, 32)",0.6111753703703051,31.5
"[32, 33)",0.1181833333334448,32.5
"[33, 34)",0.12205994252885598,33.5
"[34, 35)",0.2557091358027101,34.5
"[35, 36)",0.16975812500005194,35.5
"[36, 37)",0.23310333333359057,36.5
"[37, 38)",0.35526000000022506,37.5
"[38, 39)",0.11874909090912279,38.5
"[39, 40)",0.13285888888900013,39.5
"[42, 43)",0.1007133333333717,42.5
"[43, 44)",0.14162943037993303,43.5
"[44, 45)",0.32444155339843406,44.5
"[45, 46)",0.10919417910459132,45.5
"[46, 47)",0.17815587500016963,46.5
"[47, 48)",0.14087503649648378,47.5
"[48, 49)",0.11461427272735776,48.5
"[49, 50)",0.12342491525444337,49.5
"[50, 51)",0.13307312500008406,50.5
"[51, 52)",0.16293352941193376,51.5
"[52, 53)",0.21930920634943754,52.5
"[53, 54)",0.3595369000003651,53.5
"[54, 55)",0.3004693333336538,54.5
"[55, 56)",0.1347070909091869,55.5
"[56, 57)",1.3030814285715593,56.5
"[57, 58)",0.15351573529429416,57.5
"[58, 59)",0.3462746153849837,58.5
"[59, 60)",0.304490000000186,59.5
"[61, 62)",0.10072666666670642,61.5
"[62, 63)",0.45741451086930107,62.5
"[63, 64)",0.10072666666670642,63.5
"[64, 65)",2.7462792857142353,64.5
"[65, 66)",0.14680519083956375,65.5
"[66, 67)",0.37710835164816386,66.5
"[67, 68)",0.34610761702106435,67.5
"[68, 69)",0.1425151612902307,68.5
"[69, 70)",0.15409477011490944,69.5
"[70, 71)",0.19834746031743758,70.5
"[71, 72)",0.21222199999996916,71.5
"[72, 73)",0.10093038461536981,72.5
"[73, 74)",0.21953983870950433,73.5
"[74, 75)",0.4896079999999055,74.5
"[75, 76)",0.1005672727272404,75.5
"[76, 77)",0.12368897435893955,76.5
"[77, 78)",1.2103799999999296,77.5
"[79, 80)",0.1006469230768877,79.5
"[80, 81)",0.13981813559314055,80.5
"[81, 82)",0.25765216867457197,81.5
"[82, 83)",0.1570582608695357,82.5
"[83, 84)",0.1118834328357004,83.5
"[84, 85)",0.2437809210524932,84.5
"[85, 86)",0.1356648780487054,85.5
"[86, 87)",0.2602935251797478,86.5
"[94, 95)",0.1298426086955643,94.5
"[95, 96)",0.271539999999839,95.5
"[96, 97)",0.44170499999990476,96.5
"[97, 98)",0.12269484374991513,97.5
"[98, 99)",0.25149567073158235,98.5
"[99, 100)",0.20127408602144106,99.5
"[100, 101)",0.23041411764702624,100.5
"[101, 102)",0.22796047619029117,101.5
"[102, 103)",0.26785686746981285,102.5
"[103, 104)",1.3028050000000277,103.5
"[107, 108)",0.10072666666662826,107.5
"[108, 109)",0.32044465909073483,108.5
"[109, 110)",0.19321847457619482,109.5
"[110, 111)",0.22755025477691732,110.5
"[111, 112)",0.25586705263143,111.5
"[112, 113)",0.3615386842104371,112.5
"[114, 115)",0.10072666666662826,114.5
"[115, 116)",0.2522433333331415,115.5
"[116, 117)",0.15337500000004667,116.5
"[117, 118)",0.13227517857132348,117.5
"[118, 119)",0.3511391463413275,118.5
"[119, 120)",0.14163910112353864,119.5
"[120, 121)",0.1773963380281312,120.5
"[122, 123)",0.10072666666662826,122.5
"[123, 124)",0.19153989795908827,123.5
"[124, 125)",0.20772271929812772,124.5
"[125, 126)",0.50457340909072,125.5
"[131, 132)",0.1006469230770156,131.5
"[132, 133)",0.24194688524636515,132.5
"[134, 135)",0.1608687857146143,134.5
"[135, 136)",0.2600020652180424,135.5
"[136, 137)",1.5106400000008193,136.5
"[137, 138)",0.20432831168868384,137.5
"[138, 139)",0.2740189393943722,138.5
"[139, 140)",0.12662515789487422,139.5
"[140, 141)",0.10213564705902627,140.5
"[141, 142)",0.13642476190516714,141.5
"[142, 143)",0.4313233333342876,142.5
"[144, 145)",0.22814457142875183,144.5
"[145, 146)",0.2102825531920605,145.5
"[147, 148)",0.28106108910920635,147.5
"[148, 149)",0.19853362204747269,148.5
"[149, 150)",0.1355302083336222,149.5
"[150, 151)",0.1583936666670381,150.5
"[151, 152)",0.17137064705939037,151.5
"[152, 153)",0.11268261194051843,152.5
"[153, 154)",0.15820077586229075,153.5
"[154, 155)",0.18760805128223032,154.5
"[155, 156)",0.253809848485448,155.5
"[156, 157)",0.13554517241416383,156.5
"[157, 158)",0.2821384848491872,157.5
"[158, 159)",1.5029050000000552,158.5
"[159, 160)",0.15603454545492534,159.5
"[160, 161)",0.2722817391306886,160.5
"[161, 162)",0.23635787878863565,161.5
"[162, 163)",0.4526630357151861,162.5
"[163, 164)",0.5240515492959905,163.5
"[164, 165)",0.14908179245317613,164.5
"[165, 166)",0.2724289855081553,165.5
"[166, 167)",0.592562058824835,166.5
"[167, 168)",0.4019438775516576,167.5
"[168, 169)",0.1287934482759685,168.5
"[169, 170)",0.15429818181853983,169.5
"[170, 171)",1.2054800000003638,170.5
"[174, 175)",0.10072666666677037,174.5
"[175, 176)",0.21170455128252685,175.5
"[176, 177)",0.24084950617343123,176.5
"[177, 178)",0.6582569565228,177.5
"[179, 180)",0.1001900000000262,179.5
"[181, 182)",0.10040857142863047,181.5
"[182, 183)",0.21269052631611982,182.5
"[183, 184)",0.32068659259317595,183.5
"[184, 185)",0.3051841836741083,184.5
"[185, 186)",0.11541548076941847,185.5
"[190, 191)",0.15183698113242508,190.5
"[191, 192)",0.2573427142863303,191.5
"[192, 193)",0.20101900000009038,192.5
"[193, 194)",0.10136736842119555,193.5
"[194, 195)",0.10227274336305058,194.5
"[195, 196)",0.11688478260887729,195.5
"[197, 198)",0.26650384615246464,197.5
"[198, 199)",0.15328790697713104,198.5
"[199, 200)",0.22350553846215812,199.5
