time_bin,cwnd,time_bin_mid
"[6, 7)",5.5,6.5
"[7, 8)",43.40816002055058,7.5
"[15, 16)",2.0,15.5
"[16, 17)",16.0,16.5
"[17, 18)",53.630638516221275,17.5
"[24, 25)",2.0,24.5
"[25, 26)",30.608695652173914,25.5
"[26, 27)",54.840898115058366,26.5
"[27, 28)",65.19724019558004,27.5
"[32, 33)",2.0,32.5
"[33, 34)",37.376093914555085,33.5
"[38, 39)",38.98554960713584,38.5
"[39, 40)",64.93731150758627,39.5
"[40, 41)",65.97719246746347,40.5
"[44, 45)",6.5,44.5
"[45, 46)",43.42583586649798,45.5
"[46, 47)",64.69495571090991,46.5
"[49, 50)",38.98554960713584,49.5
"[50, 51)",65.01398701787897,50.5
"[51, 52)",66.20403488809004,51.5
"[52, 53)",3.0,52.5
"[53, 54)",43.11492698488625,53.5
"[54, 55)",48.75415044460938,54.5
"[55, 56)",64.9076158106372,55.5
"[58, 59)",6.0,58.5
"[59, 60)",44.70643505849974,59.5
"[63, 64)",7.0,63.5
"[64, 65)",48.871456124930766,64.5
"[65, 66)",65.22170341890592,65.5
"[71, 72)",5.0,71.5
"[72, 73)",48.59324359363014,72.5
"[73, 74)",65.1072615120633,73.5
"[76, 77)",7.5,76.5
"[77, 78)",46.088397103225084,77.5
"[79, 80)",30.0,79.5
"[80, 81)",64.02185162633734,80.5
"[87, 88)",4.0,87.5
"[88, 89)",47.61062650565278,88.5
"[89, 90)",65.19144941983315,89.5
"[90, 91)",25.95945945945946,90.5
"[91, 92)",57.696041759900794,91.5
"[92, 93)",65.47426188210419,92.5
"[100, 101)",27.5,100.5
"[101, 102)",64.0581926382293,101.5
"[102, 103)",65.81763471553549,102.5
"[104, 105)",30.5,104.5
"[105, 106)",64.60714159416248,105.5
"[106, 107)",65.59740631984485,106.5
"[110, 111)",3.0,110.5
"[111, 112)",43.52872953175985,111.5
"[112, 113)",49.54025104948547,112.5
"[113, 114)",61.69443484723684,113.5
"[114, 115)",65.78683260691041,114.5
"[120, 121)",4.0,120.5
"[121, 122)",47.61062650565278,121.5
"[122, 123)",65.26025154629153,122.5
"[129, 130)",2.0,129.5
"[130, 131)",36.19599987670315,130.5
"[131, 132)",64.74468769631179,131.5
"[132, 133)",58.89957592771409,132.5
"[133, 134)",51.23100437987709,133.5
"[134, 135)",64.83832642484384,134.5
"[135, 136)",27.0,135.5
"[137, 138)",27.0,137.5
"[138, 139)",63.947610711847,138.5
"[139, 140)",65.63536812855469,139.5
"[143, 144)",27.5,143.5
"[144, 145)",57.0,144.5
"[145, 146)",3.0,145.5
"[146, 147)",43.72291738994236,146.5
"[147, 148)",54.64835044482925,147.5
"[148, 149)",49.15570751980745,148.5
"[149, 150)",65.45859756591132,149.5
"[150, 151)",49.221650626985905,150.5
"[151, 152)",35.0,151.5
"[154, 155)",4.5,154.5
"[155, 156)",48.02083485419473,155.5
"[156, 157)",65.42803180819867,156.5
"[157, 158)",66.33271428085665,157.5
"[162, 163)",3.0,162.5
"[163, 164)",45.47175455651554,163.5
"[164, 165)",64.70705559974155,164.5
"[166, 167)",25.0,166.5
"[167, 168)",63.0297426879186,167.5
"[168, 169)",3.0,168.5
"[169, 170)",44.18855581042579,169.5
"[170, 171)",64.56113016244407,170.5
"[171, 172)",40.778502857301916,171.5
"[172, 173)",60.5,172.5
"[184, 185)",5.0,184.5
"[185, 186)",46.991911766289405,185.5
"[186, 187)",65.29799745021482,186.5
"[187, 188)",66.26477129228951,187.5
"[188, 189)",4.5,188.5
"[189, 190)",48.18731115769384,189.5
"[190, 191)",64.83829339122602,190.5
"[193, 194)",3.0,193.5
"[194, 195)",20.942857142857143,194.5
"[195, 196)",40.69091871331705,195.5
"[196, 197)",65.07549328630586,196.5
"[197, 198)",66.07581701191378,197.5
