time_bin,rtt,time_bin_mid
"[0, 1)",0.1027514285714284,0.5
"[1, 2)",0.1631767625899209,1.5
"[2, 3)",0.16756999999999223,2.5
"[3, 4)",0.12811652892562622,3.5
"[4, 5)",0.16498575581396197,4.5
"[5, 6)",0.13011710937499807,5.5
"[6, 7)",0.08652804560261174,6.5
"[8, 9)",0.10275142857143063,8.5
"[9, 10)",0.11492540983606733,9.5
"[11, 12)",0.13286550458717064,11.5
"[12, 13)",0.17896193277310374,12.5
"[13, 14)",0.15180976190476544,13.5
"[15, 16)",0.07874847457628321,15.5
"[16, 17)",0.16196568750002152,16.5
"[17, 18)",0.16213068571429068,17.5
"[19, 20)",0.10469999999999544,19.5
"[20, 21)",0.15331235099338245,20.5
"[21, 22)",0.13857628787879242,21.5
"[23, 24)",0.10469999999999544,23.5
"[24, 25)",0.10402755610973041,24.5
"[26, 27)",0.10469999999999544,26.5
"[27, 28)",0.1025593366093413,27.5
"[28, 29)",0.1275275862068788,28.5
"[29, 30)",0.16019689922481078,29.5
"[30, 31)",0.1643014666666894,30.5
"[31, 32)",0.07635393805308938,31.5
"[32, 33)",0.1692757692307511,32.5
"[33, 34)",0.10470000000001534,33.5
"[34, 35)",0.09671175373134945,34.5
"[36, 37)",0.07506323420077109,36.5
"[37, 38)",0.09166898617509835,37.5
"[38, 39)",0.1644639024390733,38.5
"[39, 40)",0.16647781456951208,39.5
"[40, 41)",0.10470000000001534,40.5
"[41, 42)",0.15765778787879858,41.5
"[42, 43)",0.1509475000000417,42.5
"[43, 44)",0.16466283653844535,43.5
"[44, 45)",0.10576885844751481,44.5
"[45, 46)",0.06651999999989044,45.5
"[46, 47)",0.14246151162794501,46.5
"[47, 48)",0.166656923076848,47.5
"[48, 49)",0.13830012422364235,48.5
"[49, 50)",0.1639678985506944,49.5
"[50, 51)",0.10342012820515872,50.5
"[51, 52)",0.06804329787229123,51.5
"[52, 53)",0.1027514285714385,52.5
"[53, 54)",0.1467077238806042,53.5
"[56, 57)",0.14099955357143537,56.5
"[58, 59)",0.10470000000001534,58.5
"[59, 60)",0.13104224489796137,59.5
"[63, 64)",0.10581958677690856,63.5
"[64, 65)",0.09653801186949255,64.5
"[66, 67)",0.10275142857140704,66.5
"[67, 68)",0.14443878947367764,67.5
"[68, 69)",0.08746156908664997,68.5
"[69, 70)",0.10469999999996844,69.5
"[70, 71)",0.12879141732283508,70.5
"[71, 72)",0.10469999999996844,71.5
"[72, 73)",0.11693399999999796,72.5
"[73, 74)",0.1360906976743178,73.5
"[74, 75)",0.1775128571429026,74.5
"[75, 76)",0.12073433734939501,75.5
"[76, 77)",0.0805230179027832,76.5
"[77, 78)",0.1709821052632385,77.5
"[78, 79)",0.10533256756751637,78.5
"[79, 80)",0.07013467084643162,79.5
"[81, 82)",0.10469999999996844,81.5
"[82, 83)",0.1544274517374493,82.5
"[84, 85)",0.12230274999998478,84.5
"[85, 86)",0.1391671857923133,85.5
"[86, 87)",0.2061488235297697,86.5
"[87, 88)",0.07897479338842889,87.5
"[89, 90)",0.13068170212758096,89.5
"[90, 91)",0.16548505747138212,90.5
"[91, 92)",0.10372512931029568,91.5
