time_bin,throughput,time_bin_mid
"[157, 158)",0.0,157.5
"[158, 159)",0.0,158.5
"[159, 160)",8.382352941176471,159.5
"[160, 161)",5.606060606060606,160.5
"[161, 162)",0.0,161.5
"[162, 163)",0.0,162.5
"[163, 164)",23.092105263157894,163.5
"[164, 165)",32.5,164.5
"[165, 166)",21.083333333333332,165.5
"[166, 167)",5.638888888888889,166.5
"[167, 168)",0.0,167.5
"[168, 169)",12.083333333333334,168.5
"[169, 170)",21.697674418604652,169.5
"[170, 171)",47.01219512195122,170.5
"[171, 172)",13.175,171.5
"[172, 173)",6.821428571428571,172.5
"[173, 174)",2.3974358974358974,173.5
"[174, 175)",0.0,174.5
"[175, 176)",5.775,175.5
"[176, 177)",0.0,176.5
"[177, 178)",6.146341463414634,177.5
"[178, 179)",7.5476190476190474,178.5
