all_processing_times,all_data_arrival_times
4.33,0.41693999999999554
5.940000000000001,0.26817999999983044
5.389999999999997,0.4181599999999044
3.094000000000001,0.3840200000009162
5.587999999999994,14.047340000002222
2.6839999999999975,0.30470000000156006
3.062000000000012,0.27262000000041553
2.951999999999998,1.0732200000002194
3.7439999999999998,0.2026799999995319
5.298000000000002,0.35121999999904574
3.4139999999999997,0.18954000000001336
3.4200000000000017,0.20322999999978109
5.216000000000001,0.4846599999998986
3.165999999999997,0.23199000000140302
3.769999999999996,12.927120000002034
2.926000000000002,0.26895000000141067
4.994,4.820055000002753
5.132000000000005,0.20472000000032153
4.659999999999997,0.20878999999942494
3.156000000000006,0.3465599999992719
3.501999999999999,2.303929999999939
4.016000000000002,1.1262100000000395
2.8500000000000014,0.37353999999977106
2.3059999999999974,0.2778700000021388
2.239999999999995,9.044190000001606
5.058000000000007,3.953370000001712
4.626000000000005,0.3083700000003091
3.156000000000006,3.5751200000002825
2.4879999999999995,0.12785999999954356
3.6200000000000045,0.24073999999902185
2.210000000000008,0.368949999999046
2.0133333333333336,2.0021350000000675
5.759999999999998,0.2314650000011511
4.609999999999999,0.23432500000444634
5.823333333333338,0.292045000005956
2.4933333333333394,7.486304999993052
5.316666666666663,0.20898499998992293
4.36666666666666,3.841995000000068
5.780000000000001,0.25851500000005956
2.2933333333333223,0.28234500000320395
4.8700000000000045,2.371120000006158
5.326666666666654,9.770880000003586
2.206666666666667,1.7870250000000367
4.713333333333331,3.2301950000032065
4.763333333333335,0.25840500000565214
2.1666666666666714,17.752684999991345
2.38333333333334,0.2619649999891749
3.5033333333333303,5.077284999999478
3.8966666666666754,0.3608950000006388
2.3000000000000114,0.32295500000185484
5.693333333333328,4.871020000006155
5.909999999999997,0.20696000000728532
2.096666666666664,0.32372000000586354
4.526666666666667,0.2476849999999633
3.086666666666666,1.2302950000032098
3.0633333333333326,0.3252250000070802
2.2333333333333343,16.458094999993122
5.359999999999999,0.3195049999904711
4.236666666666665,5.07308499999948
3.1899999999999977,6.880745000001497
5.013333333333321,0.25959500000053026
5.123333333333335,0.30764500000353223
3.2466666666666697,0.3202300000065179
5.173333333333346,0.29272000000469234
3.1712500000000006,0.21331999999999574
4.8375,0.1897799999998906
5.293750000000003,0.24905999999984374
5.128750000000004,0.2664200000019221
5.756249999999994,21.21398999999859
3.3599999999999994,0.2925299999976261
5.224999999999994,0.29420999999597086
4.1612499999999955,0.2745899999943475
4.569999999999993,35.97659000006243
5.2875,0.1854800000000334
3.5074999999999985,0.291799999999915
4.963750000000001,0.2628399999995139
3.1225000000000023,2.915390000002702
2.051249999999996,18.642949999998493
3.605000000000004,0.2689499999981848
3.426249999999996,0.18042999999649112
2.6787499999999937,0.2879899999947355
2.991250000000008,37.29362000005679
3.7025000000000006,0.30931999999987614
4.210000000000001,0.25683999999994533
2.886249999999997,0.24134000000055522
5.683750000000003,0.9529900000028277
4.105000000000004,18.06659999999951
2.0275000000000034,0.3019299999971423
2.761250000000004,0.292309999995652
3.2275000000000063,0.2472099999939843
2.541249999999991,35.47669000006243
4.97999999999999,0.22380000010028311
