time_bin,cwnd,time_bin_mid
"[8, 9)",22.5,8.5
"[9, 10)",63.49526469196904,9.5
"[12, 13)",19.5,12.5
"[13, 14)",52.4567406396843,13.5
"[14, 15)",52.80682785736857,14.5
"[15, 16)",84.16313723831627,15.5
"[16, 17)",133.56583931405302,16.5
"[17, 18)",180.42192280002652,17.5
"[20, 21)",15.0,20.5
"[21, 22)",57.383400564138725,21.5
"[22, 23)",75.16222722171364,22.5
"[23, 24)",92.56340922027451,23.5
"[24, 25)",3.0,24.5
"[25, 26)",18.5,25.5
"[26, 27)",38.5,26.5
"[29, 30)",2.0,29.5
"[30, 31)",9.5,30.5
"[31, 32)",72.57841274284029,31.5
"[32, 33)",146.23603359409447,32.5
"[39, 40)",13.5,39.5
"[40, 41)",32.5,40.5
"[43, 44)",2.5,43.5
"[44, 45)",41.50049062614186,44.5
"[45, 46)",76.76376250649284,45.5
"[46, 47)",92.4945977891625,46.5
"[47, 48)",26.0,47.5
"[48, 49)",65.15718831646038,48.5
"[49, 50)",26.5,49.5
"[50, 51)",55.0,50.5
"[54, 55)",4.5,54.5
"[55, 56)",27.5,55.5
"[64, 65)",24.0,64.5
"[73, 74)",4.0,73.5
"[74, 75)",43.50986595968071,74.5
"[75, 76)",66.7145061597577,75.5
"[81, 82)",2.0,81.5
"[82, 83)",5.5,82.5
"[83, 84)",32.5,83.5
"[84, 85)",100.07348631725066,84.5
"[85, 86)",159.57629089048555,85.5
"[86, 87)",5.0,86.5
"[87, 88)",31.0,87.5
"[88, 89)",54.0,88.5
"[89, 90)",21.0,89.5
"[90, 91)",66.12740497330518,90.5
"[91, 92)",70.92075627763457,91.5
"[92, 93)",34.5,92.5
"[93, 94)",98.785231378567,93.5
"[94, 95)",159.9572355759945,94.5
"[104, 105)",3.0,104.5
"[105, 106)",10.5,105.5
"[106, 107)",56.047937404044994,106.5
"[107, 108)",110.28457431918163,107.5
"[108, 109)",69.48901790450557,108.5
"[114, 115)",5.0,114.5
"[115, 116)",47.76666938876154,115.5
"[116, 117)",73.33837317681613,116.5
"[125, 126)",20.0,125.5
"[126, 127)",46.26129066835026,126.5
"[127, 128)",44.37436350362447,127.5
"[128, 129)",83.14080977848346,128.5
"[129, 130)",106.71250346886175,129.5
"[130, 131)",14.0,130.5
"[131, 132)",48.867512427968975,131.5
"[133, 134)",6.0,133.5
"[134, 135)",45.4636871220352,134.5
"[137, 138)",14.0,137.5
"[138, 139)",57.66148503986078,138.5
"[139, 140)",70.98336549687477,139.5
"[141, 142)",13.0,141.5
"[142, 143)",24.833333333333332,142.5
"[143, 144)",28.0,143.5
"[144, 145)",53.861819386319624,144.5
"[145, 146)",74.77080571500768,145.5
"[146, 147)",129.97470771693423,146.5
"[147, 148)",35.70375928075659,147.5
"[148, 149)",42.74418604651163,148.5
"[151, 152)",9.0,151.5
"[152, 153)",44.52024145905871,152.5
"[153, 154)",19.5,153.5
"[154, 155)",40.0,154.5
"[155, 156)",5.0,155.5
"[156, 157)",39.32220252967778,156.5
"[157, 158)",84.09618327445895,157.5
"[158, 159)",118.27715470988777,158.5
"[159, 160)",105.05952035105012,159.5
"[160, 161)",99.75588692501066,160.5
"[161, 162)",99.46867587415952,161.5
"[162, 163)",105.35709994621776,162.5
"[163, 164)",106.73338852201722,163.5
"[164, 165)",83.0734180216192,164.5
"[166, 167)",13.613636363636363,166.5
"[167, 168)",40.0,167.5
"[168, 169)",100.21184551228495,168.5
"[169, 170)",13.878132412097798,169.5
"[170, 171)",65.25547969659092,170.5
"[171, 172)",6.986570466051658,171.5
"[176, 177)",5.0,176.5
"[177, 178)",11.333333333333334,177.5
"[178, 179)",40.416334457857296,178.5
"[179, 180)",78.8618798552481,179.5
"[180, 181)",79.50118849477803,180.5
"[181, 182)",71.72882194771354,181.5
"[182, 183)",145.42224807237037,182.5
"[183, 184)",218.21838162672546,183.5
"[184, 185)",5.5,184.5
"[185, 186)",12.5,185.5
"[186, 187)",24.5,186.5
"[187, 188)",60.77620173714952,187.5
"[188, 189)",83.34935993205389,188.5
"[189, 190)",104.97896194493366,189.5
"[190, 191)",39.0,190.5
"[191, 192)",125.13681082401254,191.5
"[192, 193)",214.88749216836325,192.5
"[193, 194)",17.0,193.5
"[194, 195)",56.28055731247183,194.5
"[195, 196)",158.32257477699955,195.5
"[196, 197)",139.37430335275025,196.5
"[197, 198)",95.77520071611298,197.5
"[198, 199)",171.27627649996109,198.5
