processor_ids,avg_processing_times,avg_data_arrival_times
0,4.7988333333333335,0.5428604166674601
1,4.272999999999999,1.4534825000011289
2,4.138833333333333,1.6206600000007754
3,3.9336666666666673,3.170722000001354
4,3.6609090909090907,4.746367272728962
5,3.946333333333334,3.6692074999998248
6,4.047395833333335,0.6523216666763418
7,3.9045454545454534,3.3267700000077824
8,3.031477272727271,2.7963968181898036
