time_bin,cwnd,time_bin_mid
"[0, 1)",3.0,0.5
"[1, 2)",30.84617954326944,1.5
"[2, 3)",32.45524460409956,2.5
"[3, 4)",27.934644025879752,3.5
"[4, 5)",31.36473959904286,4.5
"[5, 6)",33.83423668015206,5.5
"[6, 7)",1.0456820075699709,6.5
"[7, 8)",24.888870716584893,7.5
"[8, 9)",26.484279225841934,8.5
"[9, 10)",1.3157712235661962,9.5
"[10, 11)",1.4378506970600726,10.5
"[11, 12)",1.6212875612370854,11.5
"[12, 13)",1.8672779724965105,12.5
"[13, 14)",2.0124264288931193,13.5
"[14, 15)",2.1783658318122905,14.5
"[15, 16)",4.098833075259614,15.5
"[16, 17)",35.61154294388866,16.5
"[17, 18)",4.948717948717949,17.5
"[18, 19)",28.85733834090102,18.5
"[19, 20)",31.287511218989046,19.5
"[20, 21)",1.0305167176331744,20.5
"[21, 22)",26.986825459589344,21.5
"[22, 23)",28.16150109934289,22.5
"[23, 24)",1.5154666064151527,23.5
"[24, 25)",2.5671448063458993,24.5
"[25, 26)",1.4394575347575225,25.5
"[26, 27)",1.5663326265402875,26.5
"[27, 28)",2.5433052986085896,27.5
"[28, 29)",2.02018030538894,28.5
"[29, 30)",1.7515832326635372,29.5
"[30, 31)",22.25184982857132,30.5
"[31, 32)",28.869892604279258,31.5
"[32, 33)",16.770084259698205,32.5
"[33, 34)",10.183679119180507,33.5
"[34, 35)",7.251651776815852,34.5
"[35, 36)",6.667232953334632,35.5
"[36, 37)",1.1262932309057596,36.5
"[37, 38)",1.2886897690601087,37.5
"[38, 39)",1.6369313334393465,38.5
"[39, 40)",34.17254831647514,39.5
"[40, 41)",33.404377631794524,40.5
"[41, 42)",33.61821862989921,41.5
"[42, 43)",28.987024329322438,42.5
"[43, 44)",31.35028779946248,43.5
"[44, 45)",27.06787386387748,44.5
"[45, 46)",41.78206588973854,45.5
"[46, 47)",31.397058823529413,46.5
"[47, 48)",33.17029535514486,47.5
"[48, 49)",37.32163072210089,48.5
"[49, 50)",27.872673192109577,49.5
"[55, 56)",9.0,55.5
"[56, 57)",20.0,56.5
"[57, 58)",1.0,57.5
"[58, 59)",16.647387354971624,58.5
"[59, 60)",36.794085748734744,59.5
"[60, 61)",23.066418477036766,60.5
"[61, 62)",25.685501860218313,61.5
"[62, 63)",30.673218719915656,62.5
"[63, 64)",4.379598841961411,63.5
"[66, 67)",9.0,66.5
"[67, 68)",34.01190648408784,67.5
"[69, 70)",1.0,69.5
"[70, 71)",2.4,70.5
