time_bin,rtt,time_bin_mid
"[0, 1)",0.03558547619047567,0.5
"[5, 6)",0.10232753846152365,5.5
"[6, 7)",0.11043864406775958,6.5
"[7, 8)",0.27436462686558105,7.5
"[8, 9)",0.0414202976190559,8.5
"[10, 11)",0.05386861111111733,10.5
"[11, 12)",0.04639131455399948,11.5
"[15, 16)",0.07454380952383605,15.5
"[16, 17)",0.16160134453778904,16.5
"[17, 18)",0.04638981395341464,17.5
"[18, 19)",0.07058129411761271,18.5
"[21, 22)",0.03412174999998321,21.5
"[22, 23)",0.04657009049766302,22.5
"[24, 25)",0.0449662326869122,24.5
"[26, 27)",0.03676953488370217,26.5
"[32, 33)",0.1373357651252112,32.5
"[34, 35)",0.05876362831886427,34.5
"[40, 41)",0.04683604444470234,40.5
"[41, 42)",0.20351795082005464,41.5
"[42, 43)",0.2552076679848305,42.5
"[46, 47)",0.06645311518356457,46.5
"[51, 52)",0.0632635593223331,51.5
"[52, 53)",0.047230000000123826,52.5
"[54, 55)",0.06307442786099113,54.5
"[55, 56)",0.03976543478272323,55.5
"[58, 59)",0.06852178082226523,58.5
"[60, 61)",0.046451818182075784,60.5
"[61, 62)",0.0463775000002533,61.5
"[63, 64)",0.04279580459793039,63.5
"[65, 66)",0.06979975806431706,65.5
"[68, 69)",0.0852439795918898,68.5
"[71, 72)",0.046380458715521815,71.5
"[73, 74)",0.07277551181082212,73.5
"[75, 76)",0.09360048872175684,75.5
"[82, 83)",0.04649200956930823,82.5
"[83, 84)",0.04746965517233701,83.5
"[89, 90)",0.0848816326531131,89.5
"[91, 92)",0.23347624316871013,91.5
"[92, 93)",0.39714794520353164,92.5
"[93, 94)",0.7970790092855156,93.5
"[94, 95)",1.0563724999982718,94.5
"[95, 96)",0.14611016100112917,95.5
"[96, 97)",0.4719950825075116,96.5
"[97, 98)",0.16827972222233947,97.5
"[102, 103)",0.056853423423262044,102.5
"[104, 105)",0.04679308823521873,104.5
"[106, 107)",0.047022982456064226,106.5
"[107, 108)",0.046970594059333924,107.5
"[109, 110)",0.17956337995290117,109.5
"[116, 117)",0.11183513227459019,116.5
"[117, 118)",0.25774009090855765,117.5
"[120, 121)",0.058744827586243456,120.5
"[123, 124)",0.29537555555547435,123.5
"[124, 125)",0.1608538125001287,124.5
"[129, 130)",0.054572093750777206,129.5
"[130, 131)",0.04687942478004132,130.5
"[131, 132)",0.06076656488553176,131.5
"[132, 133)",0.04635075471823689,132.5
"[134, 135)",0.009708571428603818,134.5
"[135, 136)",0.0766360759494246,135.5
"[139, 140)",0.05188547169834928,139.5
"[140, 141)",0.048149432990959175,140.5
"[144, 145)",0.06949964285719748,144.5
"[146, 147)",0.04408951807327793,146.5
"[147, 148)",0.06054086666765348,147.5
"[148, 149)",0.14159177419378327,148.5
"[149, 150)",0.312997861635122,149.5
"[154, 155)",0.04854390625127255,154.5
"[160, 161)",0.079891170212818,160.5
"[161, 162)",0.06566571428604069,161.5
"[162, 163)",0.34196284289411866,162.5
"[164, 165)",0.18199105263613582,164.5
"[165, 166)",0.4466764159421899,165.5
"[166, 167)",0.2809504081706161,166.5
"[171, 172)",0.06870200000033568,171.5
"[172, 173)",0.055821600000952966,172.5
"[175, 176)",0.0441679591837153,175.5
"[176, 177)",0.03378538461542272,176.5
"[180, 181)",0.11744263672053368,180.5
"[181, 182)",0.15315617834803297,181.5
"[186, 187)",0.0662401492537439,186.5
"[187, 188)",0.06497644736846628,187.5
"[189, 190)",0.04678209091036391,189.5
"[190, 191)",0.04528140000002622,190.5
"[193, 194)",0.4058939786600945,193.5
"[194, 195)",0.594957299275679,194.5
"[195, 196)",1.3198018848256086,195.5
"[196, 197)",0.6754671500039094,196.5
"[197, 198)",0.17353351474366094,197.5
