time_bin,rtt,time_bin_mid
"[0, 1)",0.05792984251968559,0.5
"[1, 2)",0.052471061946903284,1.5
"[2, 3)",0.10366399999999949,2.5
"[3, 4)",0.05242680672267982,3.5
"[4, 5)",0.10365533333333167,4.5
"[5, 6)",0.04856533333332507,5.5
"[12, 13)",0.0769426851851833,12.5
"[13, 14)",0.09688796610169116,13.5
"[16, 17)",0.07126109374999723,16.5
"[17, 18)",0.07593499999999764,17.5
"[21, 22)",0.056689405940588945,21.5
"[23, 24)",0.049833548387092724,23.5
"[24, 25)",0.05663950495049007,24.5
"[25, 26)",0.07098918918918265,25.5
