waiting_times,completion_times,turnaround_time,mid_points
0.28294739466510066,5.751249999999999,6.0341973946650995,16.5
0.1823309389688319,4.75,4.932330938968832,19.5
0.379682068803433,7.815000000000001,8.194682068803434,20.5
0.2872138143706806,3.8887500000000017,4.175963814370682,30.5
0.2364996318145387,4.527500000000003,4.763999631814542,32.5
0.2841594003108483,8.5475,8.831659400310848,36.5
0.2329352318497726,4.048749999999998,4.281685231849771,52.5
0.0521755928156864,7.431250000000006,7.483425592815692,58.5
0.19957356373009105,9.193750000000009,9.3933235637301,59.5
0.34636183001051535,4.448750000000004,4.795111830010519,70.5
0.12302370009395247,5.2875000000000085,5.410523700093961,71.5
0.25378339270355355,5.53125,5.7850333927035535,87.5
0.2665996476747381,5.475625000000008,5.742224647674746,90.5
0.44207829136099974,2.5775000000000006,3.0195782913610003,99.5
0.47483162625728426,11.351250000000007,11.826081626257292,100.5
0.09558071638547005,12.697500000000005,12.793080716385475,102.5
0.38448496291698575,5.428750000000008,5.813234962916994,116.5
0.16235987922816264,3.6837500000000034,3.846109879228166,123.5
0.15397246059374936,5.898750000000007,6.052722460593756,127.5
0.32885966538381695,20.02500000000002,20.353859665383837,137.5
0.2747412797238553,21.955000000000013,22.229741279723868,138.5
0.21943574527907117,3.253750000000025,3.473185745279096,158.5
0.18372460317178252,6.460625000000022,6.644349603171804,162.5
0.29892892988732456,14.656250000000028,14.955178929887353,174.5
0.013549228833454663,19.901250000000033,19.914799228833488,177.5
0.28217934321645544,11.855000000000018,12.137179343216474,184.5
