time_bin,rtt,time_bin_mid
"[0, 1)",0.13358666666666652,0.5
"[1, 2)",0.19484680555555461,1.5
"[2, 3)",0.3131888607595112,2.5
"[3, 4)",0.22128031073447926,3.5
"[4, 5)",0.2246795867768433,4.5
"[5, 6)",0.2888111818181648,5.5
"[6, 7)",0.15969704545453237,6.5
"[7, 8)",0.3182892372881113,7.5
"[8, 9)",0.2751280530973526,8.5
"[9, 10)",1.406918666666673,9.5
"[15, 16)",0.10072666666667172,15.5
"[16, 17)",0.25125550724629525,16.5
"[17, 18)",0.1993077272726838,17.5
"[18, 19)",0.16777247191008318,18.5
"[19, 20)",0.8999960937501363,19.5
"[20, 21)",0.19149663716806292,20.5
"[21, 22)",0.4961022807016186,21.5
"[22, 23)",0.09873970588233864,22.5
"[23, 24)",0.23526224137928864,23.5
"[25, 26)",0.10072666666665574,25.5
"[26, 27)",0.27940388888881623,26.5
"[27, 28)",0.10072666666665574,27.5
"[28, 29)",0.23552272727267165,28.5
"[29, 30)",0.13904078124995584,29.5
"[30, 31)",0.5093644999999103,30.5
"[32, 33)",0.11016851063837256,32.5
"[33, 34)",1.202505000000098,33.5
"[34, 35)",0.13286673469399338,34.5
"[35, 36)",0.39411960000027874,35.5
"[36, 37)",0.15306529411774708,36.5
"[37, 38)",0.32864453488408873,37.5
"[38, 39)",0.2147390000002293,38.5
"[39, 40)",0.20231166666684797,39.5
"[40, 41)",0.1904575739646942,40.5
"[41, 42)",0.2728410344829864,41.5
"[42, 43)",0.44790266666701867,42.5
"[43, 44)",0.3170710256414304,43.5
"[45, 46)",1.5502450000002195,45.5
"[46, 47)",2.706260000000249,46.5
"[49, 50)",0.10113571428577472,49.5
"[50, 51)",0.10220500000011512,50.5
"[52, 53)",0.5887516666668218,52.5
"[53, 54)",0.23180052631603887,53.5
"[54, 55)",0.23266062500007045,54.5
"[55, 56)",0.7992797979802574,55.5
"[56, 57)",0.4110557142862246,56.5
"[58, 59)",2.8738180769188,58.5
"[59, 60)",0.15617920354002068,59.5
"[60, 61)",0.45076493506530374,60.5
"[61, 62)",0.10854759615393292,61.5
"[62, 63)",0.3791590909093788,62.5
"[63, 64)",1.9259599999981205,63.5
"[65, 66)",0.10072666666662826,65.5
"[66, 67)",0.39745917808200243,66.5
"[67, 68)",0.2048268361579339,67.5
"[68, 69)",0.19599574999970315,68.5
"[69, 70)",0.21853670731692384,69.5
"[70, 71)",0.16540588235282463,70.5
"[71, 72)",1.5949439285708789,71.5
"[72, 73)",1.5525839743583583,72.5
"[73, 74)",4.646265263156401,73.5
"[77, 78)",9.485885227271828,77.5
