time_bin,cwnd,time_bin_mid
"[7, 8)",3.0,7.5
"[8, 9)",45.5120979401527,8.5
"[9, 10)",82.71972215980978,9.5
"[10, 11)",100.66874376569578,10.5
"[11, 12)",7.5,11.5
"[12, 13)",31.5,12.5
"[21, 22)",3.0,21.5
"[22, 23)",40.260635777374354,22.5
"[23, 24)",76.06613986252346,23.5
"[32, 33)",5.5,32.5
"[33, 34)",50.77259849490699,33.5
"[34, 35)",83.6874003429063,34.5
"[35, 36)",52.196704433149854,35.5
"[36, 37)",81.86177758834981,36.5
"[37, 38)",46.89759904748858,37.5
"[38, 39)",55.38140753037517,38.5
"[39, 40)",55.48145906491624,39.5
"[40, 41)",108.68300858650079,40.5
"[45, 46)",4.0,45.5
"[46, 47)",46.05935903204349,46.5
"[49, 50)",15.5,49.5
"[50, 51)",58.48504809085641,50.5
"[51, 52)",69.85541946666791,51.5
"[64, 65)",17.0,64.5
"[65, 66)",48.5,65.5
"[66, 67)",89.28698114443225,66.5
"[67, 68)",58.877448215961486,67.5
"[68, 69)",90.72263329597016,68.5
"[69, 70)",136.95188080433846,69.5
"[70, 71)",19.5,70.5
"[73, 74)",9.0,73.5
"[74, 75)",37.0,74.5
"[84, 85)",29.5,84.5
"[85, 86)",55.710683278746586,85.5
"[86, 87)",77.12270631596213,86.5
"[87, 88)",97.4089418488155,87.5
"[96, 97)",5.0,96.5
"[97, 98)",46.50522742435631,97.5
"[98, 99)",38.76753349118423,98.5
"[99, 100)",70.1433164115763,99.5
"[105, 106)",3.0,105.5
"[106, 107)",45.2289155739326,106.5
"[107, 108)",67.83809401704447,107.5
"[108, 109)",2.5,108.5
"[109, 110)",6.0,109.5
"[110, 111)",25.0,110.5
"[111, 112)",4.0,111.5
"[112, 113)",46.522673835866826,112.5
"[113, 114)",82.62748751104066,113.5
"[128, 129)",23.5,128.5
"[129, 130)",68.57757630125036,129.5
"[130, 131)",40.003906680852445,130.5
"[131, 132)",88.9840934820751,131.5
"[132, 133)",140.08135946121115,132.5
"[134, 135)",31.5,134.5
"[135, 136)",67.53876576349936,135.5
"[144, 145)",26.0,144.5
"[145, 146)",67.50320112058374,145.5
"[150, 151)",20.0,150.5
"[151, 152)",60.774206056198594,151.5
"[152, 153)",39.65089521415243,152.5
"[153, 154)",73.16653364642316,153.5
"[154, 155)",101.95210218955185,154.5
"[156, 157)",11.5,156.5
"[157, 158)",46.927608910276845,157.5
"[158, 159)",74.73746925908351,158.5
"[159, 160)",19.0,159.5
"[160, 161)",65.66263483095939,160.5
"[174, 175)",3.5,174.5
"[175, 176)",48.57351485125683,175.5
"[176, 177)",82.59961384547638,176.5
"[187, 188)",8.5,187.5
"[188, 189)",55.60385687771944,188.5
"[189, 190)",90.59850359679938,189.5
"[190, 191)",32.0,190.5
"[191, 192)",5.0,191.5
"[192, 193)",48.615396822574695,192.5
"[193, 194)",74.19346385191692,193.5
