time_bin_mid,avg_wait_time
5.5,0.0123857142857067
6.5,0.014391409090889347
7.5,0.13679678571428025
8.5,0.010439456521765028
9.5,0.006392300000024118
10.5,0.002396874999989529
11.5,0.006570714285701535
12.5,0.0037837499999894397
14.5,0.012998461538434033
15.5,0.01195479797981364
16.5,0.04632688888894742
17.5,0.20046968085118302
22.5,0.03671250000017601
23.5,0.021291981981926146
24.5,0.15298002512564293
25.5,0.18897784615390717
26.5,0.2647970245399611
27.5,0.38267368852466194
29.5,0.08607499999997614
30.5,0.19779654320988602
31.5,0.5265650000000662
32.5,0.010285819672197983
33.5,0.006642573529464546
34.5,0.05754250000008332
35.5,0.3039052525252822
36.5,0.6210809493670626
37.5,0.0014865000001215377
38.5,0.04973071428585284
48.5,0.019563600000005767
49.5,0.19614486666669953
50.5,0.5366099999999702
51.5,0.011032500000030865
52.5,0.040071315789520896
53.5,0.2797175000000607
54.5,0.5818013636363705
55.5,0.14416139344254686
56.5,0.5130884343432889
57.5,0.6513024647885669
59.5,0.006493666666294473
60.5,0.003262000000249188
61.5,0.06668356250019407
62.5,0.25076535353541174
63.5,0.605897931034478
64.5,0.15622416666689354
65.5,0.3856353293415967
66.5,0.3206817204303634
67.5,0.01775642857102509
68.5,0.008681699999790737
69.5,0.017521818181740076
70.5,0.07102371428571205
72.5,0.09251805555556558
73.5,0.09141596153854983
77.5,0.06370346153841065
78.5,0.29215974747484685
79.5,0.6319273626376405
80.5,0.09101499999994189
84.5,0.00366192307721528
85.5,0.001752727272638095
86.5,0.09737627777770178
87.5,0.09386625000013105
88.5,0.002996885245960869
89.5,0.06664851190474254
92.5,0.0042018181818620675
93.5,0.09781866197183645
94.5,0.4102868292684621
96.5,0.09017500000013853
97.5,0.2314237222224907
98.5,0.08633000000011748
99.5,0.005680000000013339
100.5,0.01460238888879925
101.5,0.15210170886096153
102.5,0.5377275000004186
103.5,0.6199170454550043
106.5,0.13789146551725306
107.5,0.23434225000005035
108.5,0.15488220930233396
109.5,0.007126875000310839
110.5,0.005632599999874088
111.5,0.028626164383525193
112.5,0.008428035714219588
113.5,0.020969941176432083
114.5,0.08678249999990584
115.5,0.2496555555556024
116.5,0.4874312500001648
120.5,0.011015982142665795
121.5,0.007292399999591481
122.5,0.002551119402742595
125.5,0.009928749999930394
126.5,0.008153299999669628
127.5,0.004079130434570412
133.5,0.14472079365055737
134.5,0.5160281313125571
135.5,0.6407766037729082
137.5,0.01367916666619351
138.5,0.061547111111464874
139.5,0.10139959595965442
140.5,0.4236199999995165
141.5,0.6330490322574017
145.5,0.007972583333679496
146.5,0.015823214286016553
147.5,0.2077921283782577
148.5,0.6335547474742592
149.5,0.6158259090904582
152.5,0.13648646551703447
153.5,0.3776273913039195
154.5,0.011084230767028639
155.5,0.007597727273135165
156.5,0.003221184210787361
163.5,0.08791749999986109
164.5,0.2507905555551917
165.5,0.38086410256337316
166.5,0.024987968750326495
167.5,0.17325161458345484
168.5,0.00834035714282777
169.5,0.09443363636341195
170.5,0.2915952525253148
171.5,0.15126129629623716
172.5,0.2726557828282213
173.5,0.22448802547783245
174.5,0.10273162790714906
175.5,0.4273758333328025
176.5,0.559581428570758
183.5,0.13438916666670336
184.5,0.48736747190982666
185.5,0.013287999999602108
186.5,0.0922126966297289
187.5,0.09562875000025883
194.5,0.007277923077048871
195.5,0.012154090909791247
196.5,0.018833707865474728
197.5,0.021752979798387546
198.5,0.009195800000617567
199.5,0.07217300000011165
