waiting_times,completion_times,turnaround_time,mid_points
0.0,3.742,3.742,0.5
0.35468542229574496,5.917999999999999,6.272685422295744,12.5
0.2615536367663118,2.7940000000000005,3.0555536367663123,13.5
0.23139037002580665,10.161999999999999,10.393390370025806,17.5
0.10309514842420242,3.641999999999996,3.7450951484241983,34.5
0.481012932064381,5.001999999999995,5.483012932064376,35.5
0.04192194417474582,5.751999999999995,5.793921944174741,37.5
0.3079558570753669,8.920999999999996,9.228955857075363,49.5
0.25860265358100065,7.377999999999993,7.636602653580994,51.5
0.34076758516552985,3.47199999999998,3.81276758516551,64.5
0.3481852524513869,4.255999999999986,4.604185252451373,65.5
0.13787222749849093,7.325999999999993,7.463872227498484,66.5
0.40142175621653564,4.197999999999993,4.599421756216529,81.5
0.3077140852749807,3.9799999999999756,4.287714085274956,86.5
0.08212537908008244,4.807999999999993,4.890125379080075,88.5
0.09316879898771901,5.303999999999988,5.397168798987707,104.5
0.16004308095492092,5.237999999999971,5.398043080954892,108.5
0.41671644052968304,7.121999999999986,7.538716440529669,118.5
0.14961265054435557,7.063999999999993,7.2136126505443485,125.5
0.3127977367384034,6.175999999999959,6.488797736738363,128.5
0.40769091716163075,5.703999999999979,6.11169091716161,130.5
0.13169900082982622,5.521999999999991,5.653699000829818,138.5
0.016993276423676207,5.751999999999953,5.768993276423629,141.5
0.04542286794239203,4.775999999999982,4.821422867942374,142.5
0.09127638166427232,5.293999999999954,5.385276381664227,151.5
0.10433777382306175,6.8559999999999945,6.960337773823056,152.5
0.4965665346914534,5.46399999999997,5.960566534691424,158.5
0.4031186164356768,2.406000000000006,2.8091186164356827,166.5
0.2044847551014186,3.41599999999994,3.6204847551013586,167.5
0.15221096146782997,3.1719999999999686,3.3242109614677986,171.5
0.3242550004393081,4.799999999999926,5.124255000439234,180.5
0.09981808570694284,7.599999999999994,7.699818085706937,181.5
0.21821976796888976,5.861999999999966,6.080219767968856,185.5
