time_bin,cwnd,time_bin_mid
"[0, 1)",27.5,0.5
"[1, 2)",36.500055677083786,1.5
"[2, 3)",1.0183100305799047,2.5
"[8, 9)",28.73134328358209,8.5
"[9, 10)",37.7507250537674,9.5
"[10, 11)",1.0809456943347888,10.5
"[11, 12)",2.970276395070135,11.5
"[12, 13)",17.708722945157398,12.5
"[13, 14)",2.4227967586795396,13.5
"[14, 15)",21.483548103512366,14.5
"[15, 16)",4.283912970630986,15.5
"[16, 17)",31.661230322713866,16.5
"[17, 18)",23.126999185578654,17.5
"[18, 19)",27.149589589608603,18.5
"[19, 20)",2.2986812934502727,19.5
"[20, 21)",30.596531322718466,20.5
"[21, 22)",2.9369773675062247,21.5
"[22, 23)",9.0,22.5
"[23, 24)",36.85510908464785,23.5
"[24, 25)",11.887797085389552,24.5
"[25, 26)",28.115999102395705,25.5
"[26, 27)",10.161577722975121,26.5
"[27, 28)",19.73595755221046,27.5
"[28, 29)",34.29371966625833,28.5
"[29, 30)",21.01115710679086,29.5
"[30, 31)",4.216784558162443,30.5
"[31, 32)",1.0681929593857424,31.5
"[32, 33)",1.2247500925268786,32.5
"[33, 34)",1.375290817365938,33.5
"[34, 35)",1.4896829779714682,34.5
"[35, 36)",23.29285403083348,35.5
"[36, 37)",23.56639370331915,36.5
"[37, 38)",22.399495918129013,37.5
"[38, 39)",10.550624416891273,38.5
"[39, 40)",4.134074828830851,39.5
"[40, 41)",12.909001303790216,40.5
"[41, 42)",25.869818004641385,41.5
"[42, 43)",30.582447156889426,42.5
"[43, 44)",3.2062879510007054,43.5
"[44, 45)",33.20830966412442,44.5
"[45, 46)",1.4533289818969375,45.5
"[46, 47)",1.579081063674665,46.5
"[47, 48)",1.689470973308062,47.5
"[48, 49)",1.9802935679459435,48.5
"[49, 50)",1.0,49.5
"[50, 51)",2.42491500762569,50.5
"[51, 52)",26.005063378783163,51.5
"[52, 53)",32.60838525257882,52.5
"[53, 54)",1.041401854204517,53.5
"[54, 55)",19.05552988790582,54.5
"[55, 56)",31.329492289299207,55.5
"[56, 57)",45.00065216569433,56.5
"[57, 58)",6.0,57.5
"[58, 59)",39.307172997684575,58.5
"[59, 60)",1.0370735583728266,59.5
"[60, 61)",1.0,60.5
"[61, 62)",1.0,61.5
"[62, 63)",1.0,62.5
"[63, 64)",1.004,63.5
"[64, 65)",1.0,64.5
"[65, 66)",1.0,65.5
"[66, 67)",14.787234356973174,66.5
"[67, 68)",25.816367187498688,67.5
"[68, 69)",1.4564632647345004,68.5
"[69, 70)",2.070418993922956,69.5
"[70, 71)",1.0,70.5
"[71, 72)",1.07285112490131,71.5
"[72, 73)",14.62410007183554,72.5
"[73, 74)",18.56936432961414,73.5
"[74, 75)",3.8622118067894964,74.5
"[75, 76)",1.8259283280560747,75.5
"[76, 77)",1.6041144189461998,76.5
"[77, 78)",1.8001752472896058,77.5
"[78, 79)",1.997826999707106,78.5
"[79, 80)",18.212079896929172,79.5
"[80, 81)",24.472556956393245,80.5
"[81, 82)",39.17162709276103,81.5
"[82, 83)",1.0134602160928257,82.5
"[83, 84)",9.0,83.5
"[84, 85)",35.4068154676794,84.5
"[85, 86)",1.0313352356430359,85.5
"[86, 87)",23.495538980386847,86.5
"[87, 88)",28.441165706575884,87.5
"[88, 89)",23.580703942113317,88.5
"[89, 90)",31.879665262709345,89.5
"[90, 91)",3.7099909304774283,90.5
"[91, 92)",27.242965081974987,91.5
"[92, 93)",20.80094038578741,92.5
"[93, 94)",7.557001585293599,93.5
"[94, 95)",9.0,94.5
"[95, 96)",35.0,95.5
"[98, 99)",26.742302405272017,98.5
"[99, 100)",31.403296218869894,99.5
"[101, 102)",9.0,101.5
"[102, 103)",33.800136286386085,102.5
"[103, 104)",17.0,103.5
"[104, 105)",37.19548170070712,104.5
"[105, 106)",25.628828997397218,105.5
"[106, 107)",26.67779824399405,106.5
"[107, 108)",27.473508116560225,107.5
"[108, 109)",26.90712007134392,108.5
"[109, 110)",28.79174325853296,109.5
"[110, 111)",3.3358250825082507,110.5
"[111, 112)",35.76576217693803,111.5
"[112, 113)",32.827308193362704,112.5
"[113, 114)",34.32902730299189,113.5
"[114, 115)",41.00317060500324,114.5
"[116, 117)",31.66669855424469,116.5
"[117, 118)",43.295451762180264,117.5
"[118, 119)",1.0,118.5
"[119, 120)",6.5,119.5
"[120, 121)",34.39045720279268,120.5
"[121, 122)",38.260537093863455,121.5
"[122, 123)",34.07167736225575,122.5
"[123, 124)",24.131471836705007,123.5
"[124, 125)",21.50649214966473,124.5
"[125, 126)",36.28449301632671,125.5
"[126, 127)",1.5853363944159795,126.5
"[127, 128)",1.736196120589634,127.5
"[128, 129)",4.4787779171494355,128.5
"[129, 130)",30.449596580594086,129.5
"[130, 131)",11.643326964144451,130.5
"[131, 132)",4.5306598335643695,131.5
"[132, 133)",30.10535115875417,132.5
"[133, 134)",13.217491089593086,133.5
"[134, 135)",1.0,134.5
"[136, 137)",34.6885296777557,136.5
"[137, 138)",30.412259767637973,137.5
"[138, 139)",25.480971928043175,138.5
"[139, 140)",36.824446427138874,139.5
"[140, 141)",23.700111999967998,140.5
"[141, 142)",36.601106718385154,141.5
"[142, 143)",40.842138157847145,142.5
"[144, 145)",9.0,144.5
"[145, 146)",27.502802644342513,145.5
"[146, 147)",26.413758739745315,146.5
"[147, 148)",6.085714285714285,147.5
"[148, 149)",31.40912569553966,148.5
"[149, 150)",30.857210153233833,149.5
"[150, 151)",34.90642545791347,150.5
"[151, 152)",42.335877752354314,151.5
"[152, 153)",1.4540562987167631,152.5
"[153, 154)",26.281745472837024,153.5
"[154, 155)",17.155837519087047,154.5
"[155, 156)",1.0,155.5
"[156, 157)",1.005980198019802,156.5
"[157, 158)",28.556524844311223,157.5
"[158, 159)",26.334284490751823,158.5
"[159, 160)",4.507556434236314,159.5
"[160, 161)",25.452055027784517,160.5
"[161, 162)",30.299167278067518,161.5
"[162, 163)",1.730749521132493,162.5
"[163, 164)",1.0,163.5
"[164, 165)",19.572477105481518,164.5
"[165, 166)",35.663418987030894,165.5
"[166, 167)",7.17510364168342,166.5
"[167, 168)",5.739166381130805,167.5
"[168, 169)",1.01,168.5
"[169, 170)",1.0,169.5
"[170, 171)",9.81789109195957,170.5
"[171, 172)",14.9465714686833,171.5
"[172, 173)",1.505566861725319,172.5
"[173, 174)",1.7817936586085152,173.5
"[174, 175)",24.933265444306258,174.5
"[175, 176)",24.69594170947035,175.5
"[176, 177)",29.864894508702243,176.5
"[177, 178)",2.4404507622542093,177.5
"[178, 179)",2.7355061524289015,178.5
"[179, 180)",16.050201587519084,179.5
"[180, 181)",10.292161074091045,180.5
"[181, 182)",26.77700168803306,181.5
"[182, 183)",2.798042651890325,182.5
"[183, 184)",7.170772061021813,183.5
"[184, 185)",30.414634146341463,184.5
"[185, 186)",21.124511510905066,185.5
"[186, 187)",31.787158878722234,186.5
"[187, 188)",3.473930510697922,187.5
"[188, 189)",34.03780941749233,188.5
"[189, 190)",3.4444444444444446,189.5
"[194, 195)",3.0,194.5
"[195, 196)",29.849693210506477,195.5
"[196, 197)",20.085220186251725,196.5
"[197, 198)",26.829405631165447,197.5
"[198, 199)",1.0,198.5
"[199, 200)",1.0,199.5
