time_bin,cwnd,time_bin_mid
"[1, 2)",5.5,1.5
"[2, 3)",48.61702127659573,2.5
"[5, 6)",25.0,5.5
"[6, 7)",64.5849999999999,6.5
"[7, 8)",69.12499999999972,7.5
"[14, 15)",7.0,14.5
"[15, 16)",50.70312499999997,15.5
"[16, 17)",67.5499999999998,16.5
"[17, 18)",32.5,17.5
"[18, 19)",66.47499999999987,18.5
"[19, 20)",69.77499999999966,19.5
"[20, 21)",22.5,20.5
"[28, 29)",26.5,28.5
"[29, 30)",64.14583333333326,29.5
"[37, 38)",5.5,37.5
"[38, 39)",37.48303571428572,38.5
"[56, 57)",30.0,56.5
"[57, 58)",66.08249999999987,57.5
"[58, 59)",68.94999999999972,58.5
"[59, 60)",8.0,59.5
"[60, 61)",52.38749999999996,60.5
"[61, 62)",68.37499999999976,61.5
"[68, 69)",2.0,68.5
"[69, 70)",17.5,69.5
"[70, 71)",58.534999999999954,70.5
"[71, 72)",2.0,71.5
"[72, 73)",32.992134831460675,72.5
"[73, 74)",43.34444444444441,73.5
"[74, 75)",47.84999999999998,74.5
"[75, 76)",65.89999999999989,75.5
"[82, 83)",7.5,82.5
"[83, 84)",31.5,83.5
"[84, 85)",7.0,84.5
"[85, 86)",51.32799999999997,85.5
"[86, 87)",68.64999999999974,86.5
"[87, 88)",71.07499999999959,87.5
"[88, 89)",31.0,88.5
"[89, 90)",65.85714285714275,89.5
"[92, 93)",28.0,92.5
"[93, 94)",64.82999999999991,93.5
"[99, 100)",30.57758620689655,99.5
"[100, 101)",66.00423280423269,100.5
"[101, 102)",70.46746987951771,101.5
"[109, 110)",8.5,109.5
"[110, 111)",52.90299999999996,110.5
"[111, 112)",68.39999999999975,111.5
"[112, 113)",28.5,112.5
"[113, 114)",64.80434782608688,113.5
"[116, 117)",22.5,116.5
"[117, 118)",63.10652173913036,117.5
"[135, 136)",3.0,135.5
"[136, 137)",44.821978021978005,136.5
"[137, 138)",68.07499999999978,137.5
"[138, 139)",70.69999999999962,138.5
"[139, 140)",27.5,139.5
"[140, 141)",60.09285714285714,140.5
"[141, 142)",3.0,141.5
"[142, 143)",44.356741573033695,142.5
"[143, 144)",67.82499999999978,143.5
"[144, 145)",33.0,144.5
"[145, 146)",53.30063291139231,145.5
"[146, 147)",66.34038461538448,146.5
"[173, 174)",5.0,173.5
"[174, 175)",47.011797752808974,174.5
"[175, 176)",65.89999999999989,175.5
"[185, 186)",5.0,185.5
"[186, 187)",47.011797752808974,186.5
"[187, 188)",66.27499999999988,187.5
"[188, 189)",31.5,188.5
"[189, 190)",63.9642857142856,189.5
"[190, 191)",45.90937499999998,190.5
"[191, 192)",68.29999999999976,191.5
"[192, 193)",71.02499999999961,192.5
"[194, 195)",33.0,194.5
"[195, 196)",66.47499999999987,195.5
"[196, 197)",49.412068965517015,196.5
"[197, 198)",45.427835051546374,197.5
"[198, 199)",60.199999999999946,198.5
"[199, 200)",68.59999999999974,199.5
