time_bin,cwnd,time_bin_mid
"[0, 1)",56.23538461538448,0.5
"[1, 2)",73.79999999999944,1.5
"[3, 4)",61.86774744027278,3.5
"[5, 6)",56.598249999999865,5.5
"[6, 7)",58.8548936170211,6.5
"[8, 9)",35.29044117647059,8.5
"[11, 12)",57.81422018348608,11.5
"[12, 13)",54.901685393258326,12.5
"[15, 16)",63.163043478260576,15.5
"[16, 17)",55.85999999999987,16.5
"[19, 20)",62.28145695364212,19.5
"[20, 21)",51.92857142857136,20.5
"[23, 24)",66.8150240384611,23.5
"[26, 27)",67.02843601895691,26.5
"[27, 28)",57.81422018348608,27.5
"[29, 30)",62.461764705882075,29.5
"[31, 32)",67.44999999999955,31.5
"[33, 34)",61.39399293286195,33.5
"[36, 37)",69.20740740740689,36.5
"[38, 39)",60.95364963503627,38.5
"[40, 41)",64.32399999999966,40.5
"[42, 43)",63.376146788990525,42.5
"[44, 45)",59.92047244094468,44.5
"[46, 47)",58.97151898734159,46.5
"[48, 49)",62.144816053511434,48.5
"[50, 51)",63.41844512195091,50.5
"[52, 53)",61.003272727272496,52.5
"[54, 55)",68.34163043478212,54.5
"[58, 59)",58.0675675675674,58.5
"[61, 62)",73.05344827586137,61.5
"[63, 64)",56.76925207756213,63.5
"[66, 67)",55.85999999999987,66.5
"[67, 68)",67.44999999999955,67.5
"[69, 70)",51.3591549295774,69.5
"[71, 72)",36.120000000000005,71.5
"[73, 74)",59.14437499999982,73.5
"[75, 76)",34.9576923076923,75.5
"[76, 77)",74.91100628930754,76.5
"[78, 79)",70.97051756007333,78.5
"[81, 82)",60.95364963503627,81.5
"[84, 85)",64.29399092970482,84.5
"[86, 87)",50.63272058823524,86.5
"[88, 89)",58.43749999999983,88.5
"[90, 91)",69.40396341463361,90.5
"[92, 93)",70.59272211720169,92.5
"[94, 95)",67.51961009174266,94.5
"[96, 97)",67.16971830985872,96.5
"[97, 98)",68.50999999999951,97.5
"[99, 100)",53.5674846625766,99.5
"[102, 103)",72.6922110552757,102.5
"[104, 105)",42.76153846153845,104.5
"[105, 106)",63.835798816567724,105.5
"[107, 108)",54.38808139534874,107.5
"[109, 110)",63.54471299093625,109.5
"[111, 112)",30.5,111.5
"[113, 114)",64.04081632653029,113.5
"[115, 116)",65.71839378238303,115.5
"[117, 118)",62.90363924050604,117.5
"[120, 121)",26.0,120.5
"[123, 124)",62.609304207119465,123.5
"[124, 125)",63.16641221374008,124.5
"[127, 128)",53.47222222222213,127.5
"[130, 131)",71.53094812164517,130.5
"[131, 132)",51.3591549295774,131.5
"[132, 133)",70.93916666666607,132.5
"[134, 135)",51.3591549295774,134.5
"[137, 138)",66.27319201994972,137.5
"[140, 141)",58.0675675675674,140.5
"[141, 142)",52.88173076923069,141.5
"[142, 143)",64.56334269662888,142.5
"[143, 144)",67.3322481572477,143.5
"[144, 145)",70.93916666666607,144.5
"[146, 147)",64.46140602582462,146.5
"[148, 149)",58.253999999999834,148.5
"[150, 151)",59.7035999999998,150.5
"[151, 152)",67.2400700934575,151.5
"[154, 155)",62.50651465798018,154.5
"[157, 158)",62.81624203821627,157.5
"[161, 162)",57.94159090909075,161.5
"[162, 163)",70.28787234042494,162.5
"[164, 165)",66.13333333333293,164.5
"[167, 168)",65.71839378238303,167.5
"[168, 169)",67.25992676973104,168.5
"[171, 172)",56.52663316582901,171.5
"[172, 173)",61.05271739130411,172.5
"[174, 175)",63.41844512195091,174.5
"[176, 177)",64.36410256410223,176.5
"[178, 179)",57.55514018691573,178.5
"[180, 181)",65.7931701030924,180.5
"[181, 182)",65.34055851063793,181.5
"[183, 184)",66.99299287410884,183.5
"[186, 187)",57.15504807692293,186.5
"[189, 190)",65.18749999999964,189.5
"[190, 191)",64.16271676300545,190.5
"[193, 194)",62.990566037735555,193.5
"[196, 197)",55.549999999999876,196.5
"[197, 198)",60.702788104088995,197.5
"[199, 200)",69.53437499999946,199.5
