time_bin_mid,avg_wait_time
1.5,0.07409250000000034
2.5,0.263829462365591
3.5,0.08849500000000976
5.5,0.09854285714286262
6.5,0.34953750000000355
7.5,0.5665211000000048
8.5,0.06975758620690939
9.5,0.28932994949496027
10.5,0.5521665476190596
20.5,0.09224011363640129
22.5,0.04925750000001994
23.5,0.04593916666667371
24.5,0.08345566666659761
25.5,0.21068397058818866
26.5,0.032764399999947146
29.5,0.04034727272723806
30.5,0.138741636363628
33.5,0.07381800000009642
34.5,0.07637499999995138
35.5,0.09176750000008396
36.5,0.0895318181818558
41.5,0.06699714285722942
42.5,0.22260873626377642
43.5,0.40982437500000835
45.5,0.06066083333333753
46.5,0.28235025252520474
47.5,0.6285024999998915
48.5,0.6314447058822498
54.5,0.030598124999811738
55.5,0.030655750000136213
57.5,0.01527499999947679
58.5,0.060437499999923004
59.5,0.17917201219510556
60.5,0.666162878787904
61.5,0.7608805500000443
62.5,0.44191438775499536
63.5,0.2291849999999258
64.5,0.05049021428549472
65.5,0.04821288461497439
66.5,0.05504284313671246
67.5,0.04292624999931682
68.5,0.04272862244822901
69.5,0.03903499999937215
74.5,0.02389142857141126
75.5,0.164390792683026
76.5,0.44209066666692537
81.5,0.06508999999998992
82.5,0.2718153535355125
83.5,0.523634107143146
85.5,0.07909125000071882
86.5,0.07425105263112211
87.5,0.12911739999949362
88.5,0.32767319587580596
89.5,0.08109999999933848
98.5,0.056478636363153936
99.5,0.10957343749938567
100.5,0.2765449315060707
101.5,0.24346094736766513
102.5,0.5914870999994409
103.5,0.30221106060600944
104.5,0.5498791414143057
105.5,0.43828625000009325
106.5,0.07150596153833205
107.5,0.28035575757579856
108.5,0.5384880303032181
109.5,0.09565999999981045
112.5,0.05464525000008038
113.5,0.06086056451556144
114.5,0.0470642857137909
115.5,0.012595740740035534
116.5,0.16579601010023176
117.5,0.480931555555196
118.5,0.0482694067791144
119.5,0.09109399999941199
123.5,0.1076925999994981
124.5,0.05883999999942091
128.5,0.12066405660307486
129.5,0.40285520547848197
130.5,0.12483321428506601
131.5,0.40831078571336626
132.5,0.06124410256383729
133.5,0.10895384615371831
134.5,0.5224091000004125
135.5,0.7680622413792316
136.5,0.13612140243859813
137.5,0.06498530612242029
140.5,0.04983764705823165
141.5,0.05792573033583653
142.5,0.05032897959044676
143.5,0.03665999999955716
146.5,0.06400974358927541
147.5,0.07803085858585454
148.5,0.08198550632881568
149.5,0.2892448500001285
150.5,0.7010832323229825
151.5,0.7496664189184369
152.5,0.06035928571468422
153.5,0.03056956896614877
154.5,0.016814615385177725
155.5,0.05582571428597427
156.5,0.042839999999924314
158.5,0.06307142857070858
159.5,0.09853788461451639
160.5,0.30054579999898406
161.5,0.05453483333244359
162.5,0.29109097014820723
167.5,0.0438881249968297
168.5,0.049386304347673556
169.5,0.05311639999998448
170.5,0.1029807070704825
171.5,0.2734781481478613
173.5,0.02016687499949299
174.5,0.09888928571475882
175.5,0.082941250000088
176.5,0.221119213482401
177.5,0.4275221428562089
184.5,0.12556757812471053
185.5,0.5144914141421514
186.5,1.0109827000006653
187.5,0.9375411842102664
188.5,0.05870090277740895
189.5,0.07755343137254815
190.5,0.055051499999456154
191.5,0.06321237499968362
192.5,0.3551154639171997
193.5,0.029103235293592555
194.5,0.03267116666619359
195.5,0.03745509259255713
196.5,0.06850621428564767
197.5,0.07176690909044665
198.5,0.04943499999923873
199.5,0.06764079999856222
