time_bin,rtt,time_bin_mid
"[7, 8)",0.11678666666666497,7.5
"[8, 9)",0.2532682417582663,8.5
"[9, 10)",0.6529392000000225,9.5
"[10, 11)",0.7733699999999876,10.5
"[11, 12)",0.09358833333333783,11.5
"[12, 13)",0.15545416666667305,12.5
"[21, 22)",0.1134533333333323,21.5
"[22, 23)",0.2275574342105137,22.5
"[23, 24)",0.5934394838710122,23.5
"[32, 33)",0.11269500000001198,32.5
"[33, 34)",0.29983438775517096,33.5
"[34, 35)",0.6972350505050599,34.5
"[35, 36)",0.330240505050533,35.5
"[36, 37)",0.5444721052631143,36.5
"[37, 38)",0.2795188775510813,37.5
"[38, 39)",0.4745786363636091,38.5
"[39, 40)",0.3191186805556027,39.5
"[40, 41)",0.7139233333332436,40.5
"[45, 46)",0.11815000000000993,45.5
"[46, 47)",0.2604632967033119,46.5
"[49, 50)",0.11274232142859704,49.5
"[50, 51)",0.39784678571435145,50.5
"[51, 52)",0.6720747368420427,51.5
"[64, 65)",0.20362306451609183,64.5
"[65, 66)",0.5638849999999067,65.5
"[66, 67)",1.0438612328767254,66.5
"[67, 68)",0.36051910256416747,67.5
"[68, 69)",0.5150642999999288,68.5
"[69, 70)",0.8363468181821513,69.5
"[70, 71)",0.11475305555555969,70.5
"[73, 74)",0.08963333333330563,73.5
"[74, 75)",0.1829636585365967,74.5
"[84, 85)",0.15841499999993047,84.5
"[85, 86)",0.36942430463577247,85.5
"[86, 87)",0.5455822999999885,86.5
"[87, 88)",0.7425089655175617,87.5
"[96, 97)",0.12303714285712074,96.5
"[97, 98)",0.2457630487805044,97.5
"[98, 99)",0.20488513157894117,98.5
"[99, 100)",0.39507500000019036,99.5
"[105, 106)",0.11345333333331571,105.5
"[106, 107)",0.2553129347825898,106.5
"[107, 108)",0.6125076923079269,107.5
"[108, 109)",0.18100499999999187,108.5
"[109, 110)",0.31836999999999593,109.5
"[110, 111)",0.35959666666668705,110.5
"[111, 112)",0.11814999999998008,111.5
"[112, 113)",0.2675424444443506,112.5
"[113, 114)",0.6493178350516623,113.5
"[128, 129)",0.14982590909103585,128.5
"[129, 130)",0.47819785714291874,129.5
"[130, 131)",0.2844035294117667,130.5
"[131, 132)",0.5232412000002694,131.5
"[132, 133)",0.8512298275857144,132.5
"[134, 135)",0.1676416666668345,134.5
"[135, 136)",0.5024149999999139,135.5
"[144, 145)",0.1589732653062618,144.5
"[145, 146)",0.4792111827956623,145.5
"[150, 151)",0.11711648648659664,150.5
"[151, 152)",0.43003511363649755,151.5
"[152, 153)",0.378314492753526,152.5
"[153, 154)",0.46858190000017286,153.5
"[154, 155)",0.7243537837833064,154.5
"[156, 157)",0.13218250000006862,156.5
"[157, 158)",0.4083348076925103,157.5
"[158, 159)",0.7880049999997851,158.5
"[159, 160)",0.14122428571439027,159.5
"[160, 161)",0.34838194029848324,160.5
"[174, 175)",0.11513500000002352,174.5
"[175, 176)",0.2770011111113219,175.5
"[176, 177)",0.6322845454542346,176.5
"[187, 188)",0.09028500000005124,187.5
"[188, 189)",0.3242310101012582,188.5
"[189, 190)",0.702198409090677,189.5
"[190, 191)",0.16522636363637844,190.5
"[191, 192)",0.12303714285717351,191.5
"[192, 193)",0.2798855434783925,192.5
"[193, 194)",0.5627799999996091,193.5
