time_bin,cwnd,time_bin_mid
"[0, 1)",27.5,0.5
"[1, 2)",36.505759435800265,1.5
"[2, 3)",2.0961732871285474,2.5
"[8, 9)",28.73134328358209,8.5
"[9, 10)",37.824595537640924,9.5
"[10, 11)",34.51961124374976,10.5
"[11, 12)",38.324553588264735,11.5
"[12, 13)",27.5,12.5
"[13, 14)",5.0,13.5
"[14, 15)",30.5,14.5
"[15, 16)",7.0,15.5
"[16, 17)",34.84934327659263,16.5
"[17, 18)",32.28188697177614,17.5
"[18, 19)",34.26027397260274,18.5
"[20, 21)",31.794024242609087,20.5
"[21, 22)",31.983243182600866,21.5
"[22, 23)",25.359102793305524,22.5
"[23, 24)",18.83097569829106,23.5
"[24, 25)",24.313067460621564,24.5
"[26, 27)",19.849056603773583,26.5
"[27, 28)",30.705882352941178,27.5
"[28, 29)",4.216062508257202,28.5
"[30, 31)",29.457295802340525,30.5
"[31, 32)",33.940418895730154,31.5
"[32, 33)",14.690293753752968,32.5
"[35, 36)",31.698860166693287,35.5
"[36, 37)",36.13532186939097,36.5
"[37, 38)",1.0,37.5
"[38, 39)",32.2408138407665,38.5
"[39, 40)",36.085532723973984,39.5
"[40, 41)",18.859111466033124,40.5
"[41, 42)",35.747992692445294,41.5
"[42, 43)",7.987247353057864,42.5
"[43, 44)",13.1736416690821,43.5
"[44, 45)",25.620743865628043,44.5
"[45, 46)",1.7857142857142858,45.5
"[46, 47)",18.570758010828875,46.5
"[53, 54)",30.5,53.5
"[54, 55)",28.735060393691878,54.5
"[55, 56)",1.0,55.5
"[56, 57)",8.5,56.5
"[57, 58)",32.96280570752095,57.5
"[58, 59)",30.795160405068103,58.5
"[59, 60)",56.00062913953559,59.5
"[60, 61)",45.47427693298164,60.5
"[61, 62)",6.027672249544066,61.5
"[62, 63)",2.6575944367860167,62.5
"[63, 64)",9.713512113208985,63.5
"[64, 65)",15.455383983901394,64.5
"[65, 66)",19.278299043123635,65.5
"[66, 67)",44.40878484010736,66.5
"[67, 68)",96.98511456977529,67.5
"[68, 69)",139.88679221369313,68.5
"[72, 73)",24.80457052488876,72.5
"[73, 74)",18.48251330015518,73.5
"[74, 75)",14.803793881040592,74.5
"[75, 76)",1.0,75.5
"[76, 77)",24.08129232539663,76.5
"[77, 78)",34.30773291211664,77.5
"[78, 79)",31.962043841547462,78.5
"[79, 80)",33.190385736342996,79.5
"[80, 81)",29.71769968699217,80.5
"[81, 82)",28.54630679160428,81.5
"[82, 83)",62.3604961730019,82.5
"[83, 84)",9.0,83.5
"[84, 85)",36.85873976286305,84.5
"[85, 86)",12.320252154834494,85.5
"[86, 87)",1.0,86.5
"[87, 88)",19.226930621480257,87.5
"[88, 89)",35.327089052455214,88.5
"[89, 90)",30.95200181439613,89.5
"[90, 91)",4.233852,90.5
"[91, 92)",1.0,91.5
"[92, 93)",7.32365829295279,92.5
"[93, 94)",28.63523178437148,93.5
"[94, 95)",36.60624210466601,94.5
"[95, 96)",1.0,95.5
"[97, 98)",30.60874846979171,97.5
"[98, 99)",24.723346226879173,98.5
"[99, 100)",14.542910134473644,99.5
"[101, 102)",29.742721362482378,101.5
"[102, 103)",24.287062465885008,102.5
"[103, 104)",20.000545621568577,103.5
"[104, 105)",7.138754688024605,104.5
"[105, 106)",9.0,105.5
"[106, 107)",1.0,106.5
"[107, 108)",23.054596040276763,107.5
"[108, 109)",31.825745165228955,108.5
"[109, 110)",21.539662393429957,109.5
"[110, 111)",21.72205293914558,110.5
"[111, 112)",1.3333333333333333,111.5
"[113, 114)",28.73595395618634,113.5
"[114, 115)",31.222612906668825,114.5
"[115, 116)",32.509530588815736,115.5
"[116, 117)",26.668495878932728,116.5
"[118, 119)",9.0,118.5
"[119, 120)",36.31896191668169,119.5
"[120, 121)",8.0,120.5
"[121, 122)",18.853658536585368,121.5
"[122, 123)",37.680977453415316,122.5
"[123, 124)",25.091356849304788,123.5
"[124, 125)",22.625599449416864,124.5
"[125, 126)",33.08763998437277,125.5
"[126, 127)",29.211290490206242,126.5
"[128, 129)",9.0,128.5
"[129, 130)",42.002736294427315,129.5
"[130, 131)",46.500137719143545,130.5
"[134, 135)",9.0,134.5
"[135, 136)",37.27730943907644,135.5
"[136, 137)",31.551634589679168,136.5
"[137, 138)",31.22185326526426,137.5
"[138, 139)",25.020371674795395,138.5
"[139, 140)",30.959893934466365,139.5
"[142, 143)",26.017329662065045,142.5
"[143, 144)",26.71025491654158,143.5
"[144, 145)",10.009094722510447,144.5
"[145, 146)",32.59555831364584,145.5
"[146, 147)",20.602988836507247,146.5
"[150, 151)",1.0,150.5
"[151, 152)",1.0,151.5
"[152, 153)",19.21797434170408,152.5
"[153, 154)",25.705131641240023,153.5
"[154, 155)",12.90913234041268,154.5
"[155, 156)",20.599775013444514,155.5
"[156, 157)",16.268347809275117,156.5
"[159, 160)",31.92228821887727,159.5
"[160, 161)",31.436677640493713,160.5
"[161, 162)",27.86316830876106,161.5
"[162, 163)",38.138201600766756,162.5
"[163, 164)",7.0,163.5
"[164, 165)",39.37288742079316,164.5
"[165, 166)",37.28208403615411,165.5
"[170, 171)",1.0,170.5
"[171, 172)",26.110500536713552,171.5
