time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load
142.5,0.0,0.0,0.0,0.0,0.0,0.0
143.5,0.0,0.0,0.0,0.0,0.0,0.0
144.5,0.0,0.0,0.0,0.0,0.0,0.0
145.5,0.0,0.0,0.0,0.0,0.0,0.0
146.5,30.14889705882353,0.0,21.516079632465544,0.0,0.0,0.0
147.5,34.41889312977099,0.0,36.0309829059829,0.0,0.0,0.0
148.5,0.0,0.0,0.0,0.0,0.0,0.0
149.5,0.0,0.0,0.0,0.0,0.0,0.0
150.5,0.0,0.0,0.0,0.0,0.0,0.0
151.5,0.0,0.0,0.0,0.0,0.0,0.0
152.5,3.6578947368421053,0.0,5.018867924528302,0.0,0.0,0.0
153.5,37.6406124093473,0.0,26.20364238410596,0.0,0.0,0.0
154.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
155.5,0.0,0.0,0.0,0.0,0.0,0.0
156.5,0.0,0.0,0.0,0.0,0.0,0.0
157.5,0.0,0.0,0.0,0.0,0.0,0.0
158.5,0.0,0.0,0.0,0.0,0.0,0.0
159.5,0.0,0.0,0.0,0.0,0.0,0.0
160.5,0.0,0.0,0.0,0.0,0.0,0.0
161.5,0.0,0.0,0.0,0.0,0.0,0.0
162.5,11.18939393939394,0.0,59.89728096676737,0.0,0.0,0.0
163.5,74.26181570894254,0.0,134.9093898428937,23.023853211009175,0.0,0.0
164.5,82.15449688334817,0.0,18.72156862745098,16.940128296507485,0.0,0.0
165.5,4.078189300411522,0.0,4.016129032258065,0.0,0.0,0.0
166.5,0.96,0.0,0.5882352941176471,0.0,0.0,0.0
167.5,0.896551724137931,1.1764705882352942,0.08333333333333333,0.0,0.0,0.0
168.5,45.89676425269646,54.13156649313772,1.853658536585366,0.0,0.0,0.0
169.5,115.2838107928048,77.5004095004095,23.695303550973655,0.0,0.0,0.0
170.5,90.85995370370371,26.017790262172284,13.921875,0.0,0.0,0.0
171.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
172.5,0.0,0.0,0.0,0.0,0.0,0.0
173.5,0.0,0.0,0.0,0.0,0.0,0.0
174.5,0.0,0.0,0.0,0.0,0.0,0.0
175.5,0.0,0.0,0.0,0.0,0.0,0.0
176.5,0.0,0.0,0.0,0.0,0.0,0.0
177.5,0.0,0.0,0.0,0.0,0.0,0.0
178.5,0.0,0.0,0.0,0.0,0.0,0.0
179.5,22.911447084233263,25.553691275167786,0.0,0.0,0.0,0.0
180.5,48.069422776911075,26.875109170305677,0.0,0.0,0.0,0.0
181.5,0.15384615384615385,0.15384615384615385,0.25,0.0,0.0,0.0
182.5,33.861911987860395,0.0,21.660736975857688,0.0,0.0,0.0
183.5,47.902671755725194,0.0,16.225888324873097,0.0,0.0,0.0
184.5,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
185.5,1.1666666666666667,1.8095238095238095,0.0,0.0,0.0,0.0
186.5,11.194711538461538,51.19838709677419,0.0,0.0,0.0,0.0
187.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
188.5,0.0,0.0,0.0,0.0,0.0,0.0
189.5,0.0,0.0,0.0,0.0,0.0,0.0
190.5,2.3278688524590163,0.0,3.72972972972973,0.0,0.0,0.0
191.5,22.448467966573816,0.0,36.906691800188504,0.0,0.0,0.0
192.5,2.4310344827586206,0.0,0.0,3.1142857142857143,0.0,0.0
193.5,37.33832335329341,0.0,0.0,25.101214574898787,0.0,0.0
194.5,0.6166666666666667,14.013071895424837,0.0,0.0,0.0,0.0
195.5,30.887981330221702,33.9,0.0,0.0,0.0,0.0
196.5,0.0,0.15384615384615385,0.0,0.0,0.0,0.0
197.5,0.0,0.0,0.0,0.0,0.0,0.0
198.5,0.0,0.0,0.0,0.0,0.0,0.0
199.5,19.738786279683378,33.67114914425428,0.0,0.0,0.0,0.0
