time_bin,rtt,time_bin_mid
"[0, 1)",0.1412916666666665,0.5
"[1, 2)",0.3600419642857172,1.5
"[5, 6)",0.28573565217391084,5.5
"[6, 7)",0.38240901098900365,6.5
"[7, 8)",0.8175086363636201,7.5
"[8, 9)",1.192067941176448,8.5
"[9, 10)",1.0612763829787042,9.5
"[10, 11)",0.9064739639639487,10.5
"[11, 12)",1.0524027272727126,11.5
"[12, 13)",1.3102547435897252,12.5
"[13, 14)",0.5619493877550945,13.5
"[14, 15)",0.2623052941176442,14.5
"[15, 16)",0.3145030769230739,15.5
"[16, 17)",0.3010559574468083,16.5
"[17, 18)",0.19540894736842213,17.5
"[18, 19)",0.5892498333333269,18.5
"[19, 20)",0.31668086956521563,19.5
"[20, 21)",0.663157962962961,20.5
"[21, 22)",0.2712478260869555,21.5
"[22, 23)",0.15634666666666616,22.5
"[23, 24)",0.1554250980392151,23.5
"[24, 25)",0.15556505154639125,24.5
"[25, 26)",0.15872336734693823,25.5
"[26, 27)",0.17399515789473666,26.5
"[27, 28)",0.19713464285714277,27.5
"[28, 29)",0.41821941176470845,28.5
"[29, 30)",0.8131395238095319,29.5
"[30, 31)",0.4855371428571459,30.5
"[31, 32)",0.3840300000000013,31.5
"[32, 33)",0.6773633333333708,32.5
"[33, 34)",0.6884051612903841,33.5
"[34, 35)",0.38538105263162087,34.5
"[35, 36)",0.7699844444444877,35.5
"[36, 37)",0.49630944444447933,36.5
