time_bin,rtt,time_bin_mid
"[6, 7)",0.11269499999999755,6.5
"[7, 8)",0.22569458333332282,7.5
"[15, 16)",0.3123400000000167,15.5
"[16, 17)",0.2661099999999994,16.5
"[17, 18)",0.2935885964912435,17.5
"[23, 24)",0.10022499999999716,23.5
"[24, 25)",0.2887977419354807,24.5
"[25, 26)",0.4415227272727709,25.5
"[26, 27)",0.2913923026315791,26.5
"[27, 28)",0.4730030985915917,27.5
"[30, 31)",0.21496349999998624,30.5
"[31, 32)",0.6008850000000527,31.5
"[34, 35)",0.09180846153847656,34.5
"[35, 36)",0.31907989898996514,35.5
"[36, 37)",0.6504273749999697,36.5
"[48, 49)",0.09660363636365009,48.5
"[49, 50)",0.3090374747475391,49.5
"[50, 51)",0.6390455932202806,50.5
"[52, 53)",0.11269500000001198,52.5
"[53, 54)",0.2963692000000516,53.5
"[54, 55)",0.6181720588234488,54.5
"[55, 56)",0.1653667796610641,55.5
"[56, 57)",0.5292032323232911,56.5
"[57, 58)",0.7546102816900906,57.5
"[61, 62)",0.2714783333333486,61.5
"[62, 63)",0.27294636363642577,62.5
"[63, 64)",0.6375130681817933,63.5
"[64, 65)",0.190204029850666,64.5
"[65, 66)",0.417063726708071,65.5
"[66, 67)",0.4044932653062396,66.5
"[69, 70)",0.21008999999997968,69.5
"[70, 71)",0.18917200000000045,70.5
"[77, 78)",0.10022499999997621,77.5
"[78, 79)",0.3040813131312247,78.5
"[79, 80)",0.6621281111112312,79.5
"[80, 81)",0.7800600000003328,80.5
"[93, 94)",0.1769029687499346,93.5
"[94, 95)",0.4306350000001302,94.5
"[96, 97)",0.11345333333331571,96.5
"[97, 98)",0.2526331868131986,97.5
"[101, 102)",0.18421164179096416,101.5
"[102, 103)",0.5574228000000193,102.5
"[103, 104)",0.66904565217421,103.5
"[106, 107)",0.15827482142852642,106.5
"[107, 108)",0.27494351351359536,107.5
"[108, 109)",0.17051750000001836,108.5
"[114, 115)",0.11345333333331571,114.5
"[115, 116)",0.27008744897957876,115.5
"[116, 117)",0.5402050000002632,116.5
"[133, 134)",0.1676416666668345,133.5
"[134, 135)",0.5340953000001494,134.5
"[135, 136)",0.673272830188328,135.5
"[138, 139)",0.4332400000000405,138.5
"[139, 140)",0.15707138888900354,139.5
"[140, 141)",0.4402995000002042,140.5
"[141, 142)",0.6649872580642153,141.5
"[146, 147)",0.09751272727276925,146.5
"[147, 148)",0.3115774000002187,147.5
"[148, 149)",0.6557674999999026,148.5
"[149, 150)",0.6892609090903363,149.5
"[152, 153)",0.15839571428586602,152.5
"[153, 154)",0.40070499999986,153.5
"[163, 164)",0.11345333333335361,163.5
"[164, 165)",0.2702706122450341,164.5
"[165, 166)",0.5778174074070124,165.5
"[166, 167)",0.09738807692315933,166.5
"[167, 168)",0.3710708510638332,167.5
"[169, 170)",0.20362306451623027,169.5
"[170, 171)",0.5634312500001251,170.5
"[171, 172)",0.3861450602410419,171.5
"[172, 173)",0.5410926000001421,172.5
"[173, 174)",0.6814123076919478,173.5
"[174, 175)",0.14493727272740128,174.5
"[175, 176)",0.49306422222229,175.5
"[176, 177)",0.7508799999994835,176.5
"[183, 184)",0.1607545614036691,183.5
"[184, 185)",0.5088483516482918,184.5
"[198, 199)",0.5541200000000496,198.5
"[199, 200)",0.18520444444459372,199.5
