waiting_times,completion_times,turnaround_time,mid_points
0.3345397138948001,6.046666666666667,6.381206380561467,2.5
0.19159799234796648,8.895,9.086597992347965,4.5
0.6818775468569527,6.446666666666665,7.128544213523618,10.5
0.31874887358126003,7.686666666666667,8.005415540247927,12.5
0.009524981365361285,4.273333333333333,4.282858314698695,15.5
0.07602898337941788,3.331666666666667,3.407695650046085,32.5
0.1929593964337073,5.936666666666667,6.129626063100375,34.5
0.4132829625529695,6.326666666666668,6.7399496292196375,51.5
0.03916637828120173,5.7066666666666634,5.745833044947865,54.5
0.08377764010300837,7.203333333333333,7.2871109734363415,56.5
0.17647808003432885,2.546666666666667,2.7231447467009957,65.5
0.27543384160662043,4.998333333333335,5.273767174939955,73.5
0.12209840627184576,14.349999999999994,14.47209840627184,79.5
0.4512571276370352,14.070000000000007,14.521257127637043,81.5
0.2177045701627378,19.78333333333333,20.00103790349607,84.5
0.23565715479544025,7.726666666666667,7.962323821462107,102.5
0.29277775908144577,11.916666666666671,12.209444425748117,104.5
0.2349324111995088,5.859999999999999,6.094932411199508,114.5
0.2671336311649526,5.234999999999999,5.502133631164952,116.5
0.11677377652418386,7.333333333333343,7.450107109857527,126.5
0.3405355619723025,4.586666666666673,4.927202228638976,139.5
0.03600274790073854,7.24666666666667,7.282669414567408,142.5
0.3418086708653618,5.836666666666673,6.178475337532035,157.5
0.14581094320027432,9.103333333333353,9.249144276533627,159.5
0.23728243821042838,10.963333333333338,11.200615771543767,164.5
0.475500424920142,23.27000000000001,23.745500424920152,176.5
