waiting_times,completion_times,turnaround_time,mid_points
0.12427181373474872,5.86,5.9842718137347495,1.5
0.4094941850388185,7.526666666666667,7.936160851705486,7.5
0.2547876727565992,4.810000000000002,5.0647876727566015,25.5
0.4037763983033429,7.363333333333337,7.76710973163668,27.5
0.06268605738459243,6.696666666666665,6.759352724051258,29.5
0.268209499592281,5.193333333333335,5.461542832925616,39.5
0.17595492688359116,8.280000000000001,8.455954926883592,40.5
0.23803681390172216,9.843333333333334,10.081370147235056,41.5
0.32292859832096354,16.36333333333333,16.686261931654293,62.5
0.4004450837951623,9.208333333333329,9.608778417128491,81.5
0.3637842933126336,7.260000000000005,7.623784293312639,87.5
0.30803804860487105,8.75,9.058038048604871,95.5
0.3429060403381783,10.933333333333323,11.276239373671501,96.5
0.2954562979865756,7.460000000000008,7.7554562979865835,103.5
0.09052449902291926,8.786666666666662,8.877191165689581,108.5
0.2627747657984969,11.969999999999985,12.232774765798482,109.5
0.11709011740607878,8.730000000000004,8.847090117406083,118.5
0.42729995425659695,5.606666666666655,6.033966620923252,123.5
0.027086104934582522,8.243333333333311,8.270419438267893,124.5
0.16961725592787502,4.76333333333335,4.932950589261225,132.5
0.3757884686111197,4.333333333333314,4.709121801944434,139.5
0.4169913496542961,6.783333333333331,7.2003246829876275,140.5
0.06813107774763694,5.556666666666672,5.624797744414309,147.5
0.15967430559348372,12.556666666666672,12.716340972260156,151.5
0.12632510276765174,8.47666666666666,8.602991769434311,152.5
0.12856597702608497,16.309999999999974,16.43856597702606,158.5
0.29798819339228544,6.126666666666637,6.424654860058922,177.5
0.4283019564712731,7.653333333333336,8.081635289804609,180.5
0.4952716999533777,9.180000000000007,9.675271699953385,184.5
0.002774595715095529,8.096666666666636,8.099441262381731,186.5
0.010103548758621628,7.616666666666674,7.626770215425296,191.5
