time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load,Queue_6_avg_load,Queue_7_avg_load,Queue_8_avg_load,Queue_9_avg_load,Queue_10_avg_load,Queue_11_avg_load,Queue_12_avg_load
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,3.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,7.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.5,10.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,9.13409090909091,0.9629629629629629,8.830985915492958,7.7727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.5,9.174418604651162,0.35294117647058826,5.72108843537415,9.546351084812624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,8.970588235294118,0.0,8.997014925373135,5.530612244897959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.5,5.682274247491639,0.0,4.958041958041958,2.679738562091503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.5,4.203773584905661,0.7037037037037037,1.0,3.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.5,5.013245033112582,1.0,1.0298507462686568,3.016949152542373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.5,5.0,1.0,0.9852941176470589,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,5.174050632911392,1.0,1.0,3.423469387755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.5,5.896142433234421,0.9852941176470589,1.1216216216216217,3.8095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.5,9.098939929328623,0.9672131147540983,7.741666666666666,3.7066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.5,7.780542986425339,0.15384615384615385,6.826923076923077,2.3793103448275863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
