time_bin_mid,Queue_1_avg_load,Queue_2_avg_load,Queue_3_avg_load,Queue_4_avg_load,Queue_5_avg_load
121.5,0.0,0.0,0.0,0.6655518394648829,0.0
122.5,0.0,0.0,0.0,0.6536585365853659,0.0
123.5,0.0,0.0,0.0,0.0,0.0
124.5,0.0,0.0,0.0,0.0,0.0
125.5,0.0,0.0,0.0,0.5555555555555556,0.0
126.5,0.0,0.0,0.0,0.6655518394648829,0.0
127.5,0.0,0.0,0.0,0.6388888888888888,0.0
128.5,0.0,0.0,0.0,0.0,0.0
129.5,0.0,0.0,0.0,0.0,0.0
130.5,0.0,0.0,0.0,0.0,0.0
131.5,0.0,0.0,0.0,0.0,0.0
132.5,0.0,0.0,0.0,0.0,0.0
133.5,0.0,0.0,0.0,27.784,0.0
134.5,0.0,0.0,0.0,63.56701030927835,0.0
135.5,0.0,0.0,0.0,24.160714285714285,0.0
136.5,0.0,0.0,0.0,0.0,0.0
137.5,0.0,0.0,0.0,0.4642857142857143,0.0
138.5,0.0,0.0,0.0,6.257142857142857,0.0
139.5,0.0,0.0,0.0,13.860248447204969,0.0
140.5,0.0,0.0,0.0,59.092879256965944,0.0
141.5,0.0,0.0,0.0,28.86046511627907,0.0
142.5,0.0,0.0,0.0,0.0,0.0
143.5,0.0,0.0,0.0,0.0,0.0
144.5,0.0,0.0,0.0,0.0,0.0
145.5,0.0,0.0,0.0,0.0,0.6557377049180327
146.5,0.0,0.0,0.0,0.0,1.3800904977375565
147.5,0.0,0.0,0.0,1.7105263157894737,46.64305949008499
148.5,0.0,0.0,0.0,0.0,52.901234567901234
149.5,0.0,0.0,0.0,0.0,3.1875
150.5,0.0,0.0,0.0,0.0,0.0
151.5,0.0,0.0,0.0,0.0,0.0
152.5,0.0,0.0,0.0,24.210762331838566,0.0
153.5,0.0,0.0,0.0,20.474747474747474,0.0
154.5,0.0,0.0,0.0,0.5625,0.0
155.5,0.0,0.0,0.0,0.6666666666666666,0.0
156.5,0.0,0.0,0.0,0.6565217391304348,0.0
157.5,0.0,0.0,0.0,0.0,0.0
158.5,0.0,0.0,0.0,0.0,0.0
159.5,0.0,0.0,0.0,0.0,0.0
160.5,0.0,0.0,0.0,0.0,0.0
161.5,0.0,0.0,0.0,0.0,0.0
162.5,0.0,0.0,0.0,0.0,0.0
163.5,0.0,0.0,0.0,1.0833333333333333,0.0
164.5,0.0,0.0,0.0,34.696875,0.0
165.5,0.0,0.0,0.0,7.448979591836735,0.0
166.5,0.0,0.0,0.0,1.393939393939394,10.813559322033898
167.5,0.0,0.0,0.0,0.6655518394648829,35.724409448818896
168.5,0.0,0.0,0.0,0.5416666666666666,0.08333333333333333
169.5,0.0,0.0,0.0,13.918103448275861,0.0
170.5,0.0,0.0,0.0,28.635416666666668,0.0
171.5,0.0,0.0,0.0,11.963350785340314,27.81923076923077
172.5,0.0,0.0,0.0,2.554054054054054,63.02076124567474
173.5,0.0,0.0,0.0,1.3457627118644069,19.963768115942027
174.5,0.0,0.0,0.0,16.0625,9.143382352941176
175.5,0.0,0.0,0.0,47.21153846153846,2.892857142857143
176.5,0.0,0.0,0.0,1.52,0.0
177.5,0.0,0.0,0.0,0.0,0.0
178.5,0.0,0.0,0.0,0.0,0.0
179.5,0.0,0.0,0.0,0.0,0.0
180.5,0.0,0.0,0.0,0.0,0.0
181.5,0.0,0.0,0.0,0.0,0.0
182.5,0.0,0.0,0.0,0.0,0.0
183.5,0.0,0.0,0.0,0.0,25.100840336134453
184.5,0.0,0.0,0.0,0.0,42.845794392523366
185.5,0.0,0.0,0.0,0.0,0.5
186.5,0.0,0.0,0.0,0.0,8.899280575539569
187.5,0.0,0.0,0.0,0.0,7.228571428571429
188.5,0.0,0.0,0.0,0.0,0.0
189.5,0.0,0.0,0.0,0.0,0.0
190.5,0.0,0.0,0.0,0.0,0.0
191.5,0.0,0.0,0.0,0.0,0.0
192.5,0.0,0.0,0.0,0.0,0.0
193.5,0.0,0.0,0.0,0.0,0.0
194.5,0.0,0.0,0.0,0.0,0.6565656565656566
195.5,0.0,0.0,0.0,0.0,1.214046822742475
196.5,0.0,0.0,0.0,0.0,1.9962686567164178
197.5,0.0,0.0,0.0,0.0,2.445945945945946
198.5,0.0,0.0,0.0,0.0,1.3642384105960266
199.5,0.0,0.0,0.0,0.0,14.186588921282798
